,timestamp,y_phase_voltage,total_reactive_energy,b_phase_voltage,r_phase_pf,y_phase_current,r_phase_voltage,total_active_power,total_real_energy,y_phase_pf,total_apparent_power,total_pf,total_apparent_energy,b_phase_current,total_reactive_power,r_phase_current,serial_no,b_phase_pf,frequency
505,10/4/2022 1:09,244.3,1082.78,83.09,1,0.07,0,3.46,2938,0.21,16.71,0.21,3305.71,0,16.35,0,43200011,1,50.02
504,10/4/2022 1:12,244.48,1082.78,83.14,1,0.07,0,3.45,2938,0.21,16.77,0.21,3305.72,0,16.41,0,43200011,1,50.02
503,10/4/2022 1:15,245.39,1082.79,83.45,1,0.07,0,3.57,2938,0.21,16.88,0.21,3305.72,0,16.5,0,43200011,1,50.01
502,10/4/2022 1:18,245.14,1082.79,83.36,1,0.07,0,3.42,2938,0.2,16.96,0.2,3305.72,0,16.61,0,43200011,1,49.97
501,10/4/2022 1:21,245.4,1082.79,83.46,1,0.07,0,3.46,2938,0.2,17.13,0.2,3305.72,0,16.78,0,43200011,1,50
500,10/4/2022 1:24,245.99,1082.79,83.66,1,0.07,0,3.42,2938,0.2,17.17,0.2,3305.72,0,16.83,0,43200011,1,50.06
519,10/4/2022 1:27,246.35,1082.79,83.78,1,0.07,0,3.43,2938,0.2,16.95,0.2,3305.72,0,16.6,0,43200011,1,50.03
518,10/4/2022 1:30,245.09,1082.79,83.35,1,0.07,0,3.43,2938,0.2,16.86,0.2,3305.72,0,16.51,0,43200011,1,50
517,10/4/2022 1:33,245.18,1082.81,83.41,1,5.9,0,1359.57,2938.06,0.94,1445.63,0.94,3305.78,0,491.35,0,43200011,1,49.97
516,10/4/2022 1:36,244.97,1082.83,83.31,1,0.07,0,3.43,2938.11,0.2,17.34,0.2,3305.84,0,17,0,43200011,1,49.97
515,10/4/2022 1:39,245.46,1082.83,83.48,1,0.07,0,3.35,2938.11,0.2,16.64,0.2,3305.84,0,16.3,0,43200011,1,50.03
514,10/4/2022 1:42,245.9,1082.83,83.63,1,0.07,0,3.35,2938.11,0.2,16.92,0.2,3305.84,0,16.58,0,43200011,1,50.03
513,10/4/2022 1:45,245.77,1082.83,83.58,1,0.07,0,3.29,2938.11,0.19,17.35,0.19,3305.84,0,17.04,0,43200011,1,50.03
512,10/4/2022 1:48,245.5,1082.83,83.49,1,0.07,0,3.36,2938.11,0.19,17.58,0.19,3305.84,0,17.25,0,43200011,1,50.01
511,10/4/2022 1:51,246.1,1082.83,83.7,1,0.07,0,3.36,2938.11,0.19,17.37,0.19,3305.84,0,17.05,0,43200011,1,50.03
510,10/4/2022 1:54,247.04,1082.84,84.01,1,0.07,0,3.37,2938.11,0.19,17.29,0.19,3305.84,0,16.96,0,43200011,1,50.04
529,10/4/2022 1:57,246.89,1082.84,83.97,1,0.07,0,3.39,2938.11,0.2,17.23,0.2,3305.85,0,16.9,0,43200011,1,50.04
528,10/4/2022 2:00,246.75,1082.84,83.92,1,0.07,0,3.35,2938.11,0.2,17.12,0.2,3305.85,0,16.79,0,43200011,1,50.04
527,10/4/2022 2:03,245.8,1082.86,83.63,1,5.9,0,1365.89,2938.17,0.94,1450.47,0.94,3305.91,0,488.05,0,43200011,1,50
526,10/4/2022 2:06,246.84,1082.88,83.94,1,0.07,0,3.37,2938.22,0.19,17.33,0.19,3305.96,0,17,0,43200011,1,49.99
525,10/4/2022 2:09,246.59,1082.88,83.86,1,0.07,0,3.34,2938.22,0.2,17.06,0.2,3305.96,0,16.73,0,43200011,1,49.98
524,10/4/2022 2:12,246.78,1082.88,83.93,1,0.07,0,3.24,2938.22,0.19,17.42,0.19,3305.96,0,17.12,0,43200011,1,50.01
523,10/4/2022 2:15,246.72,1082.88,83.91,1,0.07,0,3.49,2938.22,0.2,17.57,0.2,3305.96,0,17.22,0,43200011,1,50.02
522,10/4/2022 2:18,246.78,1082.88,83.93,1,0.07,0,3.57,2938.22,0.2,17.57,0.2,3305.96,0,17.2,0,43200011,1,49.97
521,10/4/2022 2:21,246.89,1082.88,83.97,1,0.07,0,3.41,2938.22,0.2,17.08,0.2,3305.97,0,16.74,0,43200011,1,49.98
520,10/4/2022 2:24,247.4,1082.88,84.14,1,0.07,0,3.33,2938.22,0.19,17.47,0.19,3305.97,0,17.15,0,43200011,1,50.03
539,10/4/2022 2:27,247.23,1082.88,84.07,1,0.07,0,3.34,2938.22,0.19,17.16,0.19,3305.97,0,16.83,0,43200011,1,50.04
538,10/4/2022 2:30,247.91,1082.88,84.31,1,0.07,0,3.35,2938.22,0.2,17.16,0.2,3305.97,0,16.82,0,43200011,1,50.01
537,10/4/2022 2:33,246.51,1082.9,83.86,1,5.87,0,1365.72,2938.28,0.94,1446.62,0.94,3306.03,0,476.98,0,43200011,1,49.98
536,10/4/2022 2:36,247.39,1082.92,84.13,1,0.07,0,3.68,2938.33,0.21,17.66,0.21,3306.09,0,17.28,0,43200011,1,49.95
535,10/4/2022 2:39,247.04,1082.92,84.02,1,0.07,0,3.65,2938.33,0.2,18.28,0.2,3306.09,0,17.91,0,43200011,1,49.99
534,10/4/2022 2:42,247.39,1082.92,84.14,1,0.07,0,3.52,2938.33,0.21,17.12,0.21,3306.09,0,16.75,0,43200011,1,50
533,10/4/2022 2:45,247.63,1082.93,84.21,1,0.07,0,3.5,2938.33,0.2,17.68,0.2,3306.09,0,17.33,0,43200011,1,50.01
532,10/4/2022 2:48,247.71,1082.93,84.23,1,0.07,0,3.59,2938.33,0.21,17.34,0.21,3306.09,0,16.96,0,43200011,1,49.99
531,10/4/2022 2:51,247.38,1082.93,84.12,1,0.07,0,3.47,2938.33,0.2,17.51,0.2,3306.09,0,17.17,0,43200011,1,49.94
530,10/4/2022 2:54,247.5,1082.93,84.17,1,0.07,0,3.5,2938.33,0.2,17.28,0.2,3306.09,0,16.92,0,43200011,1,49.93
549,10/4/2022 2:57,247.48,1082.93,84.17,1,0.07,0,3.44,2938.33,0.2,16.93,0.2,3306.09,0,16.57,0,43200011,1,50
548,10/4/2022 3:00,247.88,1082.93,84.3,1,0.07,0,3.58,2938.33,0.21,17,0.21,3306.09,0,16.62,0,43200011,1,49.99
547,10/4/2022 3:03,247.71,1082.93,84.24,1,0.07,0,3.48,2938.33,0.2,17.04,0.2,3306.09,0,16.68,0,43200011,1,50
546,10/4/2022 3:06,247.7,1082.94,84.27,1,6.02,0,1408.4,2938.35,0.94,1490.26,0.94,3306.11,0,487.14,0,43200011,1,50.03
545,10/4/2022 3:09,247.12,1082.96,84.05,1,5.88,0,1372.66,2938.42,0.95,1452.27,0.95,3306.18,0,474.24,0,43200011,1,49.99
544,10/4/2022 3:12,248.46,1082.97,84.5,1,0.07,0,3.51,2938.45,0.21,17.09,0.21,3306.22,0,16.73,0,43200011,1,50
543,10/4/2022 3:15,248.35,1082.97,84.46,1,0.07,0,3.55,2938.45,0.2,17.33,0.2,3306.22,0,16.97,0,43200011,1,49.98
542,10/4/2022 3:18,248.42,1082.97,84.48,1,0.07,0,3.52,2938.45,0.2,17.24,0.2,3306.22,0,16.88,0,43200011,1,49.92
541,10/4/2022 3:21,249.1,1082.97,84.71,1,0.07,0,3.49,2938.45,0.21,16.74,0.21,3306.22,0,16.37,0,43200011,1,49.95
540,10/4/2022 3:24,248.24,1082.97,84.42,1,0.07,0,3.52,2938.45,0.21,16.73,0.21,3306.22,0,16.36,0,43200011,1,49.93
559,10/4/2022 3:27,248.21,1082.97,84.41,1,0.07,0,3.49,2938.45,0.2,17.57,0.2,3306.22,0,17.22,0,43200011,1,49.9
558,10/4/2022 3:30,248.92,1082.98,84.64,1,0.07,0,3.46,2938.45,0.21,16.88,0.21,3306.22,0,16.52,0,43200011,1,49.94
557,10/4/2022 3:33,248.3,1082.98,84.44,1,0.07,0,3.53,2938.45,0.21,17.18,0.21,3306.22,0,16.82,0,43200011,1,49.94
556,10/4/2022 3:36,247.18,1082.98,84.08,1,5.99,0,1400.05,2938.46,0.95,1481.35,0.95,3306.24,0,483.99,0,43200011,1,49.98
555,10/4/2022 3:39,247.96,1083.01,84.35,1,5.86,0,1374.94,2938.53,0.95,1452.95,0.95,3306.31,0,469.66,0,43200011,1,50.03
554,10/4/2022 3:42,249.11,1083.02,84.72,1,0.07,0,3.46,2938.56,0.2,17.29,0.2,3306.34,0,16.94,0,43200011,1,50.03
553,10/4/2022 3:45,249.03,1083.02,84.69,1,0.07,0,3.38,2938.56,0.2,17.28,0.2,3306.34,0,16.95,0,43200011,1,50.03
552,10/4/2022 3:48,0,1083.02,84.46,0.36,0,248.99,21.99,2938.56,1,61.05,0.36,3306.34,0,56.95,0.24,43200011,1,50
551,10/4/2022 3:51,0,1083.03,84.19,0.97,0,248.11,1311.17,2938.62,1,1347.54,0.97,3306.4,0,310.94,5.43,43200011,1,49.98
550,10/4/2022 3:54,0,1083.04,84.66,0.37,0,249.78,22.62,2938.65,1,61.55,0.37,3306.44,0,57.24,0.25,43200011,1,50.02
569,10/4/2022 3:57,0,1083.04,84.34,0.98,0,248.52,1409.52,2938.66,1,1442.26,0.98,3306.45,0,305.59,5.8,43200011,1,50.06
568,10/4/2022 4:00,0,1083.06,84.82,0.35,0,250.02,21.27,2938.72,1,60,0.35,3306.51,0,56.11,0.24,43200011,1,50.04
567,10/4/2022 4:03,0,1083.07,84.73,0.34,0,249.77,19.6,2938.72,1,58,0.34,3306.51,0,54.59,0.23,43200011,1,49.99
566,10/4/2022 4:06,0,1083.07,84.43,0.98,0,248.78,1365.13,2938.74,1,1399.04,0.98,3306.54,0,306.15,5.62,43200011,1,49.97
565,10/4/2022 4:09,0,1083.08,84.4,0.34,0,248.77,20.32,2938.79,1,58.96,0.34,3306.58,0,55.35,0.24,43200011,1,49.96
564,10/4/2022 4:12,0,1083.08,84.65,0.35,0,249.51,18.48,2938.79,1,53.3,0.35,3306.58,0,49.99,0.21,43200011,1,50.03
563,10/4/2022 4:15,0,1083.08,84.55,0.98,0,249.17,1360.8,2938.8,1,1394.85,0.98,3306.6,0,306.34,5.6,43200011,1,50.08
562,10/4/2022 4:18,0,1083.1,84.64,0.35,0,249.49,18.83,2938.85,1,54.44,0.35,3306.66,0,51.08,0.22,43200011,1,50.03
561,10/4/2022 4:21,0,1083.11,84.65,0.36,0,249.47,19.8,2938.86,1,54.88,0.36,3306.66,0,51.19,0.22,43200011,1,50
560,10/4/2022 4:24,0,1083.11,84.61,0.36,0,249.38,19.71,2938.86,1,54.96,0.36,3306.66,0,51.31,0.22,43200011,1,50
579,10/4/2022 4:27,0,1083.12,84.65,0.35,0,249.49,20.5,2938.92,1,57.83,0.35,3306.73,0,54.08,0.23,43200011,1,50.03
578,10/4/2022 4:30,0,1083.12,84.57,0.35,0,249.26,19.65,2938.92,1,56.28,0.35,3306.73,0,52.74,0.23,43200011,1,50.04
577,10/4/2022 4:33,0,1083.13,84.58,0.36,0,249.27,20.49,2938.92,1,57.23,0.36,3306.73,0,53.44,0.23,43200011,1,50.01
576,10/4/2022 4:36,0,1083.14,84.29,0.98,0,248.36,1335.15,2938.98,1,1368.12,0.98,3306.8,0,298.52,5.51,43200011,1,50.02
575,10/4/2022 4:39,0,1083.15,84.54,0.35,0,249.19,21.69,2938.99,1,61.4,0.35,3306.81,0,57.44,0.25,43200011,1,49.99
574,10/4/2022 4:42,0,1083.15,84.55,0.35,0,249.23,20.36,2938.99,1,57.52,0.35,3306.81,0,53.8,0.23,43200011,1,50.01
573,10/4/2022 4:45,0,1083.15,84.19,0.98,0,248.08,1340.82,2939.03,1,1373.22,0.98,3306.85,0,296.54,5.54,43200011,1,50.03
572,10/4/2022 4:48,0,1083.16,84.58,0.37,0,249.3,22.49,2939.06,1,61.58,0.37,3306.88,0,57.32,0.25,43200011,1,50.08
571,10/4/2022 4:51,0,1083.17,84.55,0.37,0,249.24,23.14,2939.06,1,62.61,0.37,3306.88,0,58.18,0.25,43200011,1,50
570,10/4/2022 4:54,0,1083.17,84.27,0.98,0,248.3,1360.29,2939.07,1,1393.31,0.98,3306.9,0,301.52,5.61,43200011,1,49.99
589,10/4/2022 4:57,0,1083.18,84.63,0.35,0,249.45,22.91,2939.13,1,64.66,0.35,3306.95,0,60.46,0.26,43200011,1,49.98
588,10/4/2022 5:00,0,1083.18,84.64,0.38,0,249.46,22.66,2939.13,1,59.6,0.38,3306.96,0,55.12,0.25,43200011,1,50.05
587,10/4/2022 5:03,0,1083.19,84.49,0.37,0,249.02,23.14,2939.13,1,62.9,0.37,3306.96,0,58.49,0.25,43200011,1,50.05
586,10/4/2022 5:06,0,1083.21,83.92,0.98,0,247.34,1331.24,2939.19,1,1362.79,0.98,3307.02,0,291.58,5.51,43200011,1,49.97
585,10/4/2022 5:09,0,1083.21,84.29,0.36,0,248.44,23.69,2939.19,1,65.24,0.36,3307.03,0,60.79,0.26,43200011,1,49.94
584,10/4/2022 5:12,0,1083.21,84.28,0.37,0,248.41,23.32,2939.2,1,63.84,0.37,3307.03,0,59.43,0.26,43200011,1,49.93
583,10/4/2022 5:15,0,1083.22,83.89,0.98,0,247.2,1340.46,2939.23,1,1371.71,0.98,3307.07,0,291.16,5.55,43200011,1,49.99
582,10/4/2022 5:18,0,1083.22,84.44,0.36,0,248.88,23.41,2939.26,1,65.6,0.36,3307.1,0,61.28,0.26,43200011,1,50.01
581,10/4/2022 5:21,0,1083.23,84.29,0.37,0,248.44,23.6,2939.26,1,64.59,0.37,3307.11,0,60.13,0.26,43200011,1,50.03
580,10/4/2022 5:24,0,1083.24,83.96,0.98,0,247.39,1354.62,2939.28,1,1385.78,0.98,3307.12,0,292.22,5.6,43200011,1,49.99
599,10/4/2022 5:27,0,1083.25,84.19,0.37,0,248.15,24.06,2939.33,1,64.82,0.37,3307.18,0,60.19,0.26,43200011,1,50
598,10/4/2022 5:30,0,1083.25,84.15,0.37,0,248.22,23.77,2939.33,1,64.14,0.37,3307.18,0,59.57,0.26,43200011,1,50.03
597,10/4/2022 5:33,0,1083.26,84.03,0.37,0,247.67,23.74,2939.33,1,63.5,0.37,3307.18,0,58.9,0.26,43200011,1,50.06
596,10/4/2022 5:36,0,1083.27,83.73,0.98,0,246.71,1321.56,2939.39,1,1351.08,0.98,3307.24,0,280.9,5.48,43200011,1,50.04
595,10/4/2022 5:39,0,1083.27,83.74,0.37,0,246.77,23.24,2939.4,1,63.67,0.37,3307.25,0,59.27,0.26,43200011,1,49.99
594,10/4/2022 5:42,0,1083.27,84.07,0.36,0,247.78,22.06,2939.4,1,61.75,0.36,3307.25,0,57.67,0.25,43200011,1,49.99
593,10/4/2022 5:45,0,1083.28,83.54,0.98,0,246.11,1347.5,2939.41,1,1375.56,0.98,3307.27,0,276.43,5.59,43200011,1,50.07
592,10/4/2022 5:48,0,1083.3,83.78,0.37,0,246.9,22.63,2939.46,1,61.87,0.37,3307.32,0,57.59,0.25,43200011,1,50.05
591,10/4/2022 5:51,0,1083.3,83.83,0.36,0,247.06,22.16,2939.47,1,61.02,0.36,3307.33,0,56.86,0.25,43200011,1,50.01
590,10/4/2022 5:54,0,1083.3,83.98,0.36,0,247.54,21.52,2939.47,1,59.61,0.36,3307.33,0,55.59,0.24,43200011,1,50.03
609,10/4/2022 5:57,0,1083.3,83.49,0.98,0,246.03,1326.91,2939.5,1,1355.28,0.98,3307.37,0,275.86,5.51,43200011,1,50.03
608,10/4/2022 6:00,0,1083.31,83.97,0.35,0,247.53,20.02,2939.53,1,57.53,0.35,3307.4,0,53.93,0.23,43200011,1,50.08
607,10/4/2022 6:03,0,1083.32,83.9,0.35,0,247.27,19.8,2939.53,1,56.03,0.35,3307.4,0,52.42,0.23,43200011,1,50.14
606,10/4/2022 6:06,0,1083.32,83.58,0.98,0,246.26,1352.97,2939.55,1,1381.03,0.98,3307.42,0,276.95,5.61,43200011,1,50.08
605,10/4/2022 6:09,0,1083.33,83.88,0.35,0,247.22,19.18,2939.6,1,55.18,0.35,3307.47,0,51.74,0.22,43200011,1,50.01
604,10/4/2022 6:12,0,1083.33,83.56,0.35,0,246.28,19.66,2939.6,1,56.1,0.35,3307.48,0,52.54,0.23,43200011,1,50.01
603,10/4/2022 6:15,0,1083.34,83.56,0.35,0,246.24,18.65,2939.6,1,53.04,0.35,3307.48,0,49.65,0.21,43200011,1,49.99
602,10/4/2022 6:18,0,1083.35,82.83,0.98,0,244.02,1320.42,2939.64,1,1345.92,0.98,3307.52,0,260.72,5.52,43200011,1,50.02
601,10/4/2022 6:21,0,1083.36,83.1,0.35,0,244.91,19.26,2939.67,1,55.79,0.35,3307.55,0,52.36,0.23,43200011,1,50.02
600,10/4/2022 6:24,0,1083.36,83.06,0.35,0,244.81,20.06,2939.67,1,57.38,0.35,3307.55,0,53.76,0.23,43200011,1,49.99
619,10/4/2022 6:27,0,1083.36,82.91,0.36,0,244.34,20.53,2939.67,1,57.62,0.36,3307.55,0,53.83,0.24,43200011,1,49.95
618,10/4/2022 6:30,0,1083.37,82.89,0.98,0,244.24,1299.19,2939.73,1,1324.95,0.98,3307.61,0,260.01,5.42,43200011,1,49.99
617,10/4/2022 6:33,0,1083.38,82.99,0.35,0,244.58,20.06,2939.74,1,57.38,0.35,3307.62,0,53.76,0.23,43200011,1,50.05
616,10/4/2022 6:36,0,1083.38,82.86,0.36,0,244.23,22.24,2939.74,1,61.11,0.36,3307.63,0,56.91,0.25,43200011,1,50.03
615,10/4/2022 6:39,0,1083.38,82.33,0.98,0,242.6,1345.93,2939.75,1,1369.82,0.98,3307.64,0,254.68,5.65,43200011,1,50.02
614,10/4/2022 6:42,0,1083.39,82.62,0.36,0,243.52,23.03,2939.8,1,64.29,0.36,3307.69,0,60.02,0.26,43200011,1,50
613,10/4/2022 6:45,0,1083.4,82.28,0.36,0,242.49,21.42,2939.8,1,60.09,0.36,3307.7,0,56.14,0.25,43200011,1,49.99
612,10/4/2022 6:48,0,1083.4,82.86,0.36,0,244.19,23.07,2939.8,1,63.44,0.36,3307.7,0,59.1,0.26,43200011,1,50.03
611,10/4/2022 6:51,0,1083.41,82.64,0.98,0,243.46,1303.91,2939.86,1,1328.85,0.98,3307.76,0,256.24,5.46,43200011,1,50.04
610,10/4/2022 6:54,0,1083.41,82.87,0.35,0,244.24,23.23,2939.87,1,65.8,0.35,3307.77,0,61.56,0.27,43200011,1,50
629,10/4/2022 6:57,0,1083.41,83.29,0.36,0,245.45,22.9,2939.87,1,63.28,0.36,3307.77,0,58.99,0.26,43200011,1,50.07
628,10/4/2022 7:00,0,1083.43,82.78,0.98,0,243.9,1368.97,2939.88,1,1393.55,0.98,3307.79,0,260.58,5.71,43200011,1,50.08
627,10/4/2022 7:03,0,1083.44,83.09,0.37,0,244.9,24.57,2939.94,1,65.58,0.37,3307.84,0,60.81,0.27,43200011,1,50.08
626,10/4/2022 7:06,0,1083.44,82.7,0.37,0,243.72,24.95,2939.94,1,67.66,0.37,3307.84,0,62.89,0.28,43200011,1,50.05
625,10/4/2022 7:09,0,1083.44,82.42,0.37,0,242.91,24.52,2939.94,1,66.8,0.37,3307.85,0,62.14,0.28,43200011,1,50.02
624,10/4/2022 7:12,0,1083.44,82.12,0.98,0,241.96,1325.75,2939.97,1,1348.93,0.98,3307.88,0,249.01,5.58,43200011,1,49.99
623,10/4/2022 7:15,0,1083.46,82.58,0.37,0,243.37,24.4,2940,1,66.73,0.37,3307.92,0,62.11,0.27,43200011,1,50.04
622,10/4/2022 7:18,0,1083.46,82.33,0.37,0,242.61,24.63,2940,1,66.81,0.37,3307.92,0,62.11,0.28,43200011,1,50.08
621,10/4/2022 7:21,0,1083.46,82.08,0.37,0,241.89,24.44,2940.01,1,66.42,0.37,3307.92,0,61.76,0.28,43200011,1,50.06
620,10/4/2022 7:24,0,1083.47,81.82,0.98,0,241.03,1302.36,2940.06,1,1324.94,0.98,3307.98,0,243.59,5.5,43200011,1,50.06
639,10/4/2022 7:27,0,1083.47,82.2,0.36,0,242.3,24.18,2940.07,1,66.83,0.36,3307.99,0,62.3,0.28,43200011,1,50.03
638,10/4/2022 7:30,0,1083.48,82.2,0.36,0,242.25,23.33,2940.07,1,64.49,0.36,3307.99,0,60.12,0.27,43200011,1,50.02
637,10/4/2022 7:33,0,1083.49,81.11,0.98,0,238.92,1323.88,2940.1,1,1345.6,0.98,3308.03,0,240.78,5.63,43200011,1,50.01
636,10/4/2022 7:36,0,1083.49,81.82,0.35,0,241.11,23.03,2940.14,1,65.44,0.35,3308.06,0,61.25,0.27,43200011,1,50.05
635,10/4/2022 7:39,0,1083.49,81.5,0.35,0,240.19,22.27,2940.14,1,63.75,0.35,3308.07,0,59.73,0.27,43200011,1,50.01
634,10/4/2022 7:42,0,1083.51,81.39,0.98,0,239.78,1388.79,2940.15,1,1412.02,0.98,3308.08,0,255.06,5.89,43200011,1,50.02
633,10/4/2022 7:45,0,1083.52,81.78,0.34,0,240.99,21.62,2940.2,1,63.62,0.34,3308.14,0,59.83,0.26,43200011,1,50
632,10/4/2022 7:48,0,1083.52,81.54,0.34,0,240.32,21.14,2940.2,1,62.24,0.34,3308.14,0,58.54,0.26,43200011,1,50.02
631,10/4/2022 7:51,0,1083.52,81.67,0.34,0,240.67,20.65,2940.21,1,61.37,0.34,3308.14,0,57.79,0.26,43200011,1,50.02
630,10/4/2022 7:54,0,1083.52,81.13,0.98,0,238.99,1310.06,2940.24,1,1332.56,0.98,3308.17,0,243.84,5.58,43200011,1,50.02
649,10/4/2022 7:57,0,1083.54,81.42,0.34,0,239.9,20.26,2940.27,1,60.36,0.34,3308.21,0,56.86,0.25,43200011,1,50.03
648,10/4/2022 8:00,0,1083.54,81.38,0.31,0,239.81,18.51,2940.27,1,58.99,0.31,3308.21,0,56.02,0.25,43200011,1,50.08
647,10/4/2022 8:03,0,1083.54,81.23,0.98,0,239.26,1411.67,2940.28,1,1435.23,0.98,3308.23,0,258.98,6,43200011,1,50.03
646,10/4/2022 8:06,0,1083.55,81.43,0.33,0,239.96,19.22,2940.34,1,57.38,0.33,3308.28,0,54.06,0.24,43200011,1,49.97
645,10/4/2022 8:09,0,1083.56,80.79,0.33,0,238.07,19.28,2940.34,1,58.28,0.33,3308.29,0,55,0.24,43200011,1,49.91
644,10/4/2022 8:12,0,1083.56,80.71,0.33,0,237.85,19.16,2940.34,1,57.75,0.33,3308.29,0,54.48,0.24,43200011,1,49.96
643,10/4/2022 8:15,0,1083.57,80.18,0.98,0,236.23,1300.94,2940.39,1,1323.17,0.98,3308.34,0,241.55,5.6,43200011,1,50
642,10/4/2022 8:18,0,1083.57,80.23,0.35,0,236.39,20.39,2940.41,1,58.81,0.35,3308.36,0,55.17,0.25,43200011,1,49.97
641,10/4/2022 8:21,0,1083.57,80.73,0.35,0,237.9,21.22,2940.41,1,60.33,0.35,3308.36,0,56.47,0.25,43200011,1,50.03
640,10/4/2022 8:24,0,1083.59,79.9,0.98,0,235.32,1310.94,2940.44,1,1333.09,0.98,3308.39,0,242.01,5.67,43200011,1,50.01
659,10/4/2022 8:27,0,1083.6,80.5,0.34,0,237.19,21.3,2940.47,1,62.86,0.34,3308.43,0,59.14,0.27,43200011,1,50.04
658,10/4/2022 8:30,0,1083.6,80.37,0.34,0,236.8,21.35,2940.47,1,63.08,0.34,3308.43,0,59.36,0.27,43200011,1,49.99
657,10/4/2022 8:33,0,1083.6,80.7,0.98,0,237.85,1431.86,2940.48,1,1454.6,0.98,3308.44,0,256.18,6.12,43200011,1,49.93
656,10/4/2022 8:36,0,1083.61,80.95,0.35,0,238.55,22.12,2940.54,1,63.65,0.35,3308.5,0,59.68,0.27,43200011,1,49.9
655,10/4/2022 8:39,0,1083.62,80.92,0.35,0,238.46,22.92,2940.54,1,64.81,0.35,3308.51,0,60.63,0.27,43200011,1,49.9
654,10/4/2022 8:42,0,1083.62,80.63,0.35,0,237.74,22.77,2940.54,1,65.47,0.35,3308.51,0,61.39,0.28,43200011,1,49.91
653,10/4/2022 8:45,0,1083.63,80.75,0.98,0,237.89,1327.11,2940.59,1,1351.36,0.98,3308.56,0,254.85,5.68,43200011,1,49.97
652,10/4/2022 8:48,0,1083.63,80.89,0.35,0,238.35,23.6,2940.61,1,67.69,0.35,3308.58,0,63.44,0.28,43200011,1,50.03
651,10/4/2022 8:51,0,1083.64,80.59,0.35,0,237.44,24.42,2940.61,1,69.81,0.35,3308.58,0,65.4,0.29,43200011,1,50.03
650,10/4/2022 8:54,0,1083.64,80.31,0.98,0,236.55,1452.5,2940.62,1,1474.98,0.98,3308.59,0,256.53,6.24,43200011,1,50.03
669,10/4/2022 8:57,0,1083.65,80.79,0.34,0,238.06,24.4,2940.68,1,71.99,0.34,3308.65,0,67.73,0.3,43200011,1,50.03
668,10/4/2022 9:00,0,1083.65,80.44,0.34,0,237.08,24.21,2940.68,1,70.89,0.34,3308.66,0,66.63,0.3,43200011,1,50.02
667,10/4/2022 9:03,0,1083.66,80.34,0.34,0,236.76,24.66,2940.68,1,72.31,0.34,3308.66,0,67.97,0.3,43200011,1,49.92
666,10/4/2022 9:06,0,1083.67,80.54,0.98,0,237.3,1352.92,2940.73,1,1378.33,0.98,3308.71,0,263.48,5.81,43200011,1,49.83
665,10/4/2022 9:09,0,1083.68,80.86,0.34,0,238.26,24.88,2940.75,1,73.15,0.34,3308.73,0,68.78,0.31,43200011,1,49.89
664,10/4/2022 9:12,0,1083.68,80.79,0.35,0,238.14,24.34,2940.75,1,69.82,0.35,3308.73,0,65.44,0.29,43200011,1,49.9
663,10/4/2022 9:15,0,1083.68,80.08,0.98,0,235.86,1430.46,2940.75,1,1452.38,0.98,3308.74,0,251.4,6.16,43200011,1,49.91
662,10/4/2022 9:18,0,1083.7,80.32,0.35,0,236.64,24.5,2940.81,1,70.42,0.35,3308.81,0,66.02,0.3,43200011,1,49.87
661,10/4/2022 9:21,0,1083.7,80.29,0.35,0,236.63,24.35,2940.82,1,69.9,0.35,3308.81,0,65.52,0.29,43200011,1,49.86
660,10/4/2022 9:24,0,1083.7,80.36,0.35,0,236.76,23.71,2940.82,1,68.23,0.35,3308.81,0,63.98,0.29,43200011,1,49.86
679,10/4/2022 9:27,0,1083.71,79.96,0.98,0,235.54,1357.25,2940.87,1,1381.54,0.98,3308.86,0,257.89,5.87,43200011,1,49.87
678,10/4/2022 9:30,0,1083.71,81.09,0.34,0,238.95,22.9,2940.88,1,67.77,0.34,3308.88,0,63.78,0.28,43200011,1,49.83
677,10/4/2022 9:33,0,1083.72,80.98,0.34,0,238.62,23.48,2940.89,1,68.58,0.34,3308.89,0,64.43,0.29,43200011,1,49.89
676,10/4/2022 9:36,0,1083.73,80.43,0.98,0,236.89,1348.64,2940.91,1,1373.49,0.98,3308.92,0,260.06,5.8,43200011,1,49.88
675,10/4/2022 9:39,0,1083.73,80.5,0.34,0,237.16,22.38,2940.95,1,65.12,0.34,3308.96,0,61.16,0.28,43200011,1,49.94
674,10/4/2022 9:42,0,1083.73,80.45,0.33,0,237.12,21.59,2940.95,1,64.5,0.33,3308.96,0,60.78,0.27,43200011,1,50
673,10/4/2022 9:45,0,1083.75,80.14,0.99,0,236.11,1416.84,2940.96,1,1438.38,0.99,3308.97,0,248.03,6.09,43200011,1,50.03
672,10/4/2022 9:48,0,1083.76,80.77,0.33,0,237.95,21.58,2941.02,1,64.58,0.33,3309.03,0,60.87,0.27,43200011,1,50.01
671,10/4/2022 9:51,0,1083.76,80.99,0.32,0,238.69,19.06,2941.02,1,58.72,0.32,3309.04,0,55.54,0.25,43200011,1,50.01
670,10/4/2022 9:54,0,1083.76,80.62,0.33,0,237.56,20.2,2941.03,1,60.44,0.33,3309.04,0,56.96,0.25,43200011,1,49.99
689,10/4/2022 9:57,237.53,1083.77,80.8,1,0.08,0,3.71,2941.03,0.21,17.96,0.21,3309.05,0,17.57,0,43200011,1,50.03
