,timestamp,y_phase_voltage,total_reactive_energy,b_phase_voltage,r_phase_pf,y_phase_current,r_phase_voltage,total_active_power,total_real_energy,y_phase_pf,total_apparent_power,total_pf,total_apparent_energy,b_phase_current,total_reactive_power,r_phase_current,serial_no,b_phase_pf,frequency
262,2022-10-04 04:24:13,0.0,441.83,0.0,0.89,0.0,227.96,1289.51,910.96,1.0,1450.19,0.89,1013.76,0.0,663.49,6.36,40190029,1.0,50.01
281,2022-10-04 04:27:13,0.0,441.86,0.0,0.88,0.0,231.35,1297.44,911.03,1.0,1478.7,0.88,1013.84,0.0,709.35,6.39,40190029,1.0,50.02
280,2022-10-04 04:30:13,0.0,441.9,0.0,0.88,0.0,229.87,1296.15,911.09,1.0,1466.94,0.88,1013.91,0.0,686.95,6.38,40190029,1.0,50.04
279,2022-10-04 04:33:13,0.0,441.94,0.0,0.87,0.0,232.13,1301.59,911.16,1.0,1492.41,0.87,1013.98,0.0,730.17,6.43,40190029,1.0,50.03
278,2022-10-04 04:36:13,0.0,441.97,0.0,0.87,0.0,232.61,1307.19,911.22,1.0,1495.22,0.87,1014.06,0.0,725.89,6.43,40190029,1.0,50.03
277,2022-10-04 04:39:13,0.0,442.01,0.0,0.88,0.0,230.69,1295.92,911.29,1.0,1473.83,0.88,1014.13,0.0,701.98,6.39,40190029,1.0,50.01
276,2022-10-04 04:42:13,0.0,442.04,0.0,0.88,0.0,231.35,1298.39,911.35,1.0,1480.55,0.88,1014.2,0.0,711.47,6.4,40190029,1.0,50.01
275,2022-10-04 04:45:13,0.0,442.08,0.0,0.89,0.0,229.3,1290.48,911.42,1.0,1457.43,0.89,1014.28,0.0,677.32,6.36,40190029,1.0,50.05
274,2022-10-04 04:48:13,0.0,442.11,0.0,0.88,0.0,231.75,1306.98,911.48,1.0,1488.3,0.88,1014.35,0.0,711.92,6.42,40190029,1.0,50.08
273,2022-10-04 04:51:13,0.0,442.14,0.0,0.9,0.0,225.47,1293.68,911.55,1.0,1439.13,0.9,1014.43,0.0,630.46,6.38,40190029,1.0,50.01
272,2022-10-04 04:54:13,0.0,442.18,0.0,0.89,0.0,228.87,1294.08,911.61,1.0,1460.47,0.89,1014.5,0.0,676.99,6.38,40190029,1.0,49.98
291,2022-10-04 04:57:13,0.0,442.21,0.0,0.89,0.0,226.87,1293.68,911.68,1.0,1447.34,0.89,1014.57,0.0,648.98,6.38,40190029,1.0,49.99
290,2022-10-04 05:00:13,0.0,442.25,0.0,0.89,0.0,228.93,1301.2,911.74,1.0,1467.07,0.89,1014.65,0.0,677.63,6.41,40190029,1.0,50.05
289,2022-10-04 05:03:13,0.0,442.28,0.0,0.89,0.0,229.81,1304.54,911.81,1.0,1471.98,0.89,1014.72,0.0,681.83,6.41,40190029,1.0,50.06
288,2022-10-04 05:06:13,0.0,442.31,0.0,0.89,0.0,227.36,1295.62,911.87,1.0,1454.38,0.89,1014.79,0.0,660.74,6.4,40190029,1.0,49.96
287,2022-10-04 05:09:13,0.0,442.34,0.0,0.89,0.0,228.37,1286.96,911.94,1.0,1450.51,0.89,1014.86,0.0,669.12,6.35,40190029,1.0,49.96
286,2022-10-04 05:12:13,0.0,442.38,0.0,0.9,0.0,225.22,1277.13,912.0,1.0,1424.83,0.9,1014.93,0.0,631.74,6.33,40190029,1.0,49.92
285,2022-10-04 05:15:13,0.0,442.41,0.0,0.9,0.0,224.9,1276.35,912.07,1.0,1422.45,0.9,1015.01,0.0,627.92,6.33,40190029,1.0,49.98
284,2022-10-04 05:18:13,0.0,442.44,0.0,0.9,0.0,226.0,1275.41,912.13,1.0,1423.53,0.9,1015.08,0.0,632.26,6.3,40190029,1.0,50.01
283,2022-10-04 05:21:13,0.0,442.47,0.0,0.89,0.0,226.75,1278.32,912.19,1.0,1431.34,0.89,1015.15,0.0,643.91,6.31,40190029,1.0,50.03
282,2022-10-04 05:24:13,0.0,442.5,0.0,0.89,0.0,227.36,1277.53,912.26,1.0,1435.55,0.89,1015.22,0.0,654.78,6.31,40190029,1.0,50.01
301,2022-10-04 05:27:13,0.0,442.54,0.0,0.89,0.0,226.51,1270.87,912.32,1.0,1424.11,0.89,1015.29,0.0,642.64,6.29,40190029,1.0,50.0
300,2022-10-04 05:30:13,0.0,442.57,0.0,0.89,0.0,226.44,1270.39,912.38,1.0,1423.13,0.89,1015.36,0.0,641.42,6.29,40190029,1.0,50.03
299,2022-10-04 05:33:13,0.0,442.6,0.0,0.9,0.0,223.77,1258.46,912.45,1.0,1395.79,0.9,1015.43,0.0,603.73,6.24,40190029,1.0,50.06
298,2022-10-04 05:36:13,0.0,442.63,0.0,0.89,0.0,226.0,1266.35,912.51,1.0,1415.3,0.89,1015.5,0.0,632.01,6.26,40190029,1.0,50.05
297,2022-10-04 05:39:13,0.0,442.66,0.0,0.91,0.0,221.13,1253.06,912.57,1.0,1378.44,0.91,1015.57,0.0,574.4,6.23,40190029,1.0,49.98
296,2022-10-04 05:42:13,0.0,442.69,0.0,0.88,0.0,228.93,1288.63,912.64,1.0,1459.93,0.88,1015.65,0.0,686.18,6.38,40190029,1.0,49.99
295,2022-10-04 05:45:13,0.0,442.73,0.0,0.89,0.0,228.07,1283.92,912.7,1.0,1442.86,0.89,1015.72,0.0,658.34,6.33,40190029,1.0,50.06
294,2022-10-04 05:48:13,0.0,442.76,0.0,0.89,0.0,229.16,1297.29,912.77,1.0,1463.78,0.89,1015.79,0.0,678.01,6.39,40190029,1.0,50.05
293,2022-10-04 05:51:13,0.0,442.79,0.0,0.88,0.0,228.89,1288.05,912.83,1.0,1455.83,0.88,1015.86,0.0,678.51,6.36,40190029,1.0,49.98
292,2022-10-04 05:54:13,0.0,442.83,0.0,0.88,0.0,230.04,1285.13,912.89,1.0,1459.83,0.88,1015.94,0.0,692.51,6.35,40190029,1.0,50.03
311,2022-10-04 05:57:13,0.0,442.86,0.0,0.88,0.0,229.71,1287.44,912.96,1.0,1459.03,0.88,1016.01,0.0,686.48,6.35,40190029,1.0,50.04
310,2022-10-04 06:00:13,0.0,442.9,0.0,0.89,0.0,227.36,1278.9,913.02,1.0,1434.55,0.89,1016.08,0.0,649.89,6.31,40190029,1.0,50.09
309,2022-10-04 06:03:13,0.0,442.93,0.0,0.88,0.0,229.91,1286.23,913.09,1.0,1456.8,0.88,1016.15,0.0,684.03,6.34,40190029,1.0,50.11
308,2022-10-04 06:06:13,0.0,442.96,0.0,0.91,0.0,221.16,1251.05,913.15,1.0,1375.0,0.91,1016.22,0.0,570.51,6.22,40190029,1.0,50.08
307,2022-10-04 06:09:13,0.0,442.99,0.0,0.89,0.0,225.5,1265.68,913.21,1.0,1414.07,0.89,1016.29,0.0,630.58,6.27,40190029,1.0,50.01
306,2022-10-04 06:12:13,0.0,443.02,0.0,0.91,0.0,221.78,1257.82,913.28,1.0,1387.46,0.91,1016.36,0.0,585.6,6.26,40190029,1.0,50.0
305,2022-10-04 06:15:13,0.0,443.05,0.0,0.9,0.0,223.42,1259.31,913.34,1.0,1399.15,0.9,1016.43,0.0,609.71,6.26,40190029,1.0,49.98
304,2022-10-04 06:18:13,0.0,443.08,0.0,0.9,0.0,225.39,1270.86,913.4,1.0,1416.44,0.9,1016.5,0.0,625.47,6.28,40190029,1.0,50.0
303,2022-10-04 06:21:13,0.0,443.11,0.0,0.9,0.0,223.62,1266.06,913.47,1.0,1402.72,0.9,1016.57,0.0,603.93,6.27,40190029,1.0,50.03
302,2022-10-04 06:24:13,0.0,443.14,0.0,0.9,0.0,223.87,1268.18,913.53,1.0,1406.89,0.9,1016.64,0.0,609.15,6.28,40190029,1.0,50.0
321,2022-10-04 06:27:13,0.0,443.17,0.0,0.9,0.0,222.52,1266.99,913.59,1.0,1400.36,0.9,1016.71,0.0,596.46,6.29,40190029,1.0,49.95
320,2022-10-04 06:30:13,0.0,443.2,0.0,0.91,0.0,220.11,1252.2,913.66,1.0,1375.42,0.91,1016.78,0.0,569.03,6.25,40190029,1.0,49.99
319,2022-10-04 06:33:13,0.0,443.23,0.0,0.91,0.0,222.3,1263.7,913.72,1.0,1394.62,0.91,1016.85,0.0,589.94,6.27,40190029,1.0,50.06
318,2022-10-04 06:36:13,0.0,443.26,0.0,0.9,0.0,224.35,1263.56,913.78,1.0,1406.14,0.9,1016.92,0.0,616.96,6.27,40190029,1.0,50.05
317,2022-10-04 06:39:13,0.0,443.29,0.0,0.9,0.0,222.7,1259.12,913.85,1.0,1391.61,0.9,1016.99,0.0,592.62,6.25,40190029,1.0,50.01
316,2022-10-04 06:42:13,0.0,443.32,0.0,0.9,0.0,224.08,1264.26,913.91,1.0,1404.35,0.9,1017.06,0.0,611.43,6.27,40190029,1.0,50.02
315,2022-10-04 06:45:13,0.0,443.35,0.0,0.9,0.0,222.32,1253.28,913.97,1.0,1385.32,0.9,1017.13,0.0,590.26,6.23,40190029,1.0,50.01
314,2022-10-04 06:48:13,0.0,443.38,0.0,0.9,0.0,225.12,1261.36,914.03,1.0,1406.46,0.9,1017.2,0.0,622.17,6.25,40190029,1.0,50.05
313,2022-10-04 06:51:13,0.0,443.41,0.0,0.92,0.0,217.6,1245.91,914.1,1.0,1359.3,0.92,1017.27,0.0,543.52,6.25,40190029,1.0,50.04
312,2022-10-04 06:54:13,0.0,443.44,0.0,0.92,0.0,216.83,1242.39,914.16,1.0,1352.5,0.92,1017.34,0.0,534.52,6.24,40190029,1.0,50.01
324,2022-10-04 06:57:13,0.0,443.47,0.0,0.91,0.0,219.97,1251.81,914.22,1.0,1372.7,0.91,1017.41,0.0,563.28,6.24,40190029,1.0,50.06
323,2022-10-04 07:00:13,0.0,443.5,0.0,0.91,0.0,219.94,1254.86,914.28,1.0,1375.68,0.91,1017.48,0.0,563.76,6.25,40190029,1.0,50.09
322,2022-10-04 07:03:13,0.0,443.52,0.0,0.91,0.0,219.95,1260.17,914.35,1.0,1381.02,0.91,1017.55,0.0,564.97,6.28,40190029,1.0,50.09
332,2022-10-04 11:05:24,0.0,443.53,0.0,0.87,0.0,226.61,39.25,914.36,1.0,45.32,0.87,1017.55,0.0,22.44,0.2,40190029,1.0,50.0
331,2022-10-04 11:06:24,0.0,443.53,0.0,0.87,0.0,229.13,39.53,914.36,1.0,45.64,0.87,1017.55,0.0,22.6,0.2,40190029,1.0,49.98
330,2022-10-04 11:09:24,0.0,443.54,0.0,0.9,0.0,222.97,1236.35,914.39,1.0,1380.81,0.9,1017.59,0.0,614.87,6.19,40190029,1.0,49.99
329,2022-10-04 11:12:24,0.0,443.57,0.0,0.92,0.0,219.48,1354.18,914.46,1.0,1472.27,0.92,1017.66,0.0,577.74,6.71,40190029,1.0,50.06
328,2022-10-04 11:15:24,0.0,443.6,0.0,0.92,0.0,221.34,1413.28,914.53,1.0,1535.48,0.92,1017.74,0.0,600.27,6.94,40190029,1.0,50.03
327,2022-10-04 11:18:24,0.0,443.63,0.0,0.93,0.0,219.92,1438.45,914.6,1.0,1550.88,0.93,1017.81,0.0,579.73,7.05,40190029,1.0,50.06
326,2022-10-04 11:21:24,0.0,443.66,0.0,0.92,0.0,221.96,1466.6,914.67,1.0,1585.59,0.92,1017.89,0.0,602.65,7.14,40190029,1.0,50.1
325,2022-10-04 11:24:24,0.0,443.69,0.0,0.92,0.0,221.19,1439.04,914.74,1.0,1556.2,0.92,1017.97,0.0,592.41,7.04,40190029,1.0,50.08
342,2022-10-04 11:27:24,0.0,443.72,0.0,0.92,0.0,223.44,1451.74,914.82,1.0,1578.56,0.92,1018.05,0.0,619.91,7.07,40190029,1.0,50.03
341,2022-10-04 11:30:24,0.0,443.75,0.0,0.92,0.0,222.65,1432.98,914.89,1.0,1557.66,0.92,1018.13,0.0,610.62,7.0,40190029,1.0,50.01
340,2022-10-04 11:33:24,0.0,443.78,0.0,0.93,0.0,214.81,1422.22,914.96,1.0,1521.8,0.93,1018.2,0.0,541.46,7.08,40190029,1.0,50.01
339,2022-10-04 11:36:24,0.0,443.81,0.0,0.92,0.0,223.74,1418.58,915.03,1.0,1549.53,0.92,1018.28,0.0,623.45,6.93,40190029,1.0,49.99
338,2022-10-04 11:39:24,0.0,443.84,0.0,0.93,0.0,219.63,1439.88,915.1,1.0,1553.93,0.93,1018.36,0.0,584.31,7.08,40190029,1.0,50.01
337,2022-10-04 11:42:25,0.0,443.87,0.0,0.93,0.0,219.7,1439.84,915.18,1.0,1554.33,0.93,1018.44,0.0,585.5,7.08,40190029,1.0,50.04
336,2022-10-04 11:45:24,0.0,443.9,0.0,0.93,0.0,219.26,1444.48,915.25,1.0,1557.1,0.93,1018.51,0.0,581.4,7.1,40190029,1.0,50.05
335,2022-10-04 11:48:24,0.0,443.93,0.0,0.92,0.0,222.11,1415.93,915.32,1.0,1539.49,0.92,1018.59,0.0,604.28,6.93,40190029,1.0,49.99
334,2022-10-04 11:51:25,0.0,443.96,0.0,0.92,0.0,222.76,1426.12,915.39,1.0,1552.73,0.92,1018.67,0.0,614.13,6.97,40190029,1.0,50.04
333,2022-10-04 11:54:24,0.0,443.99,0.0,0.92,0.0,221.24,1426.19,915.46,1.0,1545.58,0.92,1018.75,0.0,595.65,6.99,40190029,1.0,50.04
352,2022-10-04 11:57:24,0.0,444.02,0.0,0.91,0.0,227.13,1432.04,915.53,1.0,1575.37,0.91,1018.82,0.0,656.55,6.94,40190029,1.0,50.07
351,2022-10-04 12:00:25,0.0,444.06,0.0,0.92,0.0,221.89,1426.85,915.6,1.0,1547.11,0.92,1018.9,0.0,598.03,6.97,40190029,1.0,50.12
350,2022-10-04 12:03:24,0.0,444.09,0.0,0.91,0.0,226.67,1445.58,915.68,1.0,1585.78,0.91,1018.98,0.0,651.92,7.0,40190029,1.0,50.13
349,2022-10-04 12:06:25,0.0,444.12,0.0,0.92,0.0,223.19,1414.74,915.75,1.0,1542.24,0.92,1019.06,0.0,614.02,6.91,40190029,1.0,50.07
348,2022-10-04 12:09:25,0.0,444.15,0.0,0.91,0.0,228.32,1460.04,915.82,1.0,1609.84,0.91,1019.14,0.0,678.14,7.05,40190029,1.0,50.02
347,2022-10-04 12:12:25,0.0,444.18,0.0,0.91,0.0,227.63,1437.16,915.89,1.0,1584.4,0.91,1019.22,0.0,667.0,6.96,40190029,1.0,50.01
346,2022-10-04 12:15:25,0.0,444.22,0.0,0.9,0.0,229.05,1446.0,915.96,1.0,1602.16,0.9,1019.3,0.0,689.93,7.0,40190029,1.0,49.98
345,2022-10-04 12:18:25,0.0,444.25,0.0,0.91,0.0,224.87,1438.1,916.04,1.0,1573.55,0.91,1019.38,0.0,638.69,7.0,40190029,1.0,50.01
344,2022-10-04 12:21:25,0.0,444.28,0.0,0.91,0.0,225.54,1444.27,916.11,1.0,1582.03,0.91,1019.46,0.0,645.68,7.01,40190029,1.0,49.98
343,2022-10-04 12:24:25,0.0,444.32,0.0,0.91,0.0,225.08,1447.84,916.18,1.0,1583.57,0.91,1019.53,0.0,641.46,7.04,40190029,1.0,49.98
362,2022-10-04 12:27:25,0.0,444.35,0.0,0.92,0.0,222.26,1452.6,916.25,1.0,1573.33,0.92,1019.61,0.0,604.43,7.08,40190029,1.0,50.04
361,2022-10-04 12:30:25,0.0,444.38,0.0,0.9,0.0,230.07,1480.65,916.33,1.0,1636.81,0.9,1019.69,0.0,697.73,7.11,40190029,1.0,50.04
360,2022-10-04 12:33:25,0.0,444.41,0.0,0.91,0.0,225.95,1456.75,916.4,1.0,1593.04,0.91,1019.77,0.0,644.7,7.05,40190029,1.0,50.03
359,2022-10-04 12:36:25,0.0,444.45,0.0,0.92,0.0,223.36,1442.51,916.47,1.0,1569.77,0.92,1019.85,0.0,619.17,7.03,40190029,1.0,49.96
358,2022-10-04 12:39:25,0.0,444.48,0.0,0.91,0.0,225.04,1433.35,916.54,1.0,1569.34,0.91,1019.93,0.0,639.0,6.97,40190029,1.0,49.99
357,2022-10-04 12:42:25,0.0,444.51,0.0,0.9,0.0,230.53,1466.47,916.62,1.0,1628.46,0.9,1020.01,0.0,708.06,7.06,40190029,1.0,50.0
356,2022-10-04 12:45:25,0.0,444.55,0.0,0.9,0.0,229.49,1464.05,916.69,1.0,1621.12,0.9,1020.09,0.0,696.11,7.06,40190029,1.0,49.98
355,2022-10-04 12:48:25,0.0,444.58,0.0,0.91,0.0,228.98,1475.38,916.76,1.0,1629.24,0.91,1020.17,0.0,691.14,7.12,40190029,1.0,50.03
354,2022-10-04 12:51:25,0.0,444.61,0.0,0.92,0.0,223.81,1453.11,916.84,1.0,1584.66,0.92,1020.26,0.0,632.17,7.08,40190029,1.0,49.97
353,2022-10-04 12:54:25,0.0,444.64,0.0,0.93,0.0,218.08,1430.9,916.91,1.0,1540.52,0.93,1020.33,0.0,570.72,7.06,40190029,1.0,49.98
372,2022-10-04 12:57:25,0.0,444.67,0.0,0.92,0.0,223.75,1436.18,916.98,1.0,1565.35,0.92,1020.41,0.0,622.68,7.0,40190029,1.0,50.05
371,2022-10-04 13:00:25,0.0,444.7,0.0,0.93,0.0,220.8,1442.34,917.05,1.0,1558.67,0.93,1020.49,0.0,590.86,7.06,40190029,1.0,50.05
370,2022-10-04 13:03:25,0.0,444.74,0.0,0.92,0.0,224.03,1441.99,917.13,1.0,1572.42,0.92,1020.57,0.0,627.05,7.02,40190029,1.0,50.06
369,2022-10-04 13:06:25,0.0,444.77,0.0,0.93,0.0,218.72,1441.09,917.2,1.0,1551.16,0.93,1020.65,0.0,573.89,7.09,40190029,1.0,49.99
368,2022-10-04 13:09:25,0.0,444.8,0.0,0.92,0.0,223.86,1438.09,917.27,1.0,1568.09,0.92,1020.73,0.0,625.15,7.0,40190029,1.0,49.98
367,2022-10-04 13:12:25,0.0,444.83,0.0,0.91,0.0,224.83,1456.62,917.34,1.0,1592.16,0.91,1020.8,0.0,642.81,7.08,40190029,1.0,49.97
366,2022-10-04 13:15:25,0.0,444.86,0.0,0.92,0.0,222.3,1454.6,917.42,1.0,1577.8,0.92,1020.88,0.0,611.2,7.1,40190029,1.0,50.01
365,2022-10-04 13:18:25,0.0,444.89,0.0,0.91,0.0,226.73,1456.73,917.49,1.0,1597.72,0.91,1020.96,0.0,656.24,7.05,40190029,1.0,50.02
364,2022-10-04 13:21:25,0.0,444.92,0.0,0.93,0.0,220.61,1439.9,917.56,1.0,1556.01,0.93,1021.04,0.0,589.79,7.05,40190029,1.0,50.01
363,2022-10-04 13:24:25,0.0,444.95,0.0,0.92,0.0,224.46,1458.55,917.63,1.0,1589.27,0.92,1021.12,0.0,631.19,7.08,40190029,1.0,50.03
382,2022-10-04 13:27:25,0.0,444.99,0.0,0.92,0.0,223.34,1440.56,917.71,1.0,1567.49,0.92,1021.2,0.0,617.91,7.02,40190029,1.0,50.04
381,2022-10-04 13:30:25,0.0,445.02,0.0,0.91,0.0,228.35,1460.41,917.78,1.0,1609.41,0.91,1021.28,0.0,676.32,7.05,40190029,1.0,50.04
380,2022-10-04 13:33:25,0.0,445.05,0.0,0.91,0.0,227.42,1456.96,917.85,1.0,1600.85,0.91,1021.36,0.0,663.32,7.04,40190029,1.0,50.05
379,2022-10-04 13:36:25,0.0,445.08,0.0,0.92,0.0,222.27,1433.47,917.92,1.0,1557.85,0.92,1021.44,0.0,609.96,7.01,40190029,1.0,50.0
378,2022-10-04 13:39:25,0.0,445.11,0.0,0.91,0.0,226.42,1441.07,917.99,1.0,1584.76,0.91,1021.52,0.0,659.38,7.0,40190029,1.0,49.95
377,2022-10-04 13:42:25,0.0,445.14,0.0,0.93,0.0,219.17,1425.15,918.07,1.0,1537.35,0.93,1021.59,0.0,576.53,7.01,40190029,1.0,50.02
376,2022-10-04 13:45:25,0.0,445.17,0.0,0.92,0.0,221.5,1445.16,918.14,1.0,1564.32,0.92,1021.67,0.0,598.86,7.06,40190029,1.0,50.05
375,2022-10-04 13:48:25,0.0,445.2,0.0,0.93,0.0,217.87,1418.64,918.21,1.0,1525.7,0.93,1021.75,0.0,561.44,7.0,40190029,1.0,50.02
374,2022-10-04 13:51:25,0.0,445.23,0.0,0.93,0.0,216.96,1426.78,918.28,1.0,1532.0,0.93,1021.83,0.0,557.95,7.06,40190029,1.0,49.98
373,2022-10-04 13:54:25,0.0,445.26,0.0,0.93,0.0,219.59,1432.96,918.35,1.0,1544.6,0.93,1021.9,0.0,576.54,7.03,40190029,1.0,50.01
392,2022-10-04 13:57:25,0.0,445.29,0.0,0.92,0.0,221.77,1435.94,918.42,1.0,1556.91,0.92,1021.98,0.0,601.72,7.02,40190029,1.0,50.03
391,2022-10-04 14:00:25,0.0,445.32,0.0,0.93,0.0,219.65,1437.31,918.5,1.0,1549.76,0.93,1022.06,0.0,579.58,7.06,40190029,1.0,50.04
390,2022-10-04 14:03:25,0.0,445.35,0.0,0.92,0.0,222.06,1447.84,918.57,1.0,1567.92,0.92,1022.14,0.0,601.78,7.06,40190029,1.0,50.04
389,2022-10-04 14:06:25,0.0,445.38,0.0,0.92,0.0,223.27,1444.72,918.64,1.0,1570.57,0.92,1022.21,0.0,616.02,7.03,40190029,1.0,50.0
388,2022-10-04 14:09:25,0.0,445.41,0.0,0.94,0.0,212.72,1427.01,918.71,1.0,1521.97,0.94,1022.29,0.0,529.18,7.16,40190029,1.0,49.97
387,2022-10-04 14:12:25,0.0,445.43,0.0,0.93,0.0,217.27,1443.52,918.78,1.0,1551.22,0.93,1022.37,0.0,567.91,7.14,40190029,1.0,49.96
386,2022-10-04 14:15:25,0.0,445.46,0.0,0.93,0.0,214.63,1429.3,918.86,1.0,1529.63,0.93,1022.45,0.0,544.85,7.13,40190029,1.0,49.91
385,2022-10-04 14:18:25,0.0,445.49,0.0,0.93,0.0,217.77,1422.56,918.93,1.0,1530.05,0.93,1022.52,0.0,563.35,7.03,40190029,1.0,49.94
384,2022-10-04 14:21:25,0.0,445.52,0.0,0.92,0.0,220.79,1442.75,919.0,1.0,1561.43,0.92,1022.6,0.0,597.1,7.07,40190029,1.0,49.92
383,2022-10-04 14:24:25,0.0,445.55,0.0,0.92,0.0,224.1,1449.71,919.07,1.0,1579.46,0.92,1022.68,0.0,626.91,7.05,40190029,1.0,49.98
393,2022-10-04 14:27:25,0.0,445.58,0.0,0.92,0.0,220.92,1453.87,919.14,1.0,1571.98,0.92,1022.75,0.0,597.81,7.12,40190029,1.0,49.95
