,r_phase_pf,total_reactive_power,total_active_power,y_phase_pf,r_phase_current,total_real_energy,total_reactive_energy,total_apparent_power,frequency,b_phase_voltage,r_phase_voltage,total_pf,y_phase_current,timestamp,total_apparent_energy,serial_no,b_phase_current,b_phase_pf,y_phase_voltage
225,1.0,238.2,1114.98,0.98,0.0,5483.2,1474.2,1140.65,50.03,79.54,0.0,0.98,4.98,2022-10-03 11:09:08,5692.8,52190205,0.0,1.0,228.77
224,1.0,0.0,0.0,1.0,0.0,5483.2,1474.2,0.0,49.98,79.86,0.0,1.0,0.0,2022-10-03 11:12:08,5692.8,52190205,0.0,1.0,229.68
223,1.0,225.04,1020.98,0.98,0.0,5483.2,1474.2,1045.98,49.99,79.61,0.0,0.98,4.56,2022-10-03 11:15:08,5692.8,52190205,0.0,1.0,228.98
222,1.0,241.4,1127.4,0.98,0.0,5483.4,1474.2,1153.47,50.01,79.01,0.0,0.98,5.08,2022-10-03 11:18:08,5693.0,52190205,0.0,1.0,227.33
221,1.0,227.18,1096.62,0.98,0.0,5483.4,1474.2,1120.37,50.05,76.99,0.0,0.98,5.06,2022-10-03 11:21:08,5693.0,52190205,0.0,1.0,221.68
220,1.0,0.0,0.0,1.0,0.0,5483.4,1474.2,0.0,50.01,80.36,0.0,1.0,0.0,2022-10-03 11:24:08,5693.0,52190205,0.0,1.0,231.09
239,1.0,236.61,1136.61,0.98,0.0,5483.4,1474.2,1161.46,50.02,78.45,0.0,0.98,5.14,2022-10-03 11:27:08,5693.0,52190205,0.0,1.0,225.79
238,1.0,231.72,1110.45,0.98,0.0,5483.6,1474.2,1134.85,49.98,78.16,0.0,0.98,5.04,2022-10-03 11:30:08,5693.0,52190205,0.0,1.0,224.99
237,1.0,0.0,0.0,1.0,0.0,5483.6,1474.2,0.0,49.98,78.21,0.0,1.0,0.0,2022-10-03 11:33:08,5693.0,52190205,0.0,1.0,225.17
236,1.0,235.18,1116.36,0.98,0.0,5483.6,1474.2,1141.36,49.93,78.82,0.0,0.98,5.04,2022-10-03 11:36:08,5693.2,52190205,0.0,1.0,226.91
235,1.0,524.94,403.0,0.61,0.0,5483.6,1474.2,666.01,50.01,82.2,0.0,0.61,2.82,2022-10-03 11:39:08,5693.2,52190205,0.0,1.0,236.34
234,1.0,0.0,0.0,1.0,0.0,5483.6,1474.2,0.0,50.02,81.11,0.0,1.0,0.0,2022-10-03 11:42:08,5693.2,52190205,0.0,1.0,233.22
233,0.95,267.47,781.33,1.0,3.6,5483.6,1474.4,825.84,49.99,78.5,229.4,0.95,0.0,2022-10-03 11:45:08,5693.2,52190205,0.0,1.0,0.0
232,0.95,264.83,787.19,1.0,3.56,5483.8,1474.4,830.55,49.96,79.81,233.3,0.95,0.0,2022-10-03 11:48:08,5693.2,52190205,0.0,1.0,0.0
231,0.95,263.17,798.94,1.0,3.6,5483.8,1474.4,841.17,49.91,79.72,233.27,0.95,0.0,2022-10-03 11:51:08,5693.4,52190205,0.0,1.0,0.0
230,0.95,273.62,815.01,1.0,3.72,5483.8,1474.6,859.71,49.9,78.93,231.23,0.95,0.0,2022-10-03 11:54:08,5693.4,52190205,0.0,1.0,0.0
249,0.95,271.44,828.52,1.0,3.74,5483.8,1474.6,871.85,49.94,79.62,233.24,0.95,0.0,2022-10-03 11:57:08,5693.4,52190205,0.0,1.0,0.0
248,0.95,273.03,821.83,1.0,3.72,5483.8,1474.6,865.99,49.99,79.28,232.17,0.95,0.0,2022-10-03 12:00:08,5693.4,52190205,0.0,1.0,0.0
247,1.0,0.0,0.0,1.0,0.0,5483.8,1474.6,0.0,50.05,80.34,234.97,1.0,0.0,2022-10-03 12:03:08,5693.4,52190205,0.0,1.0,0.0
246,0.95,281.42,840.0,1.0,3.82,5484.0,1474.6,885.88,50.02,79.26,232.15,0.95,0.0,2022-10-03 12:06:08,5693.4,52190205,0.0,1.0,0.0
245,0.95,272.72,834.26,1.0,3.76,5484.0,1474.6,877.71,49.96,79.89,233.93,0.95,0.0,2022-10-03 12:09:08,5693.6,52190205,0.0,1.0,0.0
244,0.95,278.83,830.53,1.0,3.78,5484.0,1474.6,876.09,49.95,78.94,231.28,0.95,0.0,2022-10-03 12:12:08,5693.6,52190205,0.0,1.0,0.0
243,0.95,274.08,833.86,1.0,3.78,5484.0,1474.6,877.74,49.95,79.43,232.7,0.95,0.0,2022-10-03 12:15:08,5693.6,52190205,0.0,1.0,0.0
242,1.0,0.0,0.0,1.0,0.0,5484.0,1474.6,0.0,50.02,79.33,232.4,1.0,0.0,2022-10-03 12:18:08,5693.6,52190205,0.0,1.0,0.0
241,0.95,272.81,822.04,1.0,3.78,5484.0,1474.6,866.13,49.96,78.29,229.62,0.95,0.0,2022-10-03 12:21:08,5693.6,52190205,0.0,1.0,0.0
240,0.95,277.61,819.24,1.0,3.78,5484.2,1474.6,865.0,49.96,78.15,229.32,0.95,0.0,2022-10-03 12:24:08,5693.8,52190205,0.0,1.0,0.0
259,0.95,276.83,824.57,1.0,3.76,5484.2,1474.6,869.8,50.04,78.71,230.96,0.95,0.0,2022-10-03 12:27:08,5693.8,52190205,0.0,1.0,0.0
258,0.95,283.56,843.74,1.0,3.86,5484.2,1474.6,890.11,50.04,78.56,230.48,0.95,0.0,2022-10-03 12:30:08,5693.8,52190205,0.0,1.0,0.0
257,0.95,282.34,836.63,1.0,3.86,5484.2,1474.6,882.99,50.06,78.08,228.99,0.95,0.0,2022-10-03 12:33:08,5693.8,52190205,0.0,1.0,0.0
256,1.0,0.0,0.0,1.0,0.0,5484.2,1474.6,0.0,50.05,79.09,231.68,1.0,0.0,2022-10-03 12:36:08,5693.8,52190205,0.0,1.0,0.0
255,0.95,277.97,812.82,1.0,3.78,5484.2,1474.6,859.04,50.01,77.64,227.74,0.95,0.0,2022-10-03 12:39:08,5693.8,52190205,0.0,1.0,0.0
254,0.95,274.53,825.48,1.0,3.76,5484.4,1474.6,869.94,49.99,78.85,231.12,0.95,0.0,2022-10-03 12:42:08,5694.0,52190205,0.0,1.0,0.0
253,0.95,279.46,816.35,1.0,3.78,5484.4,1474.8,862.86,50.01,77.78,228.27,0.95,0.0,2022-10-03 12:45:08,5694.0,52190205,0.0,1.0,0.0
252,1.0,232.88,1110.68,0.98,0.0,5484.4,1474.8,1135.32,50.02,78.54,0.0,0.98,5.04,2022-10-03 12:48:08,5694.0,52190205,0.0,1.0,225.71
251,1.0,233.79,1128.56,0.98,0.0,5484.4,1474.8,1153.0,50.05,78.29,0.0,0.98,5.12,2022-10-03 12:51:08,5694.0,52190205,0.0,1.0,225.02
250,1.0,240.29,1109.58,0.98,0.0,5484.6,1474.8,1135.82,50.02,79.78,0.0,0.98,4.96,2022-10-03 12:54:08,5694.2,52190205,0.0,1.0,229.18
269,1.0,0.0,0.0,1.0,0.0,5484.6,1474.8,0.0,50.05,81.87,0.0,1.0,0.0,2022-10-03 12:57:08,5694.2,52190205,0.0,1.0,235.09
268,1.0,260.91,1171.07,0.98,0.0,5484.6,1474.8,1200.36,50.1,82.46,0.0,0.98,5.06,2022-10-03 13:00:08,5694.2,52190205,0.0,1.0,236.73
267,1.0,0.0,0.0,1.0,0.0,5484.6,1474.8,0.0,50.13,81.08,0.0,1.0,0.0,2022-10-03 13:03:08,5694.2,52190205,0.0,1.0,232.9
266,1.0,215.81,1041.76,0.98,0.0,5484.6,1474.8,1064.33,50.08,79.27,0.0,0.98,4.68,2022-10-03 13:06:08,5694.2,52190205,0.0,1.0,227.81
265,1.0,239.81,1135.67,0.98,0.0,5484.6,1474.8,1161.22,50.03,79.87,0.0,0.98,5.06,2022-10-03 13:09:08,5694.4,52190205,0.0,1.0,229.58
264,1.0,231.96,1108.94,0.98,0.0,5484.8,1474.8,1133.42,50.02,79.31,0.0,0.98,4.98,2022-10-03 13:12:08,5694.4,52190205,0.0,1.0,227.96
263,1.0,0.0,0.0,1.0,0.0,5484.8,1474.8,0.0,50.04,79.39,0.0,1.0,0.0,2022-10-03 13:15:08,5694.4,52190205,0.0,1.0,228.16
262,1.0,238.19,1130.64,0.98,0.0,5484.8,1474.8,1155.95,50.1,79.16,0.0,0.98,5.08,2022-10-03 13:18:08,5694.4,52190205,0.0,1.0,227.55
261,1.0,240.84,1119.63,0.98,0.0,5484.8,1474.8,1145.76,49.22,78.09,0.0,0.98,5.1,2022-10-03 13:21:08,5694.4,52190205,0.0,1.0,224.57
260,1.0,229.47,1104.99,0.98,0.0,5485.0,1474.8,1129.04,50.06,77.81,0.0,0.98,5.04,2022-10-03 13:24:08,5694.6,52190205,0.0,1.0,223.75
279,1.0,231.28,1108.36,0.98,0.0,5485.0,1474.8,1132.71,50.06,78.52,0.0,0.98,5.02,2022-10-03 13:27:08,5694.6,52190205,0.0,1.0,225.73
278,1.0,238.7,1119.9,0.98,0.0,5485.0,1474.8,1145.56,50.07,80.02,0.0,0.98,4.98,2022-10-03 13:30:08,5694.6,52190205,0.0,1.0,229.94
277,1.0,0.0,0.0,1.0,0.0,5485.0,1474.8,0.0,50.06,79.59,0.0,1.0,0.0,2022-10-03 13:33:08,5694.6,52190205,0.0,1.0,228.74
276,1.0,231.91,1083.05,0.98,0.0,5485.0,1474.8,1108.1,50.06,78.88,0.0,0.98,4.88,2022-10-03 13:36:08,5694.6,52190205,0.0,1.0,226.79
275,1.0,231.02,1109.78,0.98,0.0,5485.2,1474.8,1134.05,50.05,77.94,0.0,0.98,5.06,2022-10-03 13:39:08,5694.8,52190205,0.0,1.0,224.12
274,1.0,0.0,0.0,1.0,0.0,5485.2,1474.8,0.0,50.04,77.65,0.0,1.0,0.0,2022-10-03 13:42:08,5694.8,52190205,0.0,1.0,223.38
273,1.0,227.88,1116.43,0.98,0.0,5485.2,1474.8,1139.91,50.01,76.51,0.0,0.98,5.18,2022-10-03 13:45:08,5694.8,52190205,0.0,1.0,220.23
272,0.94,274.87,753.87,1.0,3.64,5485.2,1474.8,802.41,50.02,75.12,219.96,0.94,0.0,2022-10-03 13:48:08,5694.8,52190205,0.0,1.0,0.0
271,0.94,284.28,805.53,1.0,3.8,5485.2,1474.8,854.22,50.06,76.99,225.27,0.94,0.0,2022-10-03 13:51:08,5694.8,52190205,0.0,1.0,0.0
270,0.94,288.26,819.97,1.0,3.9,5485.4,1474.8,869.16,50.04,75.95,222.52,0.94,0.0,2022-10-03 13:54:08,5695.0,52190205,0.0,1.0,0.0
289,0.94,284.21,807.67,1.0,3.84,5485.4,1474.8,856.22,50.04,75.92,222.51,0.94,0.0,2022-10-03 13:57:08,5695.0,52190205,0.0,1.0,0.0
288,0.94,289.0,828.45,1.0,3.94,5485.4,1474.8,877.41,50.06,75.93,222.58,0.94,0.0,2022-10-03 14:00:08,5695.0,52190205,0.0,1.0,0.0
287,0.95,292.71,855.08,1.0,4.02,5485.4,1474.8,903.79,50.08,76.66,224.6,0.95,0.0,2022-10-03 14:03:08,5695.0,52190205,0.0,1.0,0.0
286,0.95,289.12,843.72,1.0,3.96,5485.4,1474.8,891.89,50.06,76.85,225.11,0.95,0.0,2022-10-03 14:06:08,5695.2,52190205,0.0,1.0,0.0
285,0.95,285.79,830.66,1.0,3.94,5485.6,1474.8,878.45,50.0,76.26,223.41,0.95,0.0,2022-10-03 14:09:08,5695.2,52190205,0.0,1.0,0.0
284,1.0,0.0,0.0,1.0,0.0,5485.6,1474.8,0.0,49.95,78.48,229.66,1.0,0.0,2022-10-03 14:12:08,5695.2,52190205,0.0,1.0,0.0
283,0.95,282.01,829.69,1.0,3.84,5485.6,1474.8,876.3,49.96,77.77,227.73,0.95,0.0,2022-10-03 14:15:08,5695.2,52190205,0.0,1.0,0.0
282,0.95,289.61,853.78,1.0,4.0,5485.6,1474.8,901.57,50.01,77.04,225.73,0.95,0.0,2022-10-03 14:18:08,5695.2,52190205,0.0,1.0,0.0
281,0.95,292.29,862.55,1.0,4.06,5485.6,1474.8,910.72,50.03,76.69,224.87,0.95,0.0,2022-10-03 14:21:08,5695.2,52190205,0.0,1.0,0.0
280,0.95,290.86,860.11,1.0,4.04,5485.6,1474.8,907.96,49.99,76.53,224.41,0.95,0.0,2022-10-03 14:24:08,5695.4,52190205,0.0,1.0,0.0
299,0.95,286.22,843.79,1.0,4.0,5485.8,1474.8,891.02,50.0,75.79,222.31,0.95,0.0,2022-10-03 14:27:08,5695.4,52190205,0.0,1.0,0.0
298,0.95,287.37,844.59,1.0,3.98,5485.8,1475.0,892.14,50.04,76.36,223.93,0.95,0.0,2022-10-03 14:30:08,5695.4,52190205,0.0,1.0,0.0
297,0.95,290.0,858.45,1.0,4.06,5485.8,1475.0,906.11,50.05,76.3,223.73,0.95,0.0,2022-10-03 14:33:08,5695.4,52190205,0.0,1.0,0.0
296,0.95,286.09,839.11,1.0,3.98,5485.8,1475.0,886.55,50.02,75.96,222.75,0.95,0.0,2022-10-03 14:36:08,5695.6,52190205,0.0,1.0,0.0
295,0.95,288.02,853.47,1.0,4.04,5485.8,1475.0,900.76,50.0,76.01,222.96,0.95,0.0,2022-10-03 14:39:08,5695.6,52190205,0.0,1.0,0.0
294,0.95,283.26,837.62,1.0,3.92,5486.0,1475.0,884.21,49.98,76.97,225.68,0.95,0.0,2022-10-03 14:42:08,5695.6,52190205,0.0,1.0,0.0
293,1.0,0.0,0.0,1.0,0.0,5486.0,1475.0,0.0,49.98,78.28,229.33,1.0,0.0,2022-10-03 14:45:08,5695.6,52190205,0.0,1.0,0.0
292,1.0,234.82,1112.01,0.98,0.0,5486.0,1475.0,1137.03,50.02,78.55,0.0,0.98,5.02,2022-10-03 14:48:08,5695.6,52190205,0.0,1.0,226.59
291,1.0,239.25,1154.88,0.98,0.0,5486.0,1475.2,1179.89,50.03,79.65,0.0,0.98,5.14,2022-10-03 14:51:08,5695.8,52190205,0.0,1.0,229.73
290,1.0,238.91,1144.91,0.98,0.0,5486.0,1475.2,1170.07,49.98,78.53,0.0,0.98,5.16,2022-10-03 14:54:08,5695.8,52190205,0.0,1.0,226.67
309,1.0,240.32,1143.47,0.98,0.0,5486.2,1475.2,1168.96,50.01,78.67,0.0,0.98,5.14,2022-10-03 14:57:08,5695.8,52190205,0.0,1.0,227.07
308,1.0,0.0,0.0,1.0,0.0,5486.2,1475.2,0.0,50.03,80.12,0.0,1.0,0.0,2022-10-03 15:00:08,5695.8,52190205,0.0,1.0,230.97
307,1.0,245.95,1156.59,0.98,0.0,5486.2,1475.2,1182.97,50.11,79.45,0.0,0.98,5.16,2022-10-03 15:03:08,5695.8,52190205,0.0,1.0,229.08
306,1.0,243.25,1143.89,0.98,0.0,5486.2,1475.2,1169.98,50.04,79.75,0.0,0.98,5.08,2022-10-03 15:06:08,5696.0,52190205,0.0,1.0,230.04
305,1.0,0.0,0.0,1.0,0.0,5486.4,1475.2,0.0,50.01,80.57,0.0,1.0,0.0,2022-10-03 15:09:08,5696.0,52190205,0.0,1.0,232.37
304,1.0,228.69,1103.91,0.98,0.0,5486.4,1475.2,1127.82,50.01,80.27,0.0,0.98,4.88,2022-10-03 15:12:08,5696.0,52190205,0.0,1.0,231.49
303,1.0,289.69,1182.04,0.97,0.0,5486.4,1475.2,1217.72,50.02,80.57,0.0,0.97,5.24,2022-10-03 15:15:08,5696.0,52190205,0.0,1.0,232.39
302,1.0,245.33,1143.14,0.98,0.0,5486.4,1475.2,1169.69,50.04,80.03,0.0,0.98,5.06,2022-10-03 15:18:08,5696.2,52190205,0.0,1.0,230.8
301,1.0,0.0,0.0,1.0,0.0,5486.4,1475.2,0.0,50.03,81.43,0.0,1.0,0.0,2022-10-03 15:21:08,5696.2,52190205,0.0,1.0,234.68
300,1.0,260.93,1166.22,0.98,0.0,5486.4,1475.2,1195.63,50.03,81.18,0.0,0.98,5.1,2022-10-03 15:24:08,5696.2,52190205,0.0,1.0,234.07
319,1.0,246.67,1139.01,0.98,0.0,5486.6,1475.2,1165.95,50.04,80.78,0.0,0.98,5.0,2022-10-03 15:27:08,5696.2,52190205,0.0,1.0,232.91
318,1.0,0.0,0.0,1.0,0.0,5486.6,1475.2,0.0,50.02,81.45,0.0,1.0,0.0,2022-10-03 15:30:08,5696.2,52190205,0.0,1.0,234.76
317,1.0,250.59,1151.97,0.98,0.0,5486.6,1475.2,1179.45,50.02,80.37,0.0,0.98,5.08,2022-10-03 15:33:08,5696.2,52190205,0.0,1.0,231.81
316,1.0,245.71,1147.53,0.98,0.0,5486.6,1475.2,1174.06,50.01,79.94,0.0,0.98,5.1,2022-10-03 15:36:08,5696.4,52190205,0.0,1.0,230.66
315,1.0,242.04,1127.8,0.98,0.0,5486.8,1475.2,1154.0,49.95,80.11,0.0,0.98,5.0,2022-10-03 15:39:08,5696.4,52190205,0.0,1.0,231.17
314,1.0,0.0,0.0,1.0,0.0,5486.8,1475.2,0.0,50.01,80.95,0.0,1.0,0.0,2022-10-03 15:42:08,5696.4,52190205,0.0,1.0,233.38
313,1.0,246.6,1154.31,0.98,0.0,5486.8,1475.2,1180.88,50.01,79.8,0.0,0.98,5.12,2022-10-03 15:45:08,5696.4,52190205,0.0,1.0,230.28
312,0.95,256.83,765.0,1.0,3.44,5486.8,1475.2,806.96,50.05,80.73,234.31,0.95,0.0,2022-10-03 15:48:08,5696.6,52190205,0.0,1.0,0.0
311,0.95,267.73,807.58,1.0,3.6,5486.8,1475.2,850.8,50.01,81.19,235.81,0.95,0.0,2022-10-03 15:51:08,5696.6,52190205,0.0,1.0,0.0
310,0.95,269.68,842.52,1.0,3.72,5487.0,1475.2,884.62,49.99,81.87,237.93,0.95,0.0,2022-10-03 15:54:08,5696.6,52190205,0.0,1.0,0.0
329,0.95,279.52,852.27,1.0,3.82,5487.0,1475.2,896.94,49.96,80.59,234.31,0.95,0.0,2022-10-03 15:57:08,5696.6,52190205,0.0,1.0,0.0
328,0.95,279.23,854.16,1.0,3.8,5487.0,1475.2,898.65,50.08,81.5,236.86,0.95,0.0,2022-10-03 16:00:08,5696.6,52190205,0.0,1.0,0.0
327,0.95,280.78,853.34,1.0,3.82,5487.0,1475.2,898.35,50.07,80.83,235.17,0.95,0.0,2022-10-03 16:03:08,5696.8,52190205,0.0,1.0,0.0
326,0.95,286.87,857.15,1.0,3.92,5487.0,1475.2,903.88,50.01,79.2,230.7,0.95,0.0,2022-10-03 16:06:08,5696.8,52190205,0.0,1.0,0.0
325,0.95,286.34,841.56,1.0,3.92,5487.2,1475.2,888.95,49.99,77.65,226.31,0.95,0.0,2022-10-03 16:09:08,5696.8,52190205,0.0,1.0,0.0
324,0.95,288.12,856.42,1.0,3.96,5487.2,1475.2,903.59,49.95,78.42,228.41,0.95,0.0,2022-10-03 16:12:08,5696.8,52190205,0.0,1.0,0.0
323,1.0,0.0,0.0,1.0,0.0,5487.2,1475.2,0.0,49.99,79.67,231.79,1.0,0.0,2022-10-03 16:15:08,5696.8,52190205,0.0,1.0,0.0
322,0.95,285.65,856.2,1.0,3.9,5487.2,1475.2,902.59,50.03,79.62,231.79,0.95,0.0,2022-10-03 16:18:08,5697.0,52190205,0.0,1.0,0.0
321,0.95,289.64,858.27,1.0,3.94,5487.2,1475.4,905.83,49.99,78.76,229.44,0.95,0.0,2022-10-03 16:21:08,5697.0,52190205,0.0,1.0,0.0
320,0.95,285.1,862.74,1.0,3.92,5487.2,1475.4,908.62,49.95,79.64,231.91,0.95,0.0,2022-10-03 16:24:08,5697.0,52190205,0.0,1.0,0.0
339,0.95,282.76,848.43,1.0,3.9,5487.4,1475.4,894.3,49.93,78.89,229.78,0.95,0.0,2022-10-03 16:27:08,5697.0,52190205,0.0,1.0,0.0
338,0.95,284.83,861.01,1.0,3.92,5487.4,1475.4,906.9,49.91,79.47,231.47,0.95,0.0,2022-10-03 16:30:08,5697.0,52190205,0.0,1.0,0.0
337,0.95,287.46,855.34,1.0,3.94,5487.4,1475.4,902.35,49.91,78.47,228.56,0.95,0.0,2022-10-03 16:33:08,5697.2,52190205,0.0,1.0,0.0
336,0.95,277.15,832.49,1.0,3.82,5487.4,1475.4,877.41,49.85,78.92,229.93,0.95,0.0,2022-10-03 16:36:08,5697.2,52190205,0.0,1.0,0.0
335,0.95,282.74,846.6,1.0,3.9,5487.4,1475.4,892.56,49.87,78.53,228.98,0.95,0.0,2022-10-03 16:39:08,5697.2,52190205,0.0,1.0,0.0
334,1.0,0.0,0.0,1.0,0.0,5487.6,1475.4,0.0,49.86,78.41,228.49,1.0,0.0,2022-10-03 16:42:08,5697.2,52190205,0.0,1.0,0.0
333,0.95,277.11,817.76,1.0,3.8,5487.6,1475.4,863.44,49.94,78.02,227.46,0.95,0.0,2022-10-03 16:45:08,5697.2,52190205,0.0,1.0,0.0
332,1.0,228.44,1054.82,0.98,0.0,5487.6,1475.4,1079.76,50.0,79.13,0.0,0.98,4.72,2022-10-03 16:48:08,5697.4,52190205,0.0,1.0,228.57
331,1.0,242.97,1142.58,0.98,0.0,5487.6,1475.4,1168.64,49.97,79.6,0.0,0.98,5.08,2022-10-03 16:51:08,5697.4,52190205,0.0,1.0,230.32
330,1.0,245.89,1143.12,0.98,0.0,5487.6,1475.4,1169.79,50.01,79.8,0.0,0.98,5.06,2022-10-03 16:54:08,5697.4,52190205,0.0,1.0,230.91
349,1.0,0.0,0.0,1.0,0.0,5487.8,1475.6,0.0,50.02,80.23,0.0,1.0,0.0,2022-10-03 16:57:08,5697.4,52190205,0.0,1.0,232.1
348,1.0,884.51,781.96,0.66,0.0,5487.8,1475.6,1187.31,50.03,80.36,0.0,0.66,5.1,2022-10-03 17:00:08,5697.4,52190205,0.0,1.0,232.35
347,1.0,248.0,1155.57,0.98,0.0,5487.8,1475.6,1182.41,50.01,80.31,0.0,0.98,5.1,2022-10-03 17:03:08,5697.6,52190205,0.0,1.0,232.3
346,1.0,236.43,1122.27,0.98,0.0,5487.8,1475.6,1147.39,49.97,78.77,0.0,0.98,5.04,2022-10-03 17:06:08,5697.6,52190205,0.0,1.0,228.11
345,1.0,0.0,0.0,1.0,0.0,5487.8,1475.6,0.0,49.98,80.2,0.0,1.0,0.0,2022-10-03 17:09:08,5697.6,52190205,0.0,1.0,232.13
344,1.0,236.27,1146.08,0.98,0.0,5488.0,1475.6,1170.67,49.96,78.74,0.0,0.98,5.14,2022-10-03 17:12:08,5697.6,52190205,0.0,1.0,228.13
343,1.0,236.89,1127.14,0.98,0.0,5488.0,1475.6,1152.26,49.98,78.58,0.0,0.98,5.06,2022-10-03 17:15:08,5697.8,52190205,0.0,1.0,227.72
342,1.0,0.0,0.0,1.0,0.0,5488.0,1475.6,0.0,49.96,79.62,0.0,1.0,0.0,2022-10-03 17:18:08,5697.8,52190205,0.0,1.0,230.61
341,1.0,235.99,1109.77,0.98,0.0,5488.0,1475.6,1135.08,49.99,79.48,0.0,0.98,4.94,2022-10-03 17:21:08,5697.8,52190205,0.0,1.0,230.24
340,1.0,240.26,1135.1,0.98,0.0,5488.0,1475.6,1160.75,49.98,79.27,0.0,0.98,5.06,2022-10-03 17:24:08,5697.8,52190205,0.0,1.0,229.67
359,1.0,0.0,0.0,1.0,0.0,5488.2,1475.6,0.0,49.97,79.52,0.0,1.0,0.0,2022-10-03 17:27:08,5697.8,52190205,0.0,1.0,230.34
358,1.0,240.87,1124.93,0.98,0.0,5488.2,1475.6,1150.94,50.02,79.76,0.0,0.98,4.98,2022-10-03 17:30:08,5697.8,52190205,0.0,1.0,231.02
357,1.0,238.76,1136.05,0.98,0.0,5488.2,1475.6,1161.37,50.05,79.56,0.0,0.98,5.04,2022-10-03 17:33:08,5698.0,52190205,0.0,1.0,230.43
356,1.0,0.0,0.0,1.0,0.0,5488.2,1475.6,0.0,50.04,81.25,0.0,1.0,0.0,2022-10-03 17:36:08,5698.0,52190205,0.0,1.0,235.17
355,1.0,321.42,1076.42,0.96,0.0,5488.2,1475.6,1124.31,49.98,79.74,0.0,0.96,4.76,2022-10-03 17:39:08,5698.0,52190205,0.0,1.0,230.99
354,1.0,245.85,1148.19,0.98,0.0,5488.2,1475.6,1174.73,50.0,80.57,0.0,0.98,5.04,2022-10-03 17:42:08,5698.0,52190205,0.0,1.0,233.36
353,1.0,0.0,0.0,1.0,0.0,5488.4,1475.6,0.0,49.97,79.35,0.0,1.0,0.0,2022-10-03 17:45:08,5698.0,52190205,0.0,1.0,229.93
352,0.94,266.77,769.25,1.0,3.54,5488.4,1475.6,814.2,50.05,78.83,229.74,0.94,0.0,2022-10-03 17:48:08,5698.0,52190205,0.0,1.0,0.0
351,0.94,270.26,779.31,1.0,3.58,5488.4,1475.6,824.84,50.01,78.71,229.76,0.94,0.0,2022-10-03 17:51:08,5698.2,52190205,0.0,1.0,0.0
350,0.94,279.3,806.98,1.0,3.72,5488.4,1475.6,853.95,49.96,78.45,229.31,0.94,0.0,2022-10-03 17:54:08,5698.2,52190205,0.0,1.0,0.0
369,0.95,274.17,815.78,1.0,3.68,5488.4,1475.6,860.62,50.02,79.88,233.23,0.95,0.0,2022-10-03 17:57:08,5698.2,52190205,0.0,1.0,0.0
368,0.95,274.09,821.54,1.0,3.7,5488.6,1475.6,866.06,50.07,80.02,233.69,0.95,0.0,2022-10-03 18:00:08,5698.2,52190205,0.0,1.0,0.0
367,1.0,0.0,0.0,1.0,0.0,5488.6,1475.6,0.0,50.07,81.05,236.47,1.0,0.0,2022-10-03 18:03:08,5698.2,52190205,0.0,1.0,0.0
366,0.95,273.93,821.94,1.0,3.72,5488.6,1475.6,866.39,50.03,79.77,233.15,0.95,0.0,2022-10-03 18:06:08,5698.4,52190205,0.0,1.0,0.0
365,0.95,276.98,829.33,1.0,3.76,5488.6,1475.8,874.36,49.95,79.35,232.05,0.95,0.0,2022-10-03 18:09:08,5698.4,52190205,0.0,1.0,0.0
364,0.95,281.6,829.32,1.0,3.8,5488.6,1475.8,875.82,50.02,78.79,230.48,0.95,0.0,2022-10-03 18:12:08,5698.4,52190205,0.0,1.0,0.0
363,0.95,279.86,820.83,1.0,3.76,5488.6,1475.8,867.23,50.06,79.05,231.26,0.95,0.0,2022-10-03 18:15:08,5698.4,52190205,0.0,1.0,0.0
362,0.95,281.6,825.1,1.0,3.78,5488.8,1475.8,871.83,50.06,78.98,231.01,0.95,0.0,2022-10-03 18:18:08,5698.4,52190205,0.0,1.0,0.0
361,1.0,0.0,0.0,1.0,0.0,5488.8,1475.8,0.0,50.01,79.86,233.48,1.0,0.0,2022-10-03 18:21:08,5698.6,52190205,0.0,1.0,0.0
360,1.0,0.0,0.0,1.0,0.0,5488.8,1475.8,0.0,49.98,80.64,235.74,1.0,0.0,2022-10-03 18:24:08,5698.6,52190205,0.0,1.0,0.0
379,0.95,278.89,825.54,1.0,3.74,5488.8,1475.8,871.38,50.04,79.56,232.74,0.95,0.0,2022-10-03 18:27:08,5698.6,52190205,0.0,1.0,0.0
378,0.95,275.72,829.94,1.0,3.74,5488.8,1475.8,874.54,50.01,79.99,233.96,0.95,0.0,2022-10-03 18:30:08,5698.6,52190205,0.0,1.0,0.0
377,0.95,274.5,816.77,1.0,3.7,5488.8,1475.8,861.66,49.98,79.52,232.63,0.95,0.0,2022-10-03 18:33:08,5698.6,52190205,0.0,1.0,0.0
376,1.0,0.0,0.0,1.0,0.0,5489.0,1475.8,0.0,49.97,79.58,232.67,1.0,0.0,2022-10-03 18:36:08,5698.6,52190205,0.0,1.0,0.0
375,0.95,276.71,823.36,1.0,3.78,5489.0,1475.8,868.62,49.92,78.65,230.28,0.95,0.0,2022-10-03 18:39:08,5698.6,52190205,0.0,1.0,0.0
374,0.95,273.64,800.15,1.0,3.68,5489.0,1475.8,845.64,49.87,78.39,229.67,0.95,0.0,2022-10-03 18:42:08,5698.8,52190205,0.0,1.0,0.0
