,r_phase_pf,total_reactive_power,total_active_power,y_phase_pf,r_phase_current,total_real_energy,total_reactive_energy,total_apparent_power,frequency,b_phase_voltage,r_phase_voltage,total_pf,y_phase_current,timestamp,total_apparent_energy,serial_no,b_phase_current,b_phase_pf,y_phase_voltage
284,1.0,593.09,885.2,0.83,0.0,1492.08,965.28,1065.52,49.94,80.76,0.0,0.83,4.44,2022-10-03 14:12:06,1792.64,44190083,0.0,1.0,239.78
283,1.0,506.66,759.8,0.83,0.0,1492.12,965.32,913.24,49.94,80.72,0.0,0.83,3.81,2022-10-03 14:15:06,1792.68,44190083,0.0,1.0,239.67
282,1.0,474.35,694.16,0.83,0.0,1492.16,965.32,840.75,49.99,80.93,0.0,0.83,3.5,2022-10-03 14:18:06,1792.72,44190083,0.0,1.0,240.27
281,0.8,25.45,33.94,1.0,0.18,1492.16,965.36,42.42,50.02,80.75,240.5,0.8,0.0,2022-10-03 14:21:06,1792.76,44190083,0.0,1.0,0.0
280,0.8,26.09,34.78,1.0,0.18,1492.16,965.36,43.48,49.99,81.28,242.09,0.8,0.0,2022-10-03 14:24:06,1792.76,44190083,0.0,1.0,0.0
299,0.8,25.68,34.24,1.0,0.18,1492.16,965.36,42.79,49.98,80.9,240.96,0.8,0.0,2022-10-03 14:27:06,1792.76,44190083,0.0,1.0,0.0
298,0.8,25.27,33.7,1.0,0.17,1492.16,965.36,42.12,50.03,81.46,242.63,0.8,0.0,2022-10-03 14:30:06,1792.76,44190083,0.0,1.0,0.0
297,0.8,25.59,34.12,1.0,0.18,1492.16,965.36,42.65,50.04,80.64,240.17,0.8,0.0,2022-10-03 14:33:06,1792.76,44190083,0.0,1.0,0.0
296,0.8,25.26,33.68,1.0,0.18,1492.16,965.36,42.1,50.0,80.31,239.21,0.8,0.0,2022-10-03 14:36:06,1792.76,44190083,0.0,1.0,0.0
295,0.8,25.32,33.76,1.0,0.18,1492.16,965.36,42.2,49.99,79.42,236.56,0.8,0.0,2022-10-03 14:39:06,1792.76,44190083,0.0,1.0,0.0
294,0.8,24.98,33.31,1.0,0.18,1492.16,965.36,41.63,49.98,79.42,236.55,0.8,0.0,2022-10-03 14:42:06,1792.76,44190083,0.0,1.0,0.0
293,0.8,25.12,33.5,1.0,0.17,1492.16,965.36,41.87,49.97,80.98,241.21,0.8,0.0,2022-10-03 14:45:06,1792.76,44190083,0.0,1.0,0.0
292,0.8,25.43,33.9,1.0,0.18,1492.16,965.36,42.38,50.01,81.41,242.44,0.8,0.0,2022-10-03 14:48:06,1792.76,44190083,0.0,1.0,0.0
291,0.8,25.33,33.77,1.0,0.18,1492.16,965.36,42.21,50.03,80.54,239.83,0.8,0.0,2022-10-03 14:51:06,1792.76,44190083,0.0,1.0,0.0
290,0.8,25.21,33.61,1.0,0.18,1492.16,965.36,42.01,49.97,80.51,239.79,0.8,0.0,2022-10-03 14:54:06,1792.76,44190083,0.0,1.0,0.0
309,0.8,25.27,33.69,1.0,0.17,1492.16,965.36,42.12,49.99,81.27,242.05,0.8,0.0,2022-10-03 14:57:06,1792.76,44190083,0.0,1.0,0.0
308,0.8,25.23,33.64,1.0,0.17,1492.16,965.36,42.05,50.02,81.14,241.68,0.8,0.0,2022-10-03 15:00:06,1792.76,44190083,0.0,1.0,0.0
307,0.8,25.93,34.57,1.0,0.18,1492.2,965.36,43.21,50.1,81.51,242.77,0.8,0.0,2022-10-03 15:03:06,1792.76,44190083,0.0,1.0,0.0
306,0.8,25.21,33.61,1.0,0.17,1492.2,965.36,42.01,50.03,81.07,241.44,0.8,0.0,2022-10-03 15:06:06,1792.8,44190083,0.0,1.0,0.0
305,0.8,25.21,33.61,1.0,0.17,1492.2,965.4,42.01,49.99,81.07,241.44,0.8,0.0,2022-10-03 15:09:06,1792.8,44190083,0.0,1.0,0.0
304,0.8,25.4,33.87,1.0,0.18,1492.2,965.4,42.33,50.0,80.76,240.52,0.8,0.0,2022-10-03 15:12:06,1792.8,44190083,0.0,1.0,0.0
303,0.8,25.11,33.48,1.0,0.17,1492.2,965.4,41.85,50.01,81.14,241.62,0.8,0.0,2022-10-03 15:15:06,1792.8,44190083,0.0,1.0,0.0
302,0.8,25.5,34.0,1.0,0.18,1492.2,965.4,42.5,50.03,80.73,240.4,0.8,0.0,2022-10-03 15:18:06,1792.8,44190083,0.0,1.0,0.0
301,1.0,28.12,37.5,0.8,0.0,1492.2,965.4,46.87,50.04,81.55,0.0,0.8,0.19,2022-10-03 15:21:06,1792.8,44190083,0.0,1.0,242.1
300,1.0,440.08,637.65,0.82,0.0,1492.2,965.4,774.77,50.02,81.18,0.0,0.82,3.22,2022-10-03 15:24:06,1792.8,44190083,0.0,1.0,240.97
319,1.0,641.75,946.84,0.83,0.0,1492.24,965.44,1143.83,50.03,81.2,0.0,0.83,4.74,2022-10-03 15:27:06,1792.84,44190083,0.0,1.0,241.05
318,1.0,678.94,1013.58,0.83,0.0,1492.28,965.44,1219.96,50.01,80.9,0.0,0.83,5.08,2022-10-03 15:30:06,1792.92,44190083,0.0,1.0,240.15
317,1.0,604.41,897.28,0.83,0.0,1492.36,965.48,1081.86,50.0,81.78,0.0,0.83,4.46,2022-10-03 15:33:06,1792.96,44190083,0.0,1.0,242.81
316,1.0,488.7,704.1,0.82,0.0,1492.36,965.52,857.08,49.99,81.2,0.0,0.82,3.56,2022-10-03 15:36:06,1793.0,44190083,0.0,1.0,241.05
315,1.0,501.86,739.82,0.83,0.0,1492.4,965.56,893.98,49.94,80.92,0.0,0.83,3.72,2022-10-03 15:39:06,1793.08,44190083,0.0,1.0,240.24
314,1.0,493.6,689.71,0.81,0.0,1492.44,965.56,848.13,50.0,81.15,0.0,0.81,3.52,2022-10-03 15:42:06,1793.12,44190083,0.0,1.0,240.92
313,1.0,479.6,673.6,0.81,0.0,1492.48,965.6,826.89,49.99,81.8,0.0,0.81,3.4,2022-10-03 15:45:06,1793.16,44190083,0.0,1.0,242.86
312,1.0,475.36,665.37,0.81,0.0,1492.52,965.6,817.73,50.04,81.59,0.0,0.81,3.38,2022-10-03 15:48:06,1793.2,44190083,0.0,1.0,242.19
311,1.0,482.38,672.35,0.81,0.0,1492.56,965.64,827.49,50.0,80.88,0.0,0.81,3.45,2022-10-03 15:51:06,1793.24,44190083,0.0,1.0,240.13
310,1.0,483.74,673.04,0.81,0.0,1492.6,965.68,828.84,49.98,81.12,0.0,0.81,3.44,2022-10-03 15:54:06,1793.28,44190083,0.0,1.0,240.83
329,1.0,480.51,667.41,0.81,0.0,1492.6,965.68,822.39,49.95,80.98,0.0,0.81,3.42,2022-10-03 15:57:06,1793.32,44190083,0.0,1.0,240.41
328,1.0,474.43,661.82,0.81,0.0,1492.64,965.72,814.31,50.06,80.95,0.0,0.81,3.39,2022-10-03 16:00:06,1793.36,44190083,0.0,1.0,240.35
327,1.0,28.7,38.27,0.8,0.0,1492.68,965.72,47.84,50.06,81.55,0.0,0.8,0.2,2022-10-03 16:03:06,1793.4,44190083,0.0,1.0,242.09
326,1.0,459.14,629.93,0.81,0.0,1492.68,965.72,779.5,50.0,81.44,0.0,0.81,3.22,2022-10-03 16:06:06,1793.4,44190083,0.0,1.0,241.75
325,1.0,467.32,671.34,0.82,0.0,1492.72,965.76,817.97,49.98,82.04,0.0,0.82,3.36,2022-10-03 16:09:06,1793.44,44190083,0.0,1.0,243.56
324,1.0,465.79,653.94,0.81,0.0,1492.76,965.76,802.87,49.94,81.23,0.0,0.81,3.33,2022-10-03 16:12:06,1793.48,44190083,0.0,1.0,241.16
323,1.0,466.38,655.48,0.81,0.0,1492.8,965.8,804.47,49.98,81.39,0.0,0.81,3.33,2022-10-03 16:15:06,1793.52,44190083,0.0,1.0,241.64
322,1.0,465.94,656.45,0.82,0.0,1492.8,965.84,805.0,50.01,81.98,0.0,0.82,3.31,2022-10-03 16:18:06,1793.56,44190083,0.0,1.0,243.38
321,0.8,25.46,33.95,1.0,0.18,1492.84,965.84,42.43,49.97,80.95,241.1,0.8,0.0,2022-10-03 16:21:06,1793.56,44190083,0.0,1.0,0.0
320,0.8,25.18,33.58,1.0,0.17,1492.84,965.84,41.97,49.94,81.38,242.32,0.8,0.0,2022-10-03 16:24:06,1793.56,44190083,0.0,1.0,0.0
339,0.8,25.22,33.63,1.0,0.17,1492.84,965.84,42.04,49.91,81.13,241.6,0.8,0.0,2022-10-03 16:27:06,1793.56,44190083,0.0,1.0,0.0
338,0.8,25.61,34.14,1.0,0.18,1492.84,965.84,42.68,49.9,81.24,241.94,0.8,0.0,2022-10-03 16:30:06,1793.56,44190083,0.0,1.0,0.0
337,0.8,24.83,33.1,1.0,0.17,1492.84,965.84,41.38,49.9,80.22,238.89,0.8,0.0,2022-10-03 16:33:06,1793.56,44190083,0.0,1.0,0.0
336,0.8,25.16,33.55,1.0,0.17,1492.84,965.84,41.94,49.84,81.12,241.57,0.8,0.0,2022-10-03 16:36:06,1793.56,44190083,0.0,1.0,0.0
335,0.8,25.32,33.76,1.0,0.17,1492.84,965.84,42.2,49.86,81.44,242.51,0.8,0.0,2022-10-03 16:39:06,1793.56,44190083,0.0,1.0,0.0
334,0.8,25.25,33.66,1.0,0.17,1492.84,965.84,42.08,49.86,81.2,241.84,0.8,0.0,2022-10-03 16:42:06,1793.56,44190083,0.0,1.0,0.0
333,0.8,25.6,34.13,1.0,0.18,1492.84,965.84,42.67,49.93,81.22,241.88,0.8,0.0,2022-10-03 16:45:06,1793.6,44190083,0.0,1.0,0.0
332,0.8,24.76,33.01,1.0,0.17,1492.84,965.84,41.27,49.99,80.38,239.36,0.8,0.0,2022-10-03 16:48:06,1793.6,44190083,0.0,1.0,0.0
331,0.8,24.83,33.1,1.0,0.17,1492.84,965.84,41.38,49.97,80.03,238.35,0.8,0.0,2022-10-03 16:51:06,1793.6,44190083,0.0,1.0,0.0
330,0.8,25.21,33.62,1.0,0.18,1492.84,965.84,42.02,49.99,80.73,240.39,0.8,0.0,2022-10-03 16:54:06,1793.6,44190083,0.0,1.0,0.0
349,0.8,25.18,33.57,1.0,0.18,1492.84,965.84,41.96,50.01,80.6,240.05,0.8,0.0,2022-10-03 16:57:06,1793.6,44190083,0.0,1.0,0.0
348,0.8,25.83,34.44,1.0,0.18,1492.84,965.84,43.05,50.02,81.21,241.84,0.8,0.0,2022-10-03 17:00:06,1793.6,44190083,0.0,1.0,0.0
347,0.8,25.48,33.97,1.0,0.18,1492.84,965.84,42.46,50.0,81.56,242.9,0.8,0.0,2022-10-03 17:03:06,1793.6,44190083,0.0,1.0,0.0
346,0.8,25.19,33.59,1.0,0.17,1492.84,965.84,41.99,49.96,81.4,242.42,0.8,0.0,2022-10-03 17:06:06,1793.6,44190083,0.0,1.0,0.0
345,0.8,25.81,34.41,1.0,0.18,1492.84,965.84,43.01,49.97,82.06,244.38,0.8,0.0,2022-10-03 17:09:06,1793.6,44190083,0.0,1.0,0.0
344,0.8,25.21,33.61,1.0,0.17,1492.84,965.84,42.01,49.95,81.44,242.55,0.8,0.0,2022-10-03 17:12:06,1793.6,44190083,0.0,1.0,0.0
343,0.8,25.43,33.9,1.0,0.18,1492.84,965.84,42.38,49.97,81.22,241.87,0.8,0.0,2022-10-03 17:15:06,1793.6,44190083,0.0,1.0,0.0
342,0.8,25.46,33.95,1.0,0.17,1492.84,965.84,42.43,49.95,82.28,245.0,0.8,0.0,2022-10-03 17:18:06,1793.6,44190083,0.0,1.0,0.0
341,0.8,25.27,33.69,1.0,0.17,1492.84,965.84,42.11,49.98,81.64,243.12,0.8,0.0,2022-10-03 17:21:06,1793.6,44190083,0.0,1.0,0.0
340,1.0,27.91,37.22,0.8,0.0,1492.88,965.84,46.52,49.97,81.61,0.0,0.8,0.19,2022-10-03 17:24:06,1793.6,44190083,0.0,1.0,242.29
359,1.0,601.34,889.6,0.83,0.0,1492.88,965.84,1073.78,49.95,81.24,0.0,0.83,4.45,2022-10-03 17:27:06,1793.64,44190083,0.0,1.0,241.19
358,1.0,529.77,778.82,0.83,0.0,1492.92,965.88,941.92,50.0,82.28,0.0,0.83,3.86,2022-10-03 17:30:06,1793.72,44190083,0.0,1.0,244.3
357,1.0,489.93,729.07,0.83,0.0,1492.96,965.92,878.39,50.04,81.87,0.0,0.83,3.61,2022-10-03 17:33:06,1793.76,44190083,0.0,1.0,243.08
356,1.0,482.93,706.32,0.83,0.0,1493.0,965.92,855.63,50.02,80.73,0.0,0.83,3.57,2022-10-03 17:36:06,1793.8,44190083,0.0,1.0,239.7
355,1.0,484.27,703.05,0.82,0.0,1493.04,965.96,853.7,49.96,80.51,0.0,0.82,3.57,2022-10-03 17:39:06,1793.84,44190083,0.0,1.0,239.05
354,1.0,461.26,648.66,0.81,0.0,1493.08,965.96,795.94,49.99,80.75,0.0,0.81,3.32,2022-10-03 17:42:06,1793.88,44190083,0.0,1.0,239.77
353,1.0,460.78,643.78,0.81,0.0,1493.12,966.0,791.69,49.96,80.66,0.0,0.81,3.3,2022-10-03 17:45:07,1793.92,44190083,0.0,1.0,239.47
352,1.0,456.95,641.8,0.81,0.0,1493.16,966.04,787.85,50.02,80.18,0.0,0.81,3.31,2022-10-03 17:48:06,1793.96,44190083,0.0,1.0,238.08
351,1.0,457.23,643.01,0.81,0.0,1493.16,966.04,789.0,50.0,80.2,0.0,0.81,3.31,2022-10-03 17:51:06,1794.0,44190083,0.0,1.0,238.11
350,1.0,448.61,637.03,0.82,0.0,1493.2,966.08,779.14,49.95,80.35,0.0,0.82,3.26,2022-10-03 17:54:06,1794.04,44190083,0.0,1.0,238.59
369,1.0,452.21,637.88,0.82,0.0,1493.24,966.08,781.91,50.01,80.36,0.0,0.82,3.28,2022-10-03 17:57:06,1794.08,44190083,0.0,1.0,238.62
368,1.0,452.8,639.81,0.82,0.0,1493.28,966.12,783.82,50.06,81.57,0.0,0.82,3.24,2022-10-03 18:00:06,1794.12,44190083,0.0,1.0,242.19
367,1.0,453.45,640.45,0.82,0.0,1493.32,966.12,784.73,50.07,81.72,0.0,0.82,3.24,2022-10-03 18:03:06,1794.16,44190083,0.0,1.0,242.62
366,1.0,449.24,636.55,0.82,0.0,1493.32,966.16,779.11,50.01,81.25,0.0,0.82,3.23,2022-10-03 18:06:06,1794.2,44190083,0.0,1.0,241.24
365,1.0,449.05,636.68,0.82,0.0,1493.36,966.2,779.11,49.94,81.51,0.0,0.82,3.22,2022-10-03 18:09:06,1794.24,44190083,0.0,1.0,242.05
364,1.0,450.23,639.67,0.82,0.0,1493.4,966.2,782.23,50.01,81.3,0.0,0.82,3.24,2022-10-03 18:12:06,1794.28,44190083,0.0,1.0,241.4
363,1.0,470.27,691.18,0.83,0.0,1493.44,966.24,836.0,50.04,80.97,0.0,0.83,3.48,2022-10-03 18:15:06,1794.32,44190083,0.0,1.0,240.45
362,1.0,481.86,705.28,0.83,0.0,1493.48,966.24,854.17,50.05,81.06,0.0,0.83,3.55,2022-10-03 18:18:06,1794.36,44190083,0.0,1.0,240.72
361,1.0,462.05,666.11,0.82,0.0,1493.52,966.28,810.68,50.0,80.99,0.0,0.82,3.37,2022-10-03 18:21:07,1794.4,44190083,0.0,1.0,240.5
360,0.8,25.28,33.7,1.0,0.18,1493.52,966.28,42.13,49.97,80.37,239.36,0.8,0.0,2022-10-03 18:24:06,1794.4,44190083,0.0,1.0,0.0
379,0.8,25.75,34.33,1.0,0.18,1493.52,966.28,42.91,50.03,81.14,241.63,0.8,0.0,2022-10-03 18:27:06,1794.4,44190083,0.0,1.0,0.0
378,0.8,25.13,33.5,1.0,0.17,1493.52,966.28,41.88,49.99,80.82,240.69,0.8,0.0,2022-10-03 18:30:06,1794.4,44190083,0.0,1.0,0.0
377,0.8,25.05,33.4,1.0,0.17,1493.52,966.32,41.75,49.97,80.56,239.94,0.8,0.0,2022-10-03 18:33:06,1794.4,44190083,0.0,1.0,0.0
376,0.8,24.96,33.28,1.0,0.17,1493.52,966.32,41.6,49.96,80.47,239.66,0.8,0.0,2022-10-03 18:36:06,1794.4,44190083,0.0,1.0,0.0
375,0.8,24.91,33.21,1.0,0.17,1493.52,966.32,41.51,49.92,80.28,239.13,0.8,0.0,2022-10-03 18:39:06,1794.4,44190083,0.0,1.0,0.0
374,0.8,25.33,33.77,1.0,0.18,1493.52,966.32,42.21,49.85,80.15,238.75,0.8,0.0,2022-10-03 18:42:06,1794.4,44190083,0.0,1.0,0.0
373,0.8,24.89,33.19,1.0,0.17,1493.52,966.32,41.48,49.87,80.42,239.52,0.8,0.0,2022-10-03 18:45:06,1794.4,44190083,0.0,1.0,0.0
372,0.8,24.96,33.28,1.0,0.17,1493.52,966.32,41.6,49.92,80.28,239.07,0.8,0.0,2022-10-03 18:48:06,1794.4,44190083,0.0,1.0,0.0
371,0.8,25.04,33.38,1.0,0.18,1493.52,966.32,41.73,49.96,79.97,238.16,0.8,0.0,2022-10-03 18:51:06,1794.44,44190083,0.0,1.0,0.0
370,0.8,24.73,32.97,1.0,0.17,1493.52,966.32,41.21,50.0,79.52,236.84,0.8,0.0,2022-10-03 18:54:06,1794.44,44190083,0.0,1.0,0.0
389,0.8,25.07,33.42,1.0,0.18,1493.52,966.32,41.78,50.04,80.25,239.01,0.8,0.0,2022-10-03 18:57:07,1794.44,44190083,0.0,1.0,0.0
388,0.8,24.89,33.18,1.0,0.17,1493.52,966.32,41.48,50.03,80.23,238.93,0.8,0.0,2022-10-03 19:00:07,1794.44,44190083,0.0,1.0,0.0
387,0.8,24.6,32.8,1.0,0.17,1493.52,966.32,41.0,49.97,80.61,240.07,0.8,0.0,2022-10-03 19:03:06,1794.44,44190083,0.0,1.0,0.0
386,0.8,25.08,33.44,1.0,0.17,1493.52,966.32,41.8,49.97,80.84,240.76,0.8,0.0,2022-10-03 19:06:06,1794.44,44190083,0.0,1.0,0.0
385,0.8,24.72,32.96,1.0,0.17,1493.52,966.32,41.21,50.04,80.43,239.57,0.8,0.0,2022-10-03 19:09:07,1794.44,44190083,0.0,1.0,0.0
384,0.8,24.86,33.15,1.0,0.17,1493.52,966.32,41.43,49.99,80.7,240.34,0.8,0.0,2022-10-03 19:12:06,1794.44,44190083,0.0,1.0,0.0
383,0.8,24.79,33.05,1.0,0.17,1493.52,966.32,41.31,49.92,80.45,239.61,0.8,0.0,2022-10-03 19:15:06,1794.44,44190083,0.0,1.0,0.0
382,0.8,24.89,33.18,1.0,0.17,1493.56,966.32,41.48,49.99,80.79,240.61,0.8,0.0,2022-10-03 19:18:06,1794.44,44190083,0.0,1.0,0.0
381,0.8,25.18,33.57,1.0,0.17,1493.56,966.32,41.96,49.98,80.97,241.14,0.8,0.0,2022-10-03 19:21:06,1794.44,44190083,0.0,1.0,0.0
380,1.0,27.57,36.76,0.8,0.0,1493.56,966.32,45.95,50.02,80.93,0.0,0.8,0.19,2022-10-03 19:24:07,1794.44,44190083,0.0,1.0,240.31
399,1.0,437.38,646.59,0.83,0.0,1493.56,966.32,780.63,50.04,80.74,0.0,0.83,3.26,2022-10-03 19:27:06,1794.48,44190083,0.0,1.0,239.75
398,1.0,589.89,881.72,0.83,0.0,1493.6,966.36,1060.85,50.01,81.46,0.0,0.83,4.39,2022-10-03 19:30:06,1794.52,44190083,0.0,1.0,241.85
397,1.0,537.31,808.03,0.83,0.0,1493.64,966.4,970.37,50.0,80.76,0.0,0.83,4.05,2022-10-03 19:33:07,1794.56,44190083,0.0,1.0,239.81
396,1.0,449.89,636.5,0.82,0.0,1493.68,966.4,779.45,50.03,81.03,0.0,0.82,3.24,2022-10-03 19:36:06,1794.6,44190083,0.0,1.0,240.57
395,1.0,443.25,632.16,0.82,0.0,1493.72,966.44,772.07,50.04,81.01,0.0,0.82,3.21,2022-10-03 19:39:07,1794.64,44190083,0.0,1.0,240.55
394,1.0,438.37,629.09,0.82,0.0,1493.76,966.44,766.76,50.04,79.91,0.0,0.82,3.23,2022-10-03 19:42:06,1794.68,44190083,0.0,1.0,237.27
393,1.0,436.84,626.29,0.82,0.0,1493.76,966.48,763.59,50.1,80.09,0.0,0.82,3.21,2022-10-03 19:45:06,1794.72,44190083,0.0,1.0,237.82
392,1.0,435.26,625.56,0.82,0.0,1493.8,966.48,762.09,50.09,80.42,0.0,0.82,3.19,2022-10-03 19:48:06,1794.76,44190083,0.0,1.0,238.81
391,1.0,435.55,623.63,0.82,0.0,1493.84,966.52,760.67,50.04,80.07,0.0,0.82,3.2,2022-10-03 19:51:06,1794.8,44190083,0.0,1.0,237.74
390,1.0,436.44,621.46,0.82,0.0,1493.88,966.56,759.4,50.04,79.27,0.0,0.82,3.23,2022-10-03 19:54:06,1794.84,44190083,0.0,1.0,235.4
409,1.0,438.12,627.41,0.82,0.0,1493.88,966.56,765.24,50.03,79.88,0.0,0.82,3.23,2022-10-03 19:57:07,1794.88,44190083,0.0,1.0,237.21
408,1.0,434.59,623.31,0.82,0.0,1493.92,966.6,759.86,50.01,79.64,0.0,0.82,3.21,2022-10-03 20:00:06,1794.92,44190083,0.0,1.0,236.48
407,1.0,432.03,619.23,0.82,0.0,1493.96,966.6,755.04,50.05,79.16,0.0,0.82,3.21,2022-10-03 20:03:06,1794.96,44190083,0.0,1.0,235.07
406,1.0,25.17,126.27,0.98,0.0,1494.0,966.64,128.76,50.04,80.12,0.0,0.98,0.54,2022-10-03 20:06:07,1795.0,44190083,0.0,1.0,237.91
405,1.0,33.46,135.11,0.97,0.0,1494.0,966.64,139.27,50.05,80.64,0.0,0.97,0.58,2022-10-03 20:09:06,1795.0,44190083,0.0,1.0,239.46
404,1.0,422.93,611.89,0.82,0.0,1494.04,966.64,743.83,50.0,80.75,0.0,0.82,3.1,2022-10-03 20:12:07,1795.04,44190083,0.0,1.0,239.79
403,1.0,24.65,124.3,0.98,0.0,1494.04,966.68,126.72,50.03,79.73,0.0,0.98,0.54,2022-10-03 20:15:07,1795.08,44190083,0.0,1.0,236.77
402,1.0,23.72,122.83,0.98,0.0,1494.04,966.68,125.15,50.02,79.22,0.0,0.98,0.53,2022-10-03 20:18:07,1795.08,44190083,0.0,1.0,235.24
401,1.0,426.2,611.84,0.82,0.0,1494.08,966.68,745.65,50.02,78.97,0.0,0.82,3.18,2022-10-03 20:21:06,1795.12,44190083,0.0,1.0,234.51
400,0.8,25.18,33.57,1.0,0.18,1494.12,966.72,41.97,50.01,79.34,236.3,0.8,0.0,2022-10-03 20:24:06,1795.12,44190083,0.0,1.0,0.0
419,0.8,24.72,32.96,1.0,0.18,1494.12,966.72,41.2,50.05,78.96,235.17,0.8,0.0,2022-10-03 20:27:06,1795.12,44190083,0.0,1.0,0.0
418,0.8,25.26,33.68,1.0,0.18,1494.12,966.72,42.11,50.01,79.59,237.08,0.8,0.0,2022-10-03 20:30:06,1795.12,44190083,0.0,1.0,0.0
417,0.8,25.06,33.42,1.0,0.18,1494.12,966.72,41.77,50.04,80.23,238.98,0.8,0.0,2022-10-03 20:33:06,1795.12,44190083,0.0,1.0,0.0
416,0.8,25.14,33.52,1.0,0.18,1494.12,966.72,41.89,50.01,80.47,239.67,0.8,0.0,2022-10-03 20:36:06,1795.12,44190083,0.0,1.0,0.0
415,0.8,24.87,33.16,1.0,0.17,1494.12,966.72,41.45,50.03,80.17,238.78,0.8,0.0,2022-10-03 20:39:06,1795.12,44190083,0.0,1.0,0.0
414,0.8,24.91,33.22,1.0,0.17,1494.12,966.72,41.52,50.0,80.31,239.19,0.8,0.0,2022-10-03 20:42:06,1795.12,44190083,0.0,1.0,0.0
413,0.8,24.81,33.08,1.0,0.17,1494.12,966.72,41.35,49.99,80.15,238.72,0.8,0.0,2022-10-03 20:45:06,1795.16,44190083,0.0,1.0,0.0
412,0.8,24.71,32.94,1.0,0.17,1494.12,966.72,41.18,50.03,79.64,237.21,0.8,0.0,2022-10-03 20:48:06,1795.16,44190083,0.0,1.0,0.0
411,0.8,24.88,33.17,1.0,0.17,1494.12,966.72,41.47,50.03,80.2,238.87,0.8,0.0,2022-10-03 20:51:06,1795.16,44190083,0.0,1.0,0.0
410,0.8,24.88,33.17,1.0,0.17,1494.12,966.72,41.47,50.01,80.38,239.42,0.8,0.0,2022-10-03 20:54:06,1795.16,44190083,0.0,1.0,0.0
429,0.8,24.92,33.23,1.0,0.17,1494.12,966.72,41.53,50.02,80.5,239.79,0.8,0.0,2022-10-03 20:57:06,1795.16,44190083,0.0,1.0,0.0
428,0.8,24.66,32.89,1.0,0.17,1494.12,966.76,41.11,50.02,80.05,238.44,0.8,0.0,2022-10-03 21:00:06,1795.16,44190083,0.0,1.0,0.0
427,0.8,25.35,33.8,1.0,0.18,1494.12,966.76,42.25,49.98,80.22,238.95,0.8,0.0,2022-10-03 21:03:06,1795.16,44190083,0.0,1.0,0.0
426,0.8,24.98,33.3,1.0,0.17,1494.12,966.76,41.63,49.98,80.69,240.34,0.8,0.0,2022-10-03 21:06:06,1795.16,44190083,0.0,1.0,0.0
425,0.8,24.97,33.29,1.0,0.17,1494.12,966.76,41.61,49.99,80.48,239.71,0.8,0.0,2022-10-03 21:09:06,1795.16,44190083,0.0,1.0,0.0
424,0.8,25.03,33.37,1.0,0.17,1494.12,966.76,41.72,50.02,80.87,240.86,0.8,0.0,2022-10-03 21:12:06,1795.16,44190083,0.0,1.0,0.0
423,0.8,24.78,33.03,1.0,0.17,1494.12,966.76,41.29,50.01,80.6,240.07,0.8,0.0,2022-10-03 21:15:06,1795.16,44190083,0.0,1.0,0.0
422,0.8,25.62,34.15,1.0,0.18,1494.12,966.76,42.69,49.97,81.08,241.48,0.8,0.0,2022-10-03 21:18:06,1795.16,44190083,0.0,1.0,0.0
421,0.8,24.87,33.16,1.0,0.17,1494.12,966.76,41.45,49.95,80.91,240.99,0.8,0.0,2022-10-03 21:21:06,1795.16,44190083,0.0,1.0,0.0
420,1.0,24.68,43.88,0.87,0.0,1494.16,966.76,50.34,50.01,81.49,0.0,0.87,0.21,2022-10-03 21:24:07,1795.16,44190083,0.0,1.0,242.02
439,1.0,128.2,236.01,0.88,0.0,1494.16,966.76,269.21,49.99,81.64,0.0,0.88,1.11,2022-10-03 21:27:07,1795.16,44190083,0.0,1.0,242.44
438,1.0,582.01,876.77,0.83,0.0,1494.16,966.76,1052.36,49.97,81.22,0.0,0.83,4.36,2022-10-03 21:30:07,1795.2,44190083,0.0,1.0,241.19
437,1.0,520.74,788.68,0.83,0.0,1494.24,966.8,945.09,49.95,80.6,0.0,0.83,3.95,2022-10-03 21:33:07,1795.28,44190083,0.0,1.0,239.36
436,1.0,443.6,650.86,0.83,0.0,1494.24,966.8,787.65,49.97,80.97,0.0,0.83,3.28,2022-10-03 21:36:07,1795.32,44190083,0.0,1.0,240.43
435,1.0,432.55,624.33,0.82,0.0,1494.28,966.84,759.54,50.03,80.62,0.0,0.82,3.17,2022-10-03 21:39:07,1795.36,44190083,0.0,1.0,239.39
434,1.0,430.95,621.99,0.82,0.0,1494.32,966.88,756.7,49.99,80.87,0.0,0.82,3.15,2022-10-03 21:42:07,1795.4,44190083,0.0,1.0,240.16
433,1.0,424.32,617.83,0.82,0.0,1494.36,966.88,749.51,49.96,80.8,0.0,0.82,3.12,2022-10-03 21:45:07,1795.44,44190083,0.0,1.0,239.92
432,1.0,27.84,37.12,0.8,0.0,1494.36,966.88,46.4,49.92,81.39,0.0,0.8,0.19,2022-10-03 21:48:07,1795.44,44190083,0.0,1.0,241.67
431,1.0,411.64,616.49,0.83,0.0,1494.4,966.92,741.29,49.91,80.31,0.0,0.83,3.11,2022-10-03 21:51:07,1795.44,44190083,0.0,1.0,238.51
430,1.0,434.45,626.17,0.82,0.0,1494.4,966.92,762.12,49.96,80.39,0.0,0.82,3.19,2022-10-03 21:54:07,1795.48,44190083,0.0,1.0,238.7
