,r_phase_pf,total_reactive_power,total_active_power,y_phase_pf,r_phase_current,total_real_energy,total_reactive_energy,total_apparent_power,frequency,b_phase_voltage,r_phase_voltage,total_pf,y_phase_current,timestamp,total_apparent_energy,serial_no,b_phase_current,b_phase_pf,y_phase_voltage
205,1.0,0.0,0.0,1.0,0.0,185.18,105.78,0.0,50.06,0.0,239.51,1.0,0.0,2022-10-03 10:09:14,222.4,40190591,0.0,1.0,0.0
204,1.0,0.0,0.0,1.0,0.0,185.18,105.78,0.0,50.06,0.0,237.73,1.0,0.0,2022-10-03 10:12:14,222.4,40190591,0.0,1.0,0.0
203,1.0,0.0,0.0,1.0,0.0,185.18,105.78,0.0,50.06,0.0,239.34,1.0,0.0,2022-10-03 10:15:14,222.4,40190591,0.0,1.0,0.0
202,1.0,0.0,0.0,1.0,0.0,185.18,105.78,0.0,50.08,0.0,241.67,1.0,0.0,2022-10-03 10:18:14,222.4,40190591,0.0,1.0,0.0
201,1.0,0.0,0.0,1.0,0.0,185.18,105.78,0.0,50.06,0.0,238.39,1.0,0.0,2022-10-03 10:21:14,222.4,40190591,0.0,1.0,0.0
200,1.0,0.0,0.0,1.0,0.0,185.18,105.78,0.0,50.07,0.0,239.45,1.0,0.0,2022-10-03 10:24:14,222.4,40190591,0.0,1.0,0.0
219,1.0,0.0,0.0,1.0,0.0,185.18,105.78,0.0,50.1,0.0,237.55,1.0,0.0,2022-10-03 10:27:14,222.4,40190591,0.0,1.0,0.0
218,1.0,0.0,0.0,1.0,0.0,185.18,105.78,0.0,50.09,0.0,238.23,1.0,0.0,2022-10-03 10:30:14,222.4,40190591,0.0,1.0,0.0
217,1.0,0.0,0.0,1.0,0.0,185.18,105.78,0.0,50.03,0.0,236.32,1.0,0.0,2022-10-03 10:33:14,222.4,40190591,0.0,1.0,0.0
216,1.0,0.0,0.0,1.0,0.0,185.18,105.78,0.0,49.97,0.0,236.88,1.0,0.0,2022-10-03 10:36:14,222.4,40190591,0.0,1.0,0.0
215,1.0,0.0,0.0,1.0,0.0,185.18,105.78,0.0,49.99,0.0,240.17,1.0,0.0,2022-10-03 10:39:14,222.4,40190591,0.0,1.0,0.0
214,1.0,0.0,0.0,1.0,0.0,185.18,105.78,0.0,50.0,0.0,237.55,1.0,0.0,2022-10-03 10:42:14,222.4,40190591,0.0,1.0,0.0
213,1.0,0.0,0.0,1.0,0.0,185.18,105.78,0.0,50.04,0.0,238.22,1.0,0.0,2022-10-03 10:45:14,222.4,40190591,0.0,1.0,0.0
212,1.0,0.0,0.0,1.0,0.0,185.18,105.78,0.0,50.0,0.0,240.78,1.0,0.0,2022-10-03 10:48:14,222.4,40190591,0.0,1.0,0.0
211,1.0,0.0,0.0,1.0,0.0,185.18,105.78,0.0,50.0,0.0,240.01,1.0,0.0,2022-10-03 10:51:14,222.4,40190591,0.0,1.0,0.0
210,1.0,0.0,0.0,1.0,0.0,185.18,105.78,0.0,50.01,0.0,239.83,1.0,0.0,2022-10-03 10:54:14,222.4,40190591,0.0,1.0,0.0
229,1.0,0.0,0.0,1.0,0.0,185.18,105.78,0.0,50.02,0.0,237.58,1.0,0.0,2022-10-03 10:57:14,222.4,40190591,0.0,1.0,0.0
228,1.0,0.0,0.0,1.0,0.0,185.18,105.78,0.0,50.04,0.0,237.45,1.0,0.0,2022-10-03 11:00:14,222.4,40190591,0.0,1.0,0.0
227,1.0,0.0,0.0,1.0,0.0,185.18,105.78,0.0,50.06,0.0,241.29,1.0,0.0,2022-10-03 11:03:14,222.4,40190591,0.0,1.0,0.0
226,1.0,0.0,0.0,1.0,0.0,185.18,105.78,0.0,50.0,0.0,236.27,1.0,0.0,2022-10-03 11:06:14,222.4,40190591,0.0,1.0,0.0
225,1.0,0.0,0.0,1.0,0.0,185.18,105.78,0.0,50.02,0.0,237.68,1.0,0.0,2022-10-03 11:09:15,222.4,40190591,0.0,1.0,0.0
224,1.0,0.0,0.0,1.0,0.0,185.18,105.78,0.0,49.98,0.0,238.6,1.0,0.0,2022-10-03 11:12:14,222.4,40190591,0.0,1.0,0.0
223,1.0,0.0,0.0,1.0,0.0,185.18,105.78,0.0,49.99,0.0,238.08,1.0,0.0,2022-10-03 11:15:14,222.4,40190591,0.0,1.0,0.0
222,1.0,0.0,0.0,1.0,0.0,185.18,105.78,0.0,50.01,0.0,236.1,1.0,0.0,2022-10-03 11:18:14,222.4,40190591,0.0,1.0,0.0
221,1.0,0.0,0.0,1.0,0.0,185.18,105.78,0.0,50.04,0.0,239.33,1.0,0.0,2022-10-03 11:21:14,222.4,40190591,0.0,1.0,0.0
220,1.0,0.0,0.0,1.0,0.0,185.18,105.78,0.0,50.02,0.0,240.23,1.0,0.0,2022-10-03 11:24:14,222.4,40190591,0.0,1.0,0.0
239,1.0,0.0,0.0,1.0,0.0,185.18,105.78,0.0,50.03,0.0,239.41,1.0,0.0,2022-10-03 11:27:14,222.4,40190591,0.0,1.0,0.0
238,1.0,0.0,0.0,1.0,0.0,185.18,105.78,0.0,49.98,0.0,239.05,1.0,0.0,2022-10-03 11:30:14,222.4,40190591,0.0,1.0,0.0
237,1.0,0.0,0.0,1.0,0.0,185.18,105.78,0.0,49.98,0.0,236.93,1.0,0.0,2022-10-03 11:33:14,222.4,40190591,0.0,1.0,0.0
236,1.0,0.0,0.0,1.0,0.0,185.18,105.78,0.0,49.94,0.0,238.86,1.0,0.0,2022-10-03 11:36:14,222.4,40190591,0.0,1.0,0.0
235,1.0,0.0,0.0,1.0,0.0,185.18,105.78,0.0,50.01,0.0,238.94,1.0,0.0,2022-10-03 11:39:14,222.4,40190591,0.0,1.0,0.0
234,1.0,0.0,0.0,1.0,0.0,185.18,105.78,0.0,50.02,0.0,237.66,1.0,0.0,2022-10-03 11:42:14,222.4,40190591,0.0,1.0,0.0
233,1.0,0.0,0.0,1.0,0.0,185.18,105.78,0.0,49.99,0.0,238.82,1.0,0.0,2022-10-03 11:45:14,222.4,40190591,0.0,1.0,0.0
232,1.0,0.0,0.0,1.0,0.0,185.18,105.78,0.0,49.96,0.0,238.02,1.0,0.0,2022-10-03 11:48:14,222.4,40190591,0.0,1.0,0.0
231,1.0,0.0,0.0,1.0,0.0,185.18,105.78,0.0,49.92,0.0,238.41,1.0,0.0,2022-10-03 11:51:14,222.4,40190591,0.0,1.0,0.0
230,1.0,0.0,0.0,1.0,0.0,185.18,105.78,0.0,49.1,0.0,237.56,1.0,0.0,2022-10-03 11:54:14,222.4,40190591,0.0,1.0,0.0
249,1.0,0.0,0.0,1.0,0.0,185.18,105.78,0.0,49.94,0.0,237.3,1.0,0.0,2022-10-03 11:57:14,222.4,40190591,0.0,1.0,0.0
248,1.0,0.0,0.0,1.0,0.0,185.18,105.78,0.0,50.0,0.0,238.79,1.0,0.0,2022-10-03 12:00:14,222.4,40190591,0.0,1.0,0.0
247,1.0,0.0,0.0,1.0,0.0,185.18,105.78,0.0,50.06,0.0,239.07,1.0,0.0,2022-10-03 12:03:14,222.4,40190591,0.0,1.0,0.0
246,1.0,0.0,0.0,1.0,0.0,185.18,105.78,0.0,50.01,0.0,239.13,1.0,0.0,2022-10-03 12:06:14,222.4,40190591,0.0,1.0,0.0
245,1.0,0.0,0.0,1.0,0.0,185.18,105.78,0.0,49.95,0.0,239.15,1.0,0.0,2022-10-03 12:09:14,222.4,40190591,0.0,1.0,0.0
244,1.0,0.0,0.0,1.0,0.0,185.18,105.78,0.0,49.95,0.0,239.23,1.0,0.0,2022-10-03 12:12:14,222.4,40190591,0.0,1.0,0.0
243,1.0,0.0,0.0,1.0,0.0,185.18,105.78,0.0,49.95,0.0,240.5,1.0,0.0,2022-10-03 12:15:14,222.4,40190591,0.0,1.0,0.0
242,1.0,0.0,0.0,1.0,0.0,185.18,105.78,0.0,50.01,0.0,239.58,1.0,0.0,2022-10-03 12:18:14,222.4,40190591,0.0,1.0,0.0
241,1.0,0.0,0.0,1.0,0.0,185.18,105.78,0.0,49.95,0.0,240.29,1.0,0.0,2022-10-03 12:21:14,222.4,40190591,0.0,1.0,0.0
240,1.0,0.0,0.0,1.0,0.0,185.18,105.78,0.0,49.97,0.0,237.52,1.0,0.0,2022-10-03 12:24:14,222.4,40190591,0.0,1.0,0.0
259,1.0,0.0,0.0,1.0,0.0,185.18,105.78,0.0,50.04,0.0,236.13,1.0,0.0,2022-10-03 12:27:14,222.4,40190591,0.0,1.0,0.0
258,1.0,0.0,0.0,1.0,0.0,185.18,105.78,0.0,50.03,0.0,239.93,1.0,0.0,2022-10-03 12:30:14,222.4,40190591,0.0,1.0,0.0
257,1.0,0.0,0.0,1.0,0.0,185.18,105.78,0.0,50.06,0.0,239.0,1.0,0.0,2022-10-03 12:33:14,222.4,40190591,0.0,1.0,0.0
256,1.0,0.0,0.0,1.0,0.0,185.18,105.78,0.0,50.06,0.0,238.08,1.0,0.0,2022-10-03 12:36:14,222.4,40190591,0.0,1.0,0.0
255,1.0,0.0,0.0,1.0,0.0,185.18,105.78,0.0,50.01,0.0,238.38,1.0,0.0,2022-10-03 12:39:14,222.4,40190591,0.0,1.0,0.0
254,1.0,0.0,0.0,1.0,0.0,185.18,105.78,0.0,49.98,0.0,238.61,1.0,0.0,2022-10-03 12:42:14,222.4,40190591,0.0,1.0,0.0
253,1.0,0.0,0.0,1.0,0.0,185.18,105.78,0.0,50.01,0.0,238.72,1.0,0.0,2022-10-03 12:45:14,222.4,40190591,0.0,1.0,0.0
252,1.0,0.0,0.0,1.0,0.0,185.18,105.78,0.0,50.03,0.0,240.65,1.0,0.0,2022-10-03 12:48:14,222.4,40190591,0.0,1.0,0.0
251,1.0,0.0,0.0,1.0,0.0,185.18,105.78,0.0,50.06,0.0,239.24,1.0,0.0,2022-10-03 12:51:14,222.4,40190591,0.0,1.0,0.0
250,1.0,0.0,0.0,1.0,0.0,185.18,105.78,0.0,50.02,0.0,238.34,1.0,0.0,2022-10-03 12:54:14,222.4,40190591,0.0,1.0,0.0
269,1.0,0.0,0.0,1.0,0.0,185.18,105.78,0.0,50.04,0.0,236.65,1.0,0.0,2022-10-03 12:57:14,222.4,40190591,0.0,1.0,0.0
268,1.0,0.0,0.0,1.0,0.0,185.18,105.78,0.0,50.1,0.0,238.16,1.0,0.0,2022-10-03 13:00:14,222.4,40190591,0.0,1.0,0.0
267,1.0,0.0,0.0,1.0,0.0,185.18,105.78,0.0,50.12,0.0,237.4,1.0,0.0,2022-10-03 13:03:14,222.4,40190591,0.0,1.0,0.0
266,1.0,0.0,0.0,1.0,0.0,185.18,105.78,0.0,50.07,0.0,239.55,1.0,0.0,2022-10-03 13:06:14,222.4,40190591,0.0,1.0,0.0
265,1.0,0.0,0.0,1.0,0.0,185.18,105.78,0.0,50.02,0.0,237.79,1.0,0.0,2022-10-03 13:09:14,222.4,40190591,0.0,1.0,0.0
264,1.0,0.0,0.0,1.0,0.0,185.18,105.78,0.0,50.02,0.0,237.98,1.0,0.0,2022-10-03 13:12:14,222.4,40190591,0.0,1.0,0.0
263,1.0,0.0,0.0,1.0,0.0,185.18,105.78,0.0,50.04,0.0,239.71,1.0,0.0,2022-10-03 13:15:14,222.4,40190591,0.0,1.0,0.0
262,1.0,0.0,0.0,1.0,0.0,185.18,105.78,0.0,50.09,0.0,238.8,1.0,0.0,2022-10-03 13:18:14,222.4,40190591,0.0,1.0,0.0
261,1.0,0.0,0.0,1.0,0.0,185.18,105.78,0.0,50.05,0.0,238.44,1.0,0.0,2022-10-03 13:21:14,222.4,40190591,0.0,1.0,0.0
260,1.0,0.0,0.0,1.0,0.0,185.18,105.78,0.0,50.06,0.0,239.83,1.0,0.0,2022-10-03 13:24:14,222.4,40190591,0.0,1.0,0.0
279,1.0,0.0,0.0,1.0,0.0,185.18,105.78,0.0,50.06,0.0,237.78,1.0,0.0,2022-10-03 13:27:14,222.4,40190591,0.0,1.0,0.0
278,1.0,0.0,0.0,1.0,0.0,185.18,105.78,0.0,50.07,0.0,239.98,1.0,0.0,2022-10-03 13:30:14,222.4,40190591,0.0,1.0,0.0
277,1.0,0.0,0.0,1.0,0.0,185.18,105.78,0.0,50.06,0.0,240.92,1.0,0.0,2022-10-03 13:33:14,222.4,40190591,0.0,1.0,0.0
276,1.0,0.0,0.0,1.0,0.0,185.18,105.78,0.0,50.06,0.0,238.88,1.0,0.0,2022-10-03 13:36:14,222.4,40190591,0.0,1.0,0.0
275,1.0,0.0,0.0,1.0,0.0,185.18,105.78,0.0,50.06,0.0,238.55,1.0,0.0,2022-10-03 13:39:14,222.4,40190591,0.0,1.0,0.0
274,1.0,0.0,0.0,1.0,0.0,185.18,105.78,0.0,50.05,0.0,237.97,1.0,0.0,2022-10-03 13:42:14,222.4,40190591,0.0,1.0,0.0
273,1.0,0.0,0.0,1.0,0.0,185.18,105.78,0.0,50.01,0.0,240.09,1.0,0.0,2022-10-03 13:45:14,222.4,40190591,0.0,1.0,0.0
272,1.0,0.0,0.0,1.0,0.0,185.18,105.78,0.0,50.02,0.0,238.39,1.0,0.0,2022-10-03 13:48:14,222.4,40190591,0.0,1.0,0.0
271,1.0,0.0,0.0,1.0,0.0,185.18,105.78,0.0,50.06,0.0,238.85,1.0,0.0,2022-10-03 13:51:14,222.4,40190591,0.0,1.0,0.0
270,1.0,0.0,0.0,1.0,0.0,185.18,105.78,0.0,50.05,0.0,239.11,1.0,0.0,2022-10-03 13:54:14,222.4,40190591,0.0,1.0,0.0
289,1.0,0.0,0.0,1.0,0.0,185.18,105.78,0.0,50.04,0.0,235.76,1.0,0.0,2022-10-03 13:57:14,222.4,40190591,0.0,1.0,0.0
288,1.0,0.0,0.0,1.0,0.0,185.18,105.78,0.0,50.06,0.0,239.13,1.0,0.0,2022-10-03 14:00:14,222.4,40190591,0.0,1.0,0.0
287,1.0,0.0,0.0,1.0,0.0,185.18,105.78,0.0,50.07,0.0,238.81,1.0,0.0,2022-10-03 14:03:14,222.4,40190591,0.0,1.0,0.0
286,1.0,0.0,0.0,1.0,0.0,185.18,105.78,0.0,50.06,0.0,240.87,1.0,0.0,2022-10-03 14:06:14,222.4,40190591,0.0,1.0,0.0
285,1.0,0.0,0.0,1.0,0.0,185.18,105.78,0.0,49.99,0.0,235.82,1.0,0.0,2022-10-03 14:09:14,222.4,40190591,0.0,1.0,0.0
284,1.0,0.0,0.0,1.0,0.0,185.18,105.78,0.0,49.95,0.0,239.31,1.0,0.0,2022-10-03 14:12:14,222.4,40190591,0.0,1.0,0.0
283,1.0,0.0,0.0,1.0,0.0,185.18,105.78,0.0,49.96,0.0,239.96,1.0,0.0,2022-10-03 14:15:14,222.4,40190591,0.0,1.0,0.0
282,1.0,0.0,0.0,1.0,0.0,185.18,105.78,0.0,50.02,0.0,240.38,1.0,0.0,2022-10-03 14:18:14,222.4,40190591,0.0,1.0,0.0
281,1.0,0.0,0.0,1.0,0.0,185.18,105.78,0.0,50.04,0.0,236.47,1.0,0.0,2022-10-03 14:21:14,222.4,40190591,0.0,1.0,0.0
280,1.0,0.0,0.0,1.0,0.0,185.18,105.78,0.0,50.01,0.0,236.68,1.0,0.0,2022-10-03 14:24:14,222.4,40190591,0.0,1.0,0.0
299,1.0,0.0,0.0,1.0,0.0,185.18,105.78,0.0,50.0,0.0,239.28,1.0,0.0,2022-10-03 14:27:14,222.4,40190591,0.0,1.0,0.0
298,1.0,0.0,0.0,1.0,0.0,185.18,105.78,0.0,50.04,0.0,238.68,1.0,0.0,2022-10-03 14:30:14,222.4,40190591,0.0,1.0,0.0
297,1.0,0.0,0.0,1.0,0.0,185.18,105.78,0.0,50.04,0.0,239.45,1.0,0.0,2022-10-03 14:33:14,222.4,40190591,0.0,1.0,0.0
296,1.0,0.0,0.0,1.0,0.0,185.18,105.78,0.0,50.02,0.0,238.71,1.0,0.0,2022-10-03 14:36:14,222.4,40190591,0.0,1.0,0.0
295,1.0,0.0,0.0,1.0,0.0,185.18,105.78,0.0,50.0,0.0,238.14,1.0,0.0,2022-10-03 14:39:14,222.4,40190591,0.0,1.0,0.0
294,1.0,0.0,0.0,1.0,0.0,185.18,105.78,0.0,49.98,0.0,240.3,1.0,0.0,2022-10-03 14:42:14,222.4,40190591,0.0,1.0,0.0
293,1.0,0.0,0.0,1.0,0.0,185.18,105.78,0.0,49.98,0.0,240.15,1.0,0.0,2022-10-03 14:45:14,222.4,40190591,0.0,1.0,0.0
292,1.0,0.0,0.0,1.0,0.0,185.18,105.78,0.0,50.03,0.0,237.55,1.0,0.0,2022-10-03 14:48:14,222.4,40190591,0.0,1.0,0.0
291,1.0,0.0,0.0,1.0,0.0,185.18,105.78,0.0,50.03,0.0,238.74,1.0,0.0,2022-10-03 14:51:14,222.4,40190591,0.0,1.0,0.0
290,1.0,0.0,0.0,1.0,0.0,185.18,105.78,0.0,50.0,0.0,236.77,1.0,0.0,2022-10-03 14:54:14,222.4,40190591,0.0,1.0,0.0
309,1.0,0.0,0.0,1.0,0.0,185.18,105.78,0.0,50.0,0.0,240.44,1.0,0.0,2022-10-03 14:57:14,222.4,40190591,0.0,1.0,0.0
308,1.0,0.0,0.0,1.0,0.0,185.18,105.78,0.0,50.03,0.0,240.31,1.0,0.0,2022-10-03 15:00:14,222.4,40190591,0.0,1.0,0.0
307,1.0,0.0,0.0,1.0,0.0,185.18,105.78,0.0,50.11,0.0,238.92,1.0,0.0,2022-10-03 15:03:14,222.4,40190591,0.0,1.0,0.0
306,1.0,0.0,0.0,1.0,0.0,185.18,105.78,0.0,50.04,0.0,238.48,1.0,0.0,2022-10-03 15:06:14,222.4,40190591,0.0,1.0,0.0
305,1.0,0.0,0.0,1.0,0.0,185.18,105.78,0.0,50.01,0.0,239.41,1.0,0.0,2022-10-03 15:09:14,222.4,40190591,0.0,1.0,0.0
304,1.0,0.0,0.0,1.0,0.0,185.18,105.78,0.0,50.01,0.0,239.63,1.0,0.0,2022-10-03 15:12:14,222.4,40190591,0.0,1.0,0.0
303,1.0,0.0,0.0,1.0,0.0,185.18,105.78,0.0,50.01,0.0,239.16,1.0,0.0,2022-10-03 15:15:14,222.4,40190591,0.0,1.0,0.0
302,1.0,0.0,0.0,1.0,0.0,185.18,105.78,0.0,50.03,0.0,240.51,1.0,0.0,2022-10-03 15:18:14,222.4,40190591,0.0,1.0,0.0
301,1.0,0.0,0.0,1.0,0.0,185.18,105.78,0.0,50.03,0.0,239.44,1.0,0.0,2022-10-03 15:21:14,222.4,40190591,0.0,1.0,0.0
300,1.0,0.0,0.0,1.0,0.0,185.18,105.78,0.0,50.03,0.0,239.5,1.0,0.0,2022-10-03 15:24:14,222.4,40190591,0.0,1.0,0.0
319,1.0,0.0,0.0,1.0,0.0,185.18,105.78,0.0,50.04,0.0,239.74,1.0,0.0,2022-10-03 15:27:14,222.4,40190591,0.0,1.0,0.0
318,1.0,0.0,0.0,1.0,0.0,185.18,105.78,0.0,50.02,0.0,238.3,1.0,0.0,2022-10-03 15:30:14,222.4,40190591,0.0,1.0,0.0
317,1.0,0.0,0.0,1.0,0.0,185.18,105.78,0.0,50.02,0.0,238.01,1.0,0.0,2022-10-03 15:33:14,222.4,40190591,0.0,1.0,0.0
316,1.0,0.0,0.0,1.0,0.0,185.18,105.78,0.0,50.01,0.0,238.06,1.0,0.0,2022-10-03 15:36:14,222.4,40190591,0.0,1.0,0.0
315,1.0,0.0,0.0,1.0,0.0,185.18,105.78,0.0,49.95,0.0,240.56,1.0,0.0,2022-10-03 15:39:14,222.4,40190591,0.0,1.0,0.0
314,1.0,0.0,0.0,1.0,0.0,185.18,105.78,0.0,50.01,0.0,239.32,1.0,0.0,2022-10-03 15:42:14,222.4,40190591,0.0,1.0,0.0
313,1.0,0.0,0.0,1.0,0.0,185.18,105.78,0.0,50.01,0.0,239.28,1.0,0.0,2022-10-03 15:45:14,222.4,40190591,0.0,1.0,0.0
312,1.0,0.0,0.0,1.0,0.0,185.18,105.78,0.0,50.04,0.0,240.58,1.0,0.0,2022-10-03 15:48:14,222.4,40190591,0.0,1.0,0.0
311,1.0,0.0,0.0,1.0,0.0,185.18,105.78,0.0,50.02,0.0,238.51,1.0,0.0,2022-10-03 15:51:14,222.4,40190591,0.0,1.0,0.0
310,1.0,0.0,0.0,1.0,0.0,185.18,105.78,0.0,49.98,0.0,236.89,1.0,0.0,2022-10-03 15:54:14,222.4,40190591,0.0,1.0,0.0
329,1.0,0.0,0.0,1.0,0.0,185.18,105.78,0.0,49.96,0.0,237.52,1.0,0.0,2022-10-03 15:57:14,222.4,40190591,0.0,1.0,0.0
328,1.0,0.0,0.0,1.0,0.0,185.18,105.78,0.0,50.08,0.0,238.15,1.0,0.0,2022-10-03 16:00:14,222.4,40190591,0.0,1.0,0.0
327,1.0,0.0,0.0,1.0,0.0,185.18,105.78,0.0,50.07,0.0,237.55,1.0,0.0,2022-10-03 16:03:14,222.4,40190591,0.0,1.0,0.0
326,1.0,0.0,0.0,1.0,0.0,185.18,105.78,0.0,50.01,0.0,236.97,1.0,0.0,2022-10-03 16:06:14,222.4,40190591,0.0,1.0,0.0
325,1.0,0.0,0.0,1.0,0.0,185.18,105.78,0.0,50.01,0.0,238.66,1.0,0.0,2022-10-03 16:09:14,222.4,40190591,0.0,1.0,0.0
324,1.0,0.0,0.0,1.0,0.0,185.18,105.78,0.0,49.95,0.0,239.09,1.0,0.0,2022-10-03 16:12:14,222.4,40190591,0.0,1.0,0.0
323,1.0,0.0,0.0,1.0,0.0,185.18,105.78,0.0,49.99,0.0,239.45,1.0,0.0,2022-10-03 16:15:14,222.4,40190591,0.0,1.0,0.0
322,1.0,0.0,0.0,1.0,0.0,185.18,105.78,0.0,50.04,0.0,241.01,1.0,0.0,2022-10-03 16:18:14,222.4,40190591,0.0,1.0,0.0
321,1.0,0.0,0.0,1.0,0.0,185.18,105.78,0.0,49.99,0.0,237.72,1.0,0.0,2022-10-03 16:21:14,222.4,40190591,0.0,1.0,0.0
320,1.0,0.0,0.0,1.0,0.0,185.18,105.78,0.0,49.96,0.0,239.53,1.0,0.0,2022-10-03 16:24:14,222.4,40190591,0.0,1.0,0.0
339,1.0,0.0,0.0,1.0,0.0,185.18,105.78,0.0,49.94,0.0,239.32,1.0,0.0,2022-10-03 16:27:14,222.4,40190591,0.0,1.0,0.0
338,1.0,0.0,0.0,1.0,0.0,185.18,105.78,0.0,49.9,0.0,237.36,1.0,0.0,2022-10-03 16:30:14,222.4,40190591,0.0,1.0,0.0
337,1.0,0.0,0.0,1.0,0.0,185.18,105.78,0.0,49.91,0.0,239.38,1.0,0.0,2022-10-03 16:33:14,222.4,40190591,0.0,1.0,0.0
336,1.0,0.0,0.0,1.0,0.0,185.18,105.78,0.0,49.86,0.0,236.73,1.0,0.0,2022-10-03 16:36:14,222.4,40190591,0.0,1.0,0.0
335,1.0,0.0,0.0,1.0,0.0,185.18,105.78,0.0,49.85,0.0,238.14,1.0,0.0,2022-10-03 16:39:14,222.4,40190591,0.0,1.0,0.0
334,1.0,0.0,0.0,1.0,0.0,185.18,105.78,0.0,49.87,0.0,238.34,1.0,0.0,2022-10-03 16:42:14,222.4,40190591,0.0,1.0,0.0
333,1.0,0.0,0.0,1.0,0.0,185.18,105.78,0.0,49.93,0.0,240.17,1.0,0.0,2022-10-03 16:45:14,222.4,40190591,0.0,1.0,0.0
332,1.0,0.0,0.0,1.0,0.0,185.18,105.78,0.0,49.99,0.0,236.4,1.0,0.0,2022-10-03 16:48:14,222.4,40190591,0.0,1.0,0.0
331,1.0,0.0,0.0,1.0,0.0,185.18,105.78,0.0,49.98,0.0,240.14,1.0,0.0,2022-10-03 16:51:14,222.4,40190591,0.0,1.0,0.0
330,1.0,0.0,0.0,1.0,0.0,185.18,105.78,0.0,50.01,0.0,238.86,1.0,0.0,2022-10-03 16:54:14,222.4,40190591,0.0,1.0,0.0
349,1.0,0.0,0.0,1.0,0.0,185.18,105.78,0.0,50.01,0.0,239.72,1.0,0.0,2022-10-03 16:57:14,222.4,40190591,0.0,1.0,0.0
348,1.0,0.0,0.0,1.0,0.0,185.18,105.78,0.0,50.02,0.0,241.08,1.0,0.0,2022-10-03 17:00:14,222.4,40190591,0.0,1.0,0.0
347,1.0,0.0,0.0,1.0,0.0,185.18,105.78,0.0,50.02,0.0,240.91,1.0,0.0,2022-10-03 17:03:14,222.4,40190591,0.0,1.0,0.0
346,1.0,0.0,0.0,1.0,0.0,185.18,105.78,0.0,49.97,0.0,237.81,1.0,0.0,2022-10-03 17:06:14,222.4,40190591,0.0,1.0,0.0
345,1.0,0.0,0.0,1.0,0.0,185.18,105.78,0.0,49.99,0.0,239.3,1.0,0.0,2022-10-03 17:09:14,222.4,40190591,0.0,1.0,0.0
344,1.0,0.0,0.0,1.0,0.0,185.18,105.78,0.0,49.96,0.0,237.84,1.0,0.0,2022-10-03 17:12:14,222.4,40190591,0.0,1.0,0.0
343,1.0,0.0,0.0,1.0,0.0,185.18,105.78,0.0,49.97,0.0,236.83,1.0,0.0,2022-10-03 17:15:14,222.4,40190591,0.0,1.0,0.0
342,1.0,0.0,0.0,1.0,0.0,185.18,105.78,0.0,49.98,0.0,236.98,1.0,0.0,2022-10-03 17:18:14,222.4,40190591,0.0,1.0,0.0
341,1.0,0.0,0.0,1.0,0.0,185.18,105.78,0.0,49.98,0.0,240.48,1.0,0.0,2022-10-03 17:21:14,222.4,40190591,0.0,1.0,0.0
340,1.0,0.0,0.0,1.0,0.0,185.18,105.78,0.0,49.98,0.0,237.71,1.0,0.0,2022-10-03 17:24:14,222.4,40190591,0.0,1.0,0.0
359,1.0,0.0,0.0,1.0,0.0,185.18,105.78,0.0,49.96,0.0,236.87,1.0,0.0,2022-10-03 17:27:14,222.4,40190591,0.0,1.0,0.0
358,1.0,0.0,0.0,1.0,0.0,185.18,105.78,0.0,50.01,0.0,239.45,1.0,0.0,2022-10-03 17:30:14,222.4,40190591,0.0,1.0,0.0
357,1.0,0.0,0.0,1.0,0.0,185.18,105.78,0.0,50.05,0.0,238.84,1.0,0.0,2022-10-03 17:33:14,222.4,40190591,0.0,1.0,0.0
356,1.0,0.0,0.0,1.0,0.0,185.18,105.78,0.0,50.04,0.0,240.15,1.0,0.0,2022-10-03 17:36:14,222.4,40190591,0.0,1.0,0.0
355,1.0,0.0,0.0,1.0,0.0,185.18,105.78,0.0,49.98,0.0,240.44,1.0,0.0,2022-10-03 17:39:14,222.4,40190591,0.0,1.0,0.0
354,1.0,0.0,0.0,1.0,0.0,185.18,105.78,0.0,50.0,0.0,238.93,1.0,0.0,2022-10-03 17:42:14,222.4,40190591,0.0,1.0,0.0
353,1.0,0.0,0.0,1.0,0.0,185.18,105.78,0.0,49.98,0.0,238.04,1.0,0.0,2022-10-03 17:45:14,222.4,40190591,0.0,1.0,0.0
352,1.0,0.0,0.0,1.0,0.0,185.18,105.78,0.0,50.05,0.0,238.08,1.0,0.0,2022-10-03 17:48:14,222.4,40190591,0.0,1.0,0.0
351,1.0,0.0,0.0,1.0,0.0,185.18,105.78,0.0,50.01,0.0,238.99,1.0,0.0,2022-10-03 17:51:14,222.4,40190591,0.0,1.0,0.0
350,1.0,0.0,0.0,1.0,0.0,185.18,105.78,0.0,49.96,0.0,238.0,1.0,0.0,2022-10-03 17:54:14,222.4,40190591,0.0,1.0,0.0
369,1.0,0.0,0.0,1.0,0.0,185.18,105.78,0.0,50.02,0.0,239.72,1.0,0.0,2022-10-03 17:57:14,222.4,40190591,0.0,1.0,0.0
368,1.0,0.0,0.0,1.0,0.0,185.18,105.78,0.0,50.07,0.0,240.16,1.0,0.0,2022-10-03 18:00:14,222.4,40190591,0.0,1.0,0.0
367,1.0,0.0,0.0,1.0,0.0,185.18,105.78,0.0,50.07,0.0,237.2,1.0,0.0,2022-10-03 18:03:14,222.4,40190591,0.0,1.0,0.0
