,r_phase_pf,total_reactive_power,total_active_power,y_phase_pf,r_phase_current,total_real_energy,total_reactive_energy,total_apparent_power,frequency,b_phase_voltage,r_phase_voltage,total_pf,y_phase_current,timestamp,total_apparent_energy,serial_no,b_phase_current,b_phase_pf,y_phase_voltage
282,0.15,46.83,7.04,1.0,0.19,63.81,21.68,47.36,50.01,0.0,243.61,1.0,0.0,2022-10-04 02:57:12,69.01,16220209,0.0,1.0,0.0
281,0.97,140.58,521.87,1.0,2.23,63.81,21.69,540.47,49.99,0.0,242.06,0.97,0.0,2022-10-04 03:00:12,69.02,16220209,0.0,1.0,0.0
280,0.98,137.64,684.68,1.0,2.88,63.85,21.69,698.37,50.01,0.0,242.39,0.98,0.0,2022-10-04 03:03:12,69.05,16220209,0.0,1.0,0.0
279,0.97,140.62,543.87,1.0,2.31,63.88,21.7,561.75,50.01,0.0,242.72,0.97,0.0,2022-10-04 03:06:12,69.09,16220209,0.0,1.0,0.0
278,0.15,46.83,7.29,1.0,0.19,63.9,21.71,47.39,49.99,0.0,243.8,1.0,0.0,2022-10-04 03:09:12,69.1,16220209,0.0,1.0,0.0
277,0.16,47.22,7.6,1.0,0.2,63.9,21.71,47.82,50.01,0.0,243.5,1.0,0.0,2022-10-04 03:12:12,69.11,16220209,0.0,1.0,0.0
276,0.96,142.02,518.58,1.0,2.22,63.91,21.71,537.68,49.97,0.0,242.46,0.96,0.0,2022-10-04 03:15:12,69.12,16220209,0.0,1.0,0.0
275,0.98,136.08,680.55,1.0,2.87,63.94,21.72,694.03,49.93,0.0,242.26,0.98,0.0,2022-10-04 03:18:12,69.15,16220209,0.0,1.0,0.0
274,0.97,140.54,531.75,1.0,2.26,63.97,21.73,550.01,49.96,0.0,243.11,0.97,0.0,2022-10-04 03:21:12,69.18,16220209,0.0,1.0,0.0
273,0.16,47.51,7.92,1.0,0.2,63.99,21.73,48.16,49.93,0.0,243.74,1.0,0.0,2022-10-04 03:24:12,69.2,16220209,0.0,1.0,0.0
292,0.16,47.23,7.5,1.0,0.2,63.99,21.73,47.82,49.9,0.0,243.49,1.0,0.0,2022-10-04 03:27:12,69.2,16220209,0.0,1.0,0.0
291,0.96,140.65,513.45,1.0,2.19,64.0,21.74,532.36,49.94,0.0,243.0,0.96,0.0,2022-10-04 03:30:12,69.21,16220209,0.0,1.0,0.0
290,0.98,138.83,625.14,1.0,2.64,64.03,21.74,640.37,49.94,0.0,242.6,0.98,0.0,2022-10-04 03:33:12,69.25,16220209,0.0,1.0,0.0
289,0.95,141.17,450.5,1.0,1.94,64.06,21.75,472.1,49.95,0.0,242.95,0.95,0.0,2022-10-04 03:36:12,69.28,16220209,0.0,1.0,0.0
288,0.16,47.73,7.58,1.0,0.2,64.08,21.76,48.33,50.04,0.0,244.57,1.0,0.0,2022-10-04 03:39:12,69.3,16220209,0.0,1.0,0.0
287,0.15,47.46,7.41,1.0,0.2,64.08,21.76,48.04,50.04,0.0,244.58,1.0,0.0,2022-10-04 03:42:12,69.3,16220209,0.0,1.0,0.0
286,0.97,138.15,510.97,1.0,2.21,64.09,21.76,529.32,50.03,0.0,239.64,0.97,0.0,2022-10-04 03:45:12,69.31,16220209,0.0,1.0,0.0
285,0.98,137.36,631.15,1.0,2.7,64.12,21.77,645.92,49.99,0.0,238.79,0.98,0.0,2022-10-04 03:48:12,69.34,16220209,0.0,1.0,0.0
284,0.96,139.39,452.47,1.0,1.98,64.15,21.78,473.46,50.0,0.0,239.41,0.96,0.0,2022-10-04 03:51:12,69.37,16220209,0.0,1.0,0.0
283,0.16,46.47,7.56,1.0,0.2,64.17,21.78,47.08,50.01,0.0,240.68,1.0,0.0,2022-10-04 03:54:12,69.39,16220209,0.0,1.0,0.0
302,0.16,46.01,7.3,1.0,0.19,64.17,21.78,46.59,50.06,0.0,240.63,1.0,0.0,2022-10-04 03:57:12,69.39,16220209,0.0,1.0,0.0
301,0.96,140.05,511.68,1.0,2.21,64.17,21.79,530.5,50.05,0.0,239.83,0.96,0.0,2022-10-04 04:00:12,69.4,16220209,0.0,1.0,0.0
300,0.98,135.73,629.37,1.0,2.69,64.21,21.8,643.84,49.99,0.0,239.06,0.98,0.0,2022-10-04 04:03:12,69.44,16220209,0.0,1.0,0.0
299,0.96,140.2,452.8,1.0,1.98,64.24,21.8,474.01,49.96,0.0,239.69,0.96,0.0,2022-10-04 04:06:12,69.47,16220209,0.0,1.0,0.0
298,0.16,46.0,7.31,1.0,0.19,64.25,21.81,46.58,49.96,0.0,240.1,1.0,0.0,2022-10-04 04:09:12,69.48,16220209,0.0,1.0,0.0
297,0.16,46.59,7.67,1.0,0.2,64.25,21.81,47.21,50.04,0.0,240.39,1.0,0.0,2022-10-04 04:12:12,69.49,16220209,0.0,1.0,0.0
296,0.99,133.46,763.49,1.0,3.24,64.27,21.82,775.07,50.08,0.0,239.16,0.99,0.0,2022-10-04 04:15:12,69.51,16220209,0.0,1.0,0.0
295,0.98,134.79,610.14,1.0,2.62,64.31,21.82,624.85,50.04,0.0,238.93,0.98,0.0,2022-10-04 04:18:12,69.54,16220209,0.0,1.0,0.0
294,0.95,137.61,435.47,1.0,1.91,64.33,21.83,456.7,50.01,0.0,239.36,0.95,0.0,2022-10-04 04:21:12,69.57,16220209,0.0,1.0,0.0
293,0.16,46.58,7.62,1.0,0.2,64.35,21.83,47.19,50.01,0.0,240.3,1.0,0.0,2022-10-04 04:24:12,69.58,16220209,0.0,1.0,0.0
309,0.16,46.16,7.41,1.0,0.19,64.35,21.84,46.76,50.02,0.0,240.51,1.0,0.0,2022-10-04 04:27:12,69.59,16220209,0.0,1.0,0.0
308,0.97,137.3,511.91,1.0,2.22,64.36,21.84,530.0,50.04,0.0,239.17,0.97,0.0,2022-10-04 04:30:12,69.6,16220209,0.0,1.0,0.0
307,0.98,135.12,626.83,1.0,2.68,64.39,21.85,641.23,50.04,0.0,239.3,0.98,0.0,2022-10-04 04:33:12,69.63,16220209,0.0,1.0,0.0
306,0.95,139.61,448.22,1.0,1.96,64.42,21.85,469.46,50.03,0.0,239.52,0.95,0.0,2022-10-04 04:36:12,69.66,16220209,0.0,1.0,0.0
305,0.16,46.66,7.62,1.0,0.2,64.43,21.86,47.28,50.01,0.0,240.24,1.0,0.0,2022-10-04 04:39:12,69.68,16220209,0.0,1.0,0.0
304,0.16,46.53,7.71,1.0,0.2,64.43,21.86,47.16,50.0,0.0,240.14,1.0,0.0,2022-10-04 04:42:12,69.68,16220209,0.0,1.0,0.0
303,0.97,137.68,513.54,1.0,2.22,64.44,21.87,531.68,50.04,0.0,239.28,0.97,0.0,2022-10-04 04:45:12,69.69,16220209,0.0,1.0,0.0
314,0.22,49.2,11.1,1.0,0.21,64.45,21.87,50.44,49.91,0.0,236.13,1.0,0.0,2022-10-04 08:42:19,69.69,16220209,0.0,1.0,0.0
313,0.97,131.09,518.79,1.0,2.26,64.45,21.87,535.1,49.99,0.0,236.81,0.97,0.0,2022-10-04 08:45:19,69.69,16220209,0.0,1.0,0.0
312,0.99,125.56,841.63,1.0,3.6,64.49,21.87,850.95,50.04,0.0,236.19,0.99,0.0,2022-10-04 08:48:19,69.73,16220209,0.0,1.0,0.0
311,0.99,123.86,721.49,1.0,3.12,64.53,21.87,732.04,50.04,0.0,234.84,0.99,0.0,2022-10-04 08:51:19,69.77,16220209,0.0,1.0,0.0
310,0.16,46.27,7.7,1.0,0.2,64.54,21.88,46.91,50.03,0.0,236.91,1.0,0.0,2022-10-04 08:54:19,69.78,16220209,0.0,1.0,0.0
324,0.21,50.3,10.99,1.0,0.22,64.54,21.88,51.48,50.05,0.0,237.91,1.0,0.0,2022-10-04 08:57:19,69.78,16220209,0.0,1.0,0.0
323,0.99,125.45,835.02,1.0,3.6,64.56,21.89,844.39,50.03,0.0,234.63,0.99,0.0,2022-10-04 09:00:19,69.81,16220209,0.0,1.0,0.0
322,0.98,131.86,732.94,1.0,3.1,64.6,21.9,744.71,49.92,0.0,239.98,0.98,0.0,2022-10-04 09:03:19,69.85,16220209,0.0,1.0,0.0
321,0.97,136.31,552.95,1.0,2.38,64.64,21.9,569.51,49.83,0.0,239.57,0.97,0.0,2022-10-04 09:06:19,69.88,16220209,0.0,1.0,0.0
320,0.15,46.89,7.17,1.0,0.2,64.64,21.91,47.44,49.89,0.0,241.54,1.0,0.0,2022-10-04 09:09:19,69.89,16220209,0.0,1.0,0.0
319,0.21,50.73,10.64,1.0,0.21,64.64,21.91,51.84,49.89,0.0,241.32,1.0,0.0,2022-10-04 09:12:19,69.89,16220209,0.0,1.0,0.0
318,0.99,131.95,787.49,1.0,3.34,64.67,21.91,798.47,49.9,0.0,239.09,0.99,0.0,2022-10-04 09:15:19,69.92,16220209,0.0,1.0,0.0
317,0.98,134.29,680.52,1.0,2.9,64.71,21.92,693.65,49.87,0.0,239.42,0.98,0.0,2022-10-04 09:18:19,69.96,16220209,0.0,1.0,0.0
316,0.97,130.73,554.16,1.0,2.42,64.74,21.93,569.37,49.86,0.0,235.59,0.97,0.0,2022-10-04 09:21:19,69.99,16220209,0.0,1.0,0.0
315,0.16,47.32,7.43,1.0,0.2,64.74,21.93,47.9,49.87,0.0,241.94,1.0,0.0,2022-10-04 09:24:19,70.0,16220209,0.0,1.0,0.0
334,0.2,50.69,10.49,1.0,0.21,64.74,21.93,51.76,49.87,0.0,241.44,1.0,0.0,2022-10-04 09:27:19,70.0,16220209,0.0,1.0,0.0
333,0.99,131.9,791.54,1.0,3.35,64.77,21.94,802.45,49.85,0.0,239.31,0.99,0.0,2022-10-04 09:30:19,70.03,16220209,0.0,1.0,0.0
332,0.98,135.78,676.8,1.0,2.87,64.81,21.95,690.29,49.9,0.0,240.82,0.98,0.0,2022-10-04 09:33:19,70.07,16220209,0.0,1.0,0.0
331,0.97,138.44,545.83,1.0,2.34,64.84,21.95,563.11,49.89,0.0,240.85,0.97,0.0,2022-10-04 09:36:19,70.1,16220209,0.0,1.0,0.0
330,0.16,47.21,7.49,1.0,0.2,64.84,21.96,47.81,49.94,0.0,241.93,1.0,0.0,2022-10-04 09:39:19,70.11,16220209,0.0,1.0,0.0
329,0.22,51.77,11.94,1.0,0.22,64.84,21.96,53.13,49.99,0.0,240.63,1.0,0.0,2022-10-04 09:42:19,70.11,16220209,0.0,1.0,0.0
328,0.99,133.19,793.1,1.0,3.37,64.87,21.96,804.2,50.04,0.0,238.92,0.99,0.0,2022-10-04 09:45:19,70.14,16220209,0.0,1.0,0.0
327,0.98,135.6,678.6,1.0,2.89,64.91,21.97,692.02,50.02,0.0,239.22,0.98,0.0,2022-10-04 09:48:19,70.18,16220209,0.0,1.0,0.0
326,0.97,138.53,555.88,1.0,2.39,64.94,21.97,572.88,50.02,0.0,239.7,0.97,0.0,2022-10-04 09:51:19,70.21,16220209,0.0,1.0,0.0
325,0.16,47.06,7.59,1.0,0.2,64.95,21.98,47.67,50.0,0.0,240.25,1.0,0.0,2022-10-04 09:54:19,70.21,16220209,0.0,1.0,0.0
344,0.23,52.56,12.47,1.0,0.22,64.95,21.98,54.02,50.04,0.0,240.74,1.0,0.0,2022-10-04 09:57:19,70.22,16220209,0.0,1.0,0.0
343,0.99,133.81,796.12,1.0,3.38,64.97,21.98,807.29,50.08,0.0,239.21,0.99,0.0,2022-10-04 10:00:19,70.24,16220209,0.0,1.0,0.0
342,0.98,137.18,684.33,1.0,2.91,65.01,21.99,697.94,50.09,0.0,239.58,0.98,0.0,2022-10-04 10:03:19,70.28,16220209,0.0,1.0,0.0
341,0.98,138.52,639.4,1.0,2.72,65.04,22.0,654.23,50.05,0.0,240.28,0.98,0.0,2022-10-04 10:06:19,70.32,16220209,0.0,1.0,0.0
340,0.16,46.35,7.39,1.0,0.2,65.05,22.0,46.93,49.99,0.0,240.44,1.0,0.0,2022-10-04 10:09:19,70.33,16220209,0.0,1.0,0.0
339,0.24,51.9,12.62,1.0,0.22,65.05,22.0,53.41,50.02,0.0,239.72,1.0,0.0,2022-10-04 10:12:19,70.33,16220209,0.0,1.0,0.0
338,0.99,130.12,804.36,1.0,3.42,65.08,22.02,814.82,50.04,0.0,238.0,0.99,0.0,2022-10-04 10:15:19,70.36,16220209,0.0,1.0,0.0
337,0.98,133.35,692.81,1.0,2.97,65.12,22.02,705.53,50.04,0.0,237.84,0.98,0.0,2022-10-04 10:18:19,70.4,16220209,0.0,1.0,0.0
336,0.98,134.84,636.54,1.0,2.73,65.15,22.03,650.66,50.02,0.0,237.99,0.98,0.0,2022-10-04 10:21:19,70.43,16220209,0.0,1.0,0.0
335,0.16,46.24,7.28,1.0,0.2,65.16,22.03,46.81,50.04,0.0,239.3,1.0,0.0,2022-10-04 10:24:19,70.44,16220209,0.0,1.0,0.0
354,0.23,51.42,12.22,1.0,0.22,65.16,22.03,52.85,49.98,0.0,239.35,1.0,0.0,2022-10-04 10:27:19,70.44,16220209,0.0,1.0,0.0
353,0.99,129.33,801.95,1.0,3.42,65.19,22.04,812.31,49.99,0.0,237.49,0.99,0.0,2022-10-04 10:30:19,70.47,16220209,0.0,1.0,0.0
352,0.98,133.75,684.08,1.0,2.93,65.22,22.04,697.03,50.04,0.0,237.83,0.98,0.0,2022-10-04 10:33:19,70.51,16220209,0.0,1.0,0.0
351,0.98,131.44,639.07,1.0,2.76,65.26,22.05,652.45,50.07,0.0,236.6,0.98,0.0,2022-10-04 10:36:19,70.54,16220209,0.0,1.0,0.0
350,0.16,45.98,7.54,1.0,0.2,65.26,22.05,46.59,50.05,0.0,238.2,1.0,0.0,2022-10-04 10:39:19,70.55,16220209,0.0,1.0,0.0
349,0.97,133.68,508.24,1.0,2.22,65.27,22.05,525.52,50.05,0.0,237.15,0.97,0.0,2022-10-04 10:42:19,70.56,16220209,0.0,1.0,0.0
348,0.99,128.48,767.7,1.0,3.29,65.31,22.07,778.37,50.04,0.0,236.53,0.99,0.0,2022-10-04 10:45:19,70.59,16220209,0.0,1.0,0.0
347,0.98,131.89,650.96,1.0,2.81,65.34,22.07,664.19,50.04,0.0,236.77,0.98,0.0,2022-10-04 10:48:19,70.63,16220209,0.0,1.0,0.0
346,0.98,133.01,646.2,1.0,2.78,65.37,22.08,659.74,50.04,0.0,237.42,0.98,0.0,2022-10-04 10:51:19,70.66,16220209,0.0,1.0,0.0
345,0.16,46.17,7.56,1.0,0.2,65.38,22.08,46.79,50.05,0.0,238.22,1.0,0.0,2022-10-04 10:54:19,70.67,16220209,0.0,1.0,0.0
364,0.23,51.41,12.21,1.0,0.22,65.38,22.08,52.84,50.05,0.0,238.04,1.0,0.0,2022-10-04 10:57:19,70.67,16220209,0.0,1.0,0.0
363,0.99,129.35,809.43,1.0,3.45,65.41,22.09,819.7,50.05,0.0,237.54,0.99,0.0,2022-10-04 11:00:19,70.7,16220209,0.0,1.0,0.0
362,0.98,134.05,692.72,1.0,2.95,65.45,22.09,705.57,50.02,0.0,238.95,0.98,0.0,2022-10-04 11:03:19,70.74,16220209,0.0,1.0,0.0
361,0.98,134.2,657.67,1.0,2.82,65.48,22.1,671.23,49.98,0.0,238.26,0.98,0.0,2022-10-04 11:06:19,70.78,16220209,0.0,1.0,0.0
360,0.16,46.79,7.5,1.0,0.2,65.49,22.1,47.39,49.99,0.0,239.81,1.0,0.0,2022-10-04 11:09:19,70.79,16220209,0.0,1.0,0.0
359,0.97,136.75,525.45,1.0,2.27,65.49,22.11,542.95,50.07,0.0,239.48,0.97,0.0,2022-10-04 11:12:19,70.79,16220209,0.0,1.0,0.0
358,0.99,131.38,823.46,1.0,3.52,65.53,22.12,833.88,50.04,0.0,236.87,0.99,0.0,2022-10-04 11:15:19,70.83,16220209,0.0,1.0,0.0
357,0.98,132.65,699.53,1.0,3.01,65.57,22.12,712.0,50.05,0.0,236.23,0.98,0.0,2022-10-04 11:18:19,70.87,16220209,0.0,1.0,0.0
356,0.98,134.83,685.93,1.0,2.94,65.6,22.13,699.05,50.09,0.0,238.0,0.98,0.0,2022-10-04 11:21:19,70.9,16220209,0.0,1.0,0.0
355,0.16,46.19,7.26,1.0,0.2,65.61,22.13,46.76,50.09,0.0,239.07,1.0,0.0,2022-10-04 11:24:19,70.91,16220209,0.0,1.0,0.0
370,0.22,53.07,12.24,1.0,0.23,65.61,22.14,54.46,50.04,0.0,238.45,1.0,0.0,2022-10-04 11:27:19,70.91,16220209,0.0,1.0,0.0
369,0.99,131.19,860.1,1.0,3.67,65.64,22.14,870.05,50.02,0.0,237.38,0.99,0.0,2022-10-04 11:30:19,70.94,16220209,0.0,1.0,0.0
368,0.99,131.56,752.75,1.0,3.22,65.68,22.14,764.16,50.0,0.0,237.64,0.99,0.0,2022-10-04 11:33:19,70.98,16220209,0.0,1.0,0.0
367,0.98,134.19,674.62,1.0,2.9,65.71,22.15,687.84,49.99,0.0,237.25,0.98,0.0,2022-10-04 11:36:19,71.02,16220209,0.0,1.0,0.0
366,0.16,45.93,7.46,1.0,0.2,65.72,22.15,46.54,50.02,0.0,238.4,1.0,0.0,2022-10-04 11:39:19,71.03,16220209,0.0,1.0,0.0
365,0.22,51.07,11.64,1.0,0.22,65.72,22.16,52.38,50.04,0.0,238.94,1.0,0.0,2022-10-04 11:42:19,71.03,16220209,0.0,1.0,0.0
371,0.22,49.75,11.16,1.0,0.21,65.74,22.16,50.99,50.04,0.0,237.82,1.0,0.0,2022-10-04 13:56:26,71.05,16220209,0.0,1.0,0.0
381,0.22,49.74,11.02,1.0,0.21,65.74,22.16,50.95,50.03,0.0,238.97,1.0,0.0,2022-10-04 13:57:26,71.05,16220209,0.0,1.0,0.0
380,0.99,128.99,895.24,1.0,3.83,65.75,22.16,904.49,50.05,0.0,236.48,0.99,0.0,2022-10-04 14:00:26,71.06,16220209,0.0,1.0,0.0
379,0.99,133.61,944.13,1.0,4.03,65.8,22.16,953.54,50.04,0.0,236.68,0.99,0.0,2022-10-04 14:03:26,71.11,16220209,0.0,1.0,0.0
378,0.92,53.54,121.66,1.0,0.56,65.84,22.17,132.92,49.99,0.0,235.51,1.0,0.0,2022-10-04 14:06:26,71.15,16220209,0.0,1.0,0.0
377,0.16,46.37,7.34,1.0,0.2,65.84,22.17,46.94,49.98,0.0,240.0,1.0,0.0,2022-10-04 14:09:26,71.15,16220209,0.0,1.0,0.0
376,0.97,131.19,554.31,1.0,2.38,65.84,22.18,569.63,49.95,0.0,239.5,0.97,0.0,2022-10-04 14:12:26,71.16,16220209,0.0,1.0,0.0
375,0.99,130.61,862.02,1.0,3.66,65.88,22.18,871.86,49.92,0.0,238.11,0.99,0.0,2022-10-04 14:15:26,71.2,16220209,0.0,1.0,0.0
374,0.99,128.74,779.75,1.0,3.32,65.92,22.19,790.3,49.94,0.0,237.9,0.99,0.0,2022-10-04 14:18:26,71.24,16220209,0.0,1.0,0.0
373,0.91,54.41,121.77,1.0,0.56,65.96,22.2,133.37,49.93,0.0,238.85,1.0,0.0,2022-10-04 14:21:26,71.27,16220209,0.0,1.0,0.0
372,0.15,45.63,7.15,1.0,0.19,65.96,22.2,46.19,49.99,0.0,238.59,1.0,0.0,2022-10-04 14:24:26,71.28,16220209,0.0,1.0,0.0
385,0.99,128.38,836.44,1.0,3.56,65.97,22.2,846.24,49.95,0.0,237.44,0.99,0.0,2022-10-04 14:27:26,71.29,16220209,0.0,1.0,0.0
384,0.99,129.73,867.04,1.0,3.72,66.01,22.2,876.69,50.04,0.0,235.77,0.99,0.0,2022-10-04 14:30:26,71.34,16220209,0.0,1.0,0.0
383,0.98,131.22,714.6,1.0,3.07,66.05,22.22,726.55,50.06,0.0,237.0,0.98,0.0,2022-10-04 14:33:26,71.38,16220209,0.0,1.0,0.0
382,0.91,54.7,120.45,1.0,0.56,66.08,22.22,132.29,49.98,0.0,237.24,1.0,0.0,2022-10-04 14:36:26,71.41,16220209,0.0,1.0,0.0
