,timestamp,y_phase_voltage,total_reactive_energy,b_phase_voltage,r_phase_pf,y_phase_current,r_phase_voltage,total_active_power,total_real_energy,y_phase_pf,total_apparent_power,total_pf,total_apparent_energy,b_phase_current,total_reactive_power,r_phase_current,serial_no,b_phase_pf,frequency
34,2022-10-03 01:42:19,0.0,0.0,0.0,1.0,0.0,22.68,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,16220232,1.0,0.0
33,2022-10-03 01:45:19,0.0,0.0,0.0,1.0,0.0,22.55,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,16220232,1.0,45.33
32,2022-10-03 01:48:19,0.0,0.0,0.0,1.0,0.0,22.92,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,16220232,1.0,45.33
31,2022-10-03 01:51:19,0.0,0.0,0.0,1.0,0.0,22.85,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,16220232,1.0,0.0
30,2022-10-03 01:54:19,0.0,0.0,0.0,1.0,0.0,23.15,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,16220232,1.0,45.35
49,2022-10-03 01:57:19,0.0,0.0,0.0,1.0,0.0,22.08,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,16220232,1.0,46.27
48,2022-10-03 02:00:19,0.0,0.0,0.0,1.0,0.0,22.95,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,16220232,1.0,0.0
47,2022-10-03 02:03:19,0.0,0.0,0.0,1.0,0.0,23.17,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,16220232,1.0,0.0
46,2022-10-03 02:06:19,0.0,0.0,0.0,1.0,0.0,23.01,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,16220232,1.0,45.9
45,2022-10-03 02:09:19,0.0,0.0,0.0,1.0,0.0,23.55,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,16220232,1.0,0.0
44,2022-10-03 02:12:19,0.0,0.0,0.0,1.0,0.0,22.03,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,16220232,1.0,0.0
43,2022-10-03 02:15:19,0.0,0.0,0.0,1.0,0.0,22.68,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,16220232,1.0,44.59
42,2022-10-03 02:18:08,0.0,0.0,0.0,1.0,0.0,21.91,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,16220232,1.0,45.13
41,2022-10-03 02:21:08,0.0,0.0,0.0,1.0,0.0,22.92,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,16220232,1.0,45.59
40,2022-10-03 02:24:08,0.0,0.0,0.0,1.0,0.0,22.25,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,16220232,1.0,46.28
59,2022-10-03 02:27:08,0.0,0.0,0.0,1.0,0.0,24.11,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,16220232,1.0,45.22
58,2022-10-03 02:30:08,0.0,0.0,0.0,1.0,0.0,23.23,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,16220232,1.0,45.23
57,2022-10-03 02:33:08,0.0,0.0,0.0,1.0,0.0,23.71,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,16220232,1.0,0.0
56,2022-10-03 02:36:08,0.0,0.0,0.0,1.0,0.0,22.84,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,16220232,1.0,45.42
55,2022-10-03 02:39:08,0.0,0.0,0.0,1.0,0.0,22.99,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,16220232,1.0,0.0
54,2022-10-03 02:42:08,0.0,0.0,0.0,1.0,0.0,23.93,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,16220232,1.0,45.12
53,2022-10-03 02:45:08,0.0,0.0,0.0,1.0,0.0,23.31,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,16220232,1.0,45.1
52,2022-10-03 02:48:08,0.0,0.0,0.0,1.0,0.0,23.63,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,16220232,1.0,0.0
51,2022-10-03 02:51:08,0.0,0.0,0.0,1.0,0.0,23.63,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,16220232,1.0,45.22
50,2022-10-03 02:54:08,0.0,0.0,0.0,1.0,0.0,23.39,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,16220232,1.0,0.0
69,2022-10-03 02:57:08,0.0,0.0,0.0,1.0,0.0,23.55,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,16220232,1.0,45.14
68,2022-10-03 03:00:08,0.0,0.0,0.0,1.0,0.0,23.54,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,16220232,1.0,0.0
67,2022-10-03 03:03:08,0.0,0.0,0.0,1.0,0.0,23.55,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,16220232,1.0,46.27
