,r_phase_pf,total_reactive_power,total_active_power,y_phase_pf,r_phase_current,total_real_energy,total_reactive_energy,total_apparent_power,frequency,b_phase_voltage,r_phase_voltage,total_pf,y_phase_current,timestamp,total_apparent_energy,serial_no,b_phase_current,b_phase_pf,y_phase_voltage
373,0.59,21.79,16.24,1.0,0.13,96.13,31.24,27.35,49.87,0.0,214.35,1.0,0.0,2022-10-03 18:45:18,102.18,16220095,0.0,1.0,0.0
372,0.59,21.82,16.25,1.0,0.13,96.14,31.24,27.38,49.93,0.0,214.59,1.0,0.0,2022-10-03 18:48:18,102.18,16220095,0.0,1.0,0.0
371,0.59,22.01,16.3,1.0,0.13,96.14,31.24,27.57,49.95,0.0,216.07,1.0,0.0,2022-10-03 18:51:18,102.18,16220095,0.0,1.0,0.0
370,0.59,22.11,16.22,1.0,0.13,96.14,31.24,27.61,50.01,0.0,216.36,1.0,0.0,2022-10-03 18:54:18,102.18,16220095,0.0,1.0,0.0
389,0.59,22.16,16.22,1.0,0.13,96.14,31.24,27.64,50.04,0.0,215.96,1.0,0.0,2022-10-03 18:57:18,102.18,16220095,0.0,1.0,0.0
388,0.59,22.09,16.35,1.0,0.13,96.14,31.24,27.67,49.99,0.0,216.14,1.0,0.0,2022-10-03 19:00:57,102.19,16220095,0.0,1.0,0.0
387,0.59,22.14,16.36,1.0,0.13,96.14,31.24,27.7,49.97,0.0,216.44,1.0,0.0,2022-10-03 19:03:27,102.19,16220095,0.0,1.0,0.0
386,0.59,22.17,16.34,1.0,0.13,96.14,31.24,27.72,49.99,0.0,216.54,1.0,0.0,2022-10-03 19:06:27,102.19,16220095,0.0,1.0,0.0
385,0.97,244.34,963.6,1.0,4.69,96.14,31.25,994.09,50.04,0.0,211.96,0.97,0.0,2022-10-03 19:09:27,102.19,16220095,0.0,1.0,0.0
384,0.97,307.84,1234.33,1.0,6.05,96.2,31.26,1272.14,49.95,0.0,210.41,0.97,0.0,2022-10-03 19:12:27,102.25,16220095,0.0,1.0,0.0
383,0.94,482.78,1296.12,1.0,5.91,96.26,31.28,1383.11,49.9,0.0,234.14,0.94,0.0,2022-10-03 19:15:27,102.32,16220095,0.0,1.0,0.0
382,0.97,293.29,1245.06,1.0,6.17,96.33,31.3,1279.13,49.97,0.0,207.49,0.97,0.0,2022-10-03 19:18:27,102.38,16220095,0.0,1.0,0.0
381,0.97,294.61,1232.58,1.0,6.07,96.39,31.31,1267.3,49.97,0.0,208.85,0.97,0.0,2022-10-03 19:21:27,102.45,16220095,0.0,1.0,0.0
380,0.97,288.15,1199.32,1.0,5.88,96.45,31.33,1233.45,50.03,0.0,209.6,0.97,0.0,2022-10-03 19:24:27,102.51,16220095,0.0,1.0,0.0
399,0.97,288.64,1206.26,1.0,5.91,96.51,31.34,1240.32,50.04,0.0,209.91,0.97,0.0,2022-10-03 19:27:27,102.57,16220095,0.0,1.0,0.0
398,0.6,22.54,17.07,1.0,0.13,96.55,31.35,28.45,50.0,0.0,217.54,1.0,0.0,2022-10-03 19:30:27,102.61,16220095,0.0,1.0,0.0
397,0.59,22.49,16.78,1.0,0.13,96.55,31.35,28.24,50.01,0.0,217.89,1.0,0.0,2022-10-03 19:33:27,102.61,16220095,0.0,1.0,0.0
396,0.59,22.56,16.74,1.0,0.13,96.55,31.35,28.28,50.01,0.0,218.87,1.0,0.0,2022-10-03 19:36:27,102.61,16220095,0.0,1.0,0.0
395,0.59,22.57,16.6,1.0,0.13,96.55,31.36,28.19,50.04,0.0,218.9,1.0,0.0,2022-10-03 19:39:27,102.61,16220095,0.0,1.0,0.0
394,0.59,22.28,16.6,1.0,0.13,96.55,31.36,27.96,50.06,0.0,218.47,1.0,0.0,2022-10-03 19:42:27,102.62,16220095,0.0,1.0,0.0
393,0.59,22.56,16.46,1.0,0.13,96.55,31.36,28.11,50.08,0.0,219.62,1.0,0.0,2022-10-03 19:45:27,102.62,16220095,0.0,1.0,0.0
392,0.59,22.63,16.6,1.0,0.13,96.55,31.36,28.25,50.05,0.0,219.31,1.0,0.0,2022-10-03 19:48:27,102.62,16220095,0.0,1.0,0.0
391,0.58,22.73,16.38,1.0,0.13,96.55,31.36,28.2,50.04,0.0,221.04,1.0,0.0,2022-10-03 19:51:27,102.62,16220095,0.0,1.0,0.0
390,0.58,22.6,16.45,1.0,0.13,96.55,31.36,28.14,50.05,0.0,219.81,1.0,0.0,2022-10-03 19:54:27,102.62,16220095,0.0,1.0,0.0
409,0.59,22.32,16.27,1.0,0.13,96.55,31.36,27.8,50.01,0.0,219.25,1.0,0.0,2022-10-03 19:57:27,102.62,16220095,0.0,1.0,0.0
408,0.59,22.42,16.44,1.0,0.13,96.56,31.36,27.99,50.01,0.0,219.32,1.0,0.0,2022-10-03 20:00:27,102.62,16220095,0.0,1.0,0.0
407,0.59,22.71,16.66,1.0,0.13,96.56,31.36,28.35,50.07,0.0,220.12,1.0,0.0,2022-10-03 20:03:27,102.63,16220095,0.0,1.0,0.0
406,0.58,22.84,16.54,1.0,0.13,96.56,31.37,28.39,50.06,0.0,220.41,1.0,0.0,2022-10-03 20:06:27,102.63,16220095,0.0,1.0,0.0
405,0.58,22.7,16.46,1.0,0.13,96.56,31.37,28.23,50.04,0.0,220.51,1.0,0.0,2022-10-03 20:09:27,102.63,16220095,0.0,1.0,0.0
404,0.59,22.64,16.63,1.0,0.13,96.56,31.37,28.28,50.02,0.0,219.57,1.0,0.0,2022-10-03 20:12:27,102.63,16220095,0.0,1.0,0.0
403,0.97,304.12,1153.67,1.0,5.63,96.58,31.37,1193.08,50.02,0.0,211.96,0.97,0.0,2022-10-03 20:15:27,102.65,16220095,0.0,1.0,0.0
402,0.97,308.55,1176.09,1.0,5.7,96.64,31.39,1215.89,50.03,0.0,213.21,0.97,0.0,2022-10-03 20:18:27,102.71,16220095,0.0,1.0,0.0
401,0.97,318.79,1225.69,1.0,5.93,96.7,31.41,1266.46,50.02,0.0,213.67,0.97,0.0,2022-10-03 20:21:27,102.77,16220095,0.0,1.0,0.0
400,0.97,322.68,1238.36,1.0,5.97,96.76,31.42,1279.71,50.01,0.0,214.3,0.97,0.0,2022-10-03 20:24:27,102.84,16220095,0.0,1.0,0.0
419,0.97,314.61,1225.5,1.0,5.92,96.82,31.44,1265.24,50.06,0.0,213.81,0.97,0.0,2022-10-03 20:27:27,102.9,16220095,0.0,1.0,0.0
418,0.97,304.01,1199.48,1.0,5.82,96.88,31.45,1237.4,50.0,0.0,212.51,0.97,0.0,2022-10-03 20:30:27,102.96,16220095,0.0,1.0,0.0
417,0.97,312.54,1235.51,1.0,6.0,96.94,31.47,1274.42,50.02,0.0,212.22,0.97,0.0,2022-10-03 20:33:27,103.03,16220095,0.0,1.0,0.0
416,0.59,22.86,16.99,1.0,0.13,96.96,31.47,28.67,50.01,0.0,219.17,1.0,0.0,2022-10-03 20:36:27,103.05,16220095,0.0,1.0,0.0
415,0.59,22.82,16.68,1.0,0.13,96.96,31.48,28.45,50.03,0.0,219.55,1.0,0.0,2022-10-03 20:39:27,103.05,16220095,0.0,1.0,0.0
414,0.59,22.84,16.66,1.0,0.13,96.96,31.48,28.46,50.01,0.0,219.6,1.0,0.0,2022-10-03 20:42:28,103.05,16220095,0.0,1.0,0.0
413,0.59,22.59,16.73,1.0,0.13,96.96,31.48,28.29,49.99,0.0,219.0,1.0,0.0,2022-10-03 20:45:27,103.05,16220095,0.0,1.0,0.0
412,0.59,22.81,16.66,1.0,0.13,96.96,31.48,28.43,50.03,0.0,220.75,1.0,0.0,2022-10-03 20:48:27,103.05,16220095,0.0,1.0,0.0
411,0.59,22.74,16.58,1.0,0.13,96.97,31.48,28.33,50.03,0.0,219.96,1.0,0.0,2022-10-03 20:51:27,103.05,16220095,0.0,1.0,0.0
410,0.59,22.68,16.57,1.0,0.13,96.97,31.48,28.27,50.02,0.0,219.5,1.0,0.0,2022-10-03 20:54:27,103.06,16220095,0.0,1.0,0.0
429,0.59,22.32,16.43,1.0,0.13,96.97,31.48,27.89,50.04,0.0,218.59,1.0,0.0,2022-10-03 20:57:27,103.06,16220095,0.0,1.0,0.0
428,0.58,22.68,16.5,1.0,0.13,96.97,31.48,28.24,50.06,0.0,220.6,1.0,0.0,2022-10-03 21:00:27,103.06,16220095,0.0,1.0,0.0
427,0.58,22.62,16.43,1.0,0.13,96.97,31.48,28.14,49.99,0.0,219.87,1.0,0.0,2022-10-03 21:03:27,103.06,16220095,0.0,1.0,0.0
426,0.58,22.48,16.24,1.0,0.13,96.97,31.49,27.91,49.99,0.0,218.75,1.0,0.0,2022-10-03 21:06:27,103.06,16220095,0.0,1.0,0.0
425,0.58,22.81,16.52,1.0,0.13,96.97,31.49,28.35,49.99,0.0,220.13,1.0,0.0,2022-10-03 21:09:27,103.06,16220095,0.0,1.0,0.0
424,0.59,22.51,16.46,1.0,0.13,96.97,31.49,28.07,50.01,0.0,219.3,1.0,0.0,2022-10-03 21:12:27,103.06,16220095,0.0,1.0,0.0
423,0.58,22.87,16.57,1.0,0.13,96.97,31.49,28.43,50.01,0.0,220.73,1.0,0.0,2022-10-03 21:15:27,103.07,16220095,0.0,1.0,0.0
422,0.58,22.74,16.41,1.0,0.13,96.97,31.49,28.23,49.97,0.0,220.55,1.0,0.0,2022-10-03 21:18:27,103.07,16220095,0.0,1.0,0.0
421,0.96,326.24,1194.97,1.0,5.77,97.01,31.5,1238.7,49.96,0.0,214.71,0.96,0.0,2022-10-03 21:21:27,103.11,16220095,0.0,1.0,0.0
420,0.97,317.57,1224.12,1.0,5.93,97.07,31.52,1264.65,49.99,0.0,213.09,0.97,0.0,2022-10-03 21:24:27,103.17,16220095,0.0,1.0,0.0
439,0.97,316.26,1239.3,1.0,6.0,97.14,31.53,1279.01,50.01,0.0,213.24,0.97,0.0,2022-10-03 21:27:27,103.24,16220095,0.0,1.0,0.0
438,0.97,314.57,1232.25,1.0,5.98,97.2,31.55,1271.76,49.96,0.0,212.57,0.97,0.0,2022-10-03 21:30:28,103.3,16220095,0.0,1.0,0.0
437,0.97,312.23,1190.35,1.0,5.75,97.26,31.56,1230.62,49.95,0.0,214.05,0.97,0.0,2022-10-03 21:33:27,103.36,16220095,0.0,1.0,0.0
436,0.97,314.99,1203.73,1.0,5.81,97.32,31.58,1244.26,50.0,0.0,214.04,0.97,0.0,2022-10-03 21:36:28,103.42,16220095,0.0,1.0,0.0
435,0.6,23.2,17.36,1.0,0.13,97.38,31.6,29.16,50.03,0.0,220.94,1.0,0.0,2022-10-03 21:39:27,103.48,16220095,0.0,1.0,0.0
434,0.59,22.9,16.89,1.0,0.13,97.38,31.6,28.65,50.0,0.0,221.04,1.0,0.0,2022-10-03 21:42:28,103.49,16220095,0.0,1.0,0.0
433,0.59,23.09,16.89,1.0,0.13,97.38,31.6,28.8,49.97,0.0,220.83,1.0,0.0,2022-10-03 21:45:27,103.49,16220095,0.0,1.0,0.0
432,0.58,22.83,16.63,1.0,0.13,97.38,31.6,28.44,49.91,0.0,220.1,1.0,0.0,2022-10-03 21:48:27,103.49,16220095,0.0,1.0,0.0
431,0.59,22.63,16.52,1.0,0.13,97.38,31.6,28.21,49.92,0.0,220.37,1.0,0.0,2022-10-03 21:51:27,103.49,16220095,0.0,1.0,0.0
430,0.58,22.74,16.57,1.0,0.13,97.38,31.6,28.32,49.98,0.0,219.91,1.0,0.0,2022-10-03 21:54:27,103.49,16220095,0.0,1.0,0.0
449,0.58,22.67,16.48,1.0,0.13,97.38,31.6,28.22,49.97,0.0,220.44,1.0,0.0,2022-10-03 21:57:27,103.49,16220095,0.0,1.0,0.0
448,0.58,22.96,16.64,1.0,0.13,97.38,31.6,28.55,50.03,0.0,220.94,1.0,0.0,2022-10-03 22:00:27,103.49,16220095,0.0,1.0,0.0
447,0.58,23.02,16.63,1.0,0.13,97.38,31.61,28.59,49.96,0.0,221.96,1.0,0.0,2022-10-03 22:03:27,103.5,16220095,0.0,1.0,0.0
446,0.58,22.83,16.62,1.0,0.13,97.38,31.61,28.42,49.92,0.0,220.67,1.0,0.0,2022-10-03 22:06:28,103.5,16220095,0.0,1.0,0.0
445,0.58,22.82,16.4,1.0,0.13,97.38,31.61,28.28,49.95,0.0,220.96,1.0,0.0,2022-10-03 22:09:27,103.5,16220095,0.0,1.0,0.0
444,0.58,22.97,16.61,1.0,0.13,97.39,31.61,28.53,49.94,0.0,221.54,1.0,0.0,2022-10-03 22:12:27,103.5,16220095,0.0,1.0,0.0
443,0.58,22.68,16.38,1.0,0.13,97.39,31.61,28.16,49.99,0.0,220.7,1.0,0.0,2022-10-03 22:15:27,103.5,16220095,0.0,1.0,0.0
442,0.58,22.75,16.44,1.0,0.13,97.39,31.61,28.25,49.97,0.0,220.7,1.0,0.0,2022-10-03 22:18:27,103.5,16220095,0.0,1.0,0.0
441,0.58,22.76,16.46,1.0,0.13,97.39,31.61,28.28,49.97,0.0,220.91,1.0,0.0,2022-10-03 22:21:27,103.5,16220095,0.0,1.0,0.0
440,0.96,281.13,954.55,1.0,4.58,97.39,31.61,995.09,49.99,0.0,217.23,0.96,0.0,2022-10-03 22:24:27,103.51,16220095,0.0,1.0,0.0
459,0.96,327.99,1202.42,1.0,5.77,97.45,31.63,1246.35,50.01,0.0,215.84,0.96,0.0,2022-10-03 22:27:27,103.57,16220095,0.0,1.0,0.0
458,0.97,330.57,1235.08,1.0,5.93,97.51,31.65,1278.56,50.01,0.0,215.71,0.97,0.0,2022-10-03 22:30:28,103.63,16220095,0.0,1.0,0.0
457,0.97,311.83,1196.62,1.0,5.78,97.57,31.66,1236.58,50.0,0.0,214.09,0.97,0.0,2022-10-03 22:33:28,103.69,16220095,0.0,1.0,0.0
456,0.97,315.12,1193.78,1.0,5.73,97.63,31.68,1234.67,50.02,0.0,215.49,0.97,0.0,2022-10-03 22:36:28,103.76,16220095,0.0,1.0,0.0
455,0.97,326.3,1221.1,1.0,5.85,97.69,31.69,1263.94,50.02,0.0,215.97,0.97,0.0,2022-10-03 22:39:27,103.82,16220095,0.0,1.0,0.0
454,0.97,312.16,1183.69,1.0,5.7,97.75,31.71,1224.16,50.0,0.0,214.66,0.97,0.0,2022-10-03 22:42:28,103.88,16220095,0.0,1.0,0.0
453,0.59,23.25,16.99,1.0,0.13,97.78,31.72,28.99,50.03,0.0,221.62,1.0,0.0,2022-10-03 22:45:28,103.91,16220095,0.0,1.0,0.0
452,0.59,23.22,16.93,1.0,0.13,97.78,31.72,28.93,50.03,0.0,221.84,1.0,0.0,2022-10-03 22:48:27,103.92,16220095,0.0,1.0,0.0
451,0.59,23.21,16.92,1.0,0.13,97.78,31.72,28.91,50.03,0.0,221.73,1.0,0.0,2022-10-03 22:51:28,103.92,16220095,0.0,1.0,0.0
450,0.58,22.99,16.75,1.0,0.13,97.79,31.72,28.63,50.01,0.0,221.57,1.0,0.0,2022-10-03 22:54:28,103.92,16220095,0.0,1.0,0.0
469,0.58,23.06,16.7,1.0,0.13,97.79,31.72,28.66,50.02,0.0,221.8,1.0,0.0,2022-10-03 22:57:27,103.92,16220095,0.0,1.0,0.0
468,0.58,22.98,16.62,1.0,0.13,97.79,31.73,28.55,50.03,0.0,221.63,1.0,0.0,2022-10-03 23:00:27,103.92,16220095,0.0,1.0,0.0
467,0.58,22.83,16.36,1.0,0.13,97.79,31.73,28.28,49.97,0.0,221.6,1.0,0.0,2022-10-03 23:03:27,103.92,16220095,0.0,1.0,0.0
466,0.58,22.91,16.66,1.0,0.13,97.79,31.73,28.51,49.96,0.0,221.36,1.0,0.0,2022-10-03 23:06:27,103.92,16220095,0.0,1.0,0.0
465,0.58,22.87,16.47,1.0,0.13,97.79,31.73,28.37,49.97,0.0,221.63,1.0,0.0,2022-10-03 23:09:27,103.93,16220095,0.0,1.0,0.0
464,0.59,22.56,16.55,1.0,0.13,97.79,31.73,28.16,50.05,0.0,220.01,1.0,0.0,2022-10-03 23:12:28,103.93,16220095,0.0,1.0,0.0
463,0.58,22.84,16.57,1.0,0.13,97.79,31.73,28.4,50.05,0.0,220.53,1.0,0.0,2022-10-03 23:15:27,103.93,16220095,0.0,1.0,0.0
462,0.58,22.98,16.59,1.0,0.13,97.79,31.73,28.54,50.01,0.0,221.56,1.0,0.0,2022-10-03 23:18:28,103.93,16220095,0.0,1.0,0.0
461,0.58,22.84,16.48,1.0,0.13,97.79,31.73,28.35,50.02,0.0,221.5,1.0,0.0,2022-10-03 23:21:28,103.93,16220095,0.0,1.0,0.0
460,0.58,23.1,16.57,1.0,0.13,97.79,31.73,28.62,50.03,0.0,222.17,1.0,0.0,2022-10-03 23:24:28,103.93,16220095,0.0,1.0,0.0
479,0.58,23.07,16.77,1.0,0.13,97.79,31.74,28.71,50.01,0.0,222.22,1.0,0.0,2022-10-03 23:27:28,103.93,16220095,0.0,1.0,0.0
478,0.96,314.38,1135.96,1.0,5.47,97.81,31.74,1178.66,50.03,0.0,215.65,0.96,0.0,2022-10-03 23:30:28,103.96,16220095,0.0,1.0,0.0
477,0.97,312.69,1158.35,1.0,5.57,97.87,31.76,1199.81,50.01,0.0,215.53,0.97,0.0,2022-10-03 23:33:27,104.02,16220095,0.0,1.0,0.0
476,0.97,312.97,1157.95,1.0,5.56,97.93,31.77,1199.49,50.02,0.0,215.47,0.97,0.0,2022-10-03 23:36:27,104.08,16220095,0.0,1.0,0.0
475,0.97,308.04,1171.34,1.0,5.63,97.99,31.79,1211.17,50.03,0.0,215.25,0.97,0.0,2022-10-03 23:39:28,104.14,16220095,0.0,1.0,0.0
474,0.97,308.12,1168.15,1.0,5.61,98.05,31.81,1208.11,50.02,0.0,215.41,0.97,0.0,2022-10-03 23:42:27,104.2,16220095,0.0,1.0,0.0
473,0.65,21.95,19.12,1.0,0.13,98.07,31.81,29.27,50.03,0.0,221.78,1.0,0.0,2022-10-03 23:45:27,104.22,16220095,0.0,1.0,0.0
472,0.97,320.0,1179.9,1.0,5.66,98.11,31.82,1222.52,50.03,0.0,216.1,0.97,0.0,2022-10-03 23:48:28,104.26,16220095,0.0,1.0,0.0
471,0.58,23.37,17.02,1.0,0.13,98.13,31.83,29.11,50.03,0.0,222.52,1.0,0.0,2022-10-03 23:51:28,104.28,16220095,0.0,1.0,0.0
470,0.58,23.17,16.84,1.0,0.13,98.13,31.83,28.83,50.06,0.0,222.47,1.0,0.0,2022-10-03 23:54:28,104.28,16220095,0.0,1.0,0.0
489,0.58,22.93,16.55,1.0,0.13,98.13,31.83,28.47,50.04,0.0,221.04,1.0,0.0,2022-10-03 23:57:28,104.28,16220095,0.0,1.0,0.0
488,0.58,23.27,16.62,1.0,0.13,98.13,31.83,28.79,50.01,0.0,222.82,1.0,0.0,2022-10-04 00:00:28,104.28,16220095,0.0,1.0,0.0
487,0.58,23.09,16.66,1.0,0.13,98.13,31.83,28.67,49.95,0.0,222.56,1.0,0.0,2022-10-04 00:03:28,104.28,16220095,0.0,1.0,0.0
486,0.58,23.3,16.65,1.0,0.13,98.13,31.83,28.83,50.01,0.0,223.82,1.0,0.0,2022-10-04 00:06:28,104.29,16220095,0.0,1.0,0.0
485,0.58,23.2,16.48,1.0,0.13,98.13,31.83,28.65,50.03,0.0,224.56,1.0,0.0,2022-10-04 00:09:28,104.29,16220095,0.0,1.0,0.0
484,0.57,23.21,16.47,1.0,0.13,98.13,31.84,28.65,50.01,0.0,223.83,1.0,0.0,2022-10-04 00:12:27,104.29,16220095,0.0,1.0,0.0
483,0.58,23.29,16.65,1.0,0.13,98.13,31.84,28.82,50.01,0.0,223.76,1.0,0.0,2022-10-04 00:15:28,104.29,16220095,0.0,1.0,0.0
482,0.58,23.34,16.65,1.0,0.13,98.13,31.84,28.87,50.0,0.0,224.12,1.0,0.0,2022-10-04 00:18:28,104.29,16220095,0.0,1.0,0.0
481,0.58,23.39,16.64,1.0,0.13,98.13,31.84,28.89,50.02,0.0,224.34,1.0,0.0,2022-10-04 00:21:28,104.29,16220095,0.0,1.0,0.0
480,0.58,23.22,16.55,1.0,0.13,98.13,31.84,28.7,50.02,0.0,224.23,1.0,0.0,2022-10-04 00:24:28,104.29,16220095,0.0,1.0,0.0
499,0.58,23.33,16.63,1.0,0.13,98.14,31.84,28.84,50.04,0.0,223.93,1.0,0.0,2022-10-04 00:27:28,104.3,16220095,0.0,1.0,0.0
498,0.58,23.18,16.63,1.0,0.13,98.14,31.84,28.72,50.01,0.0,222.96,1.0,0.0,2022-10-04 00:30:28,104.3,16220095,0.0,1.0,0.0
497,0.58,23.06,16.38,1.0,0.13,98.14,31.84,28.48,49.95,0.0,223.18,1.0,0.0,2022-10-04 00:33:28,104.3,16220095,0.0,1.0,0.0
496,0.96,324.17,1108.06,1.0,5.31,98.17,31.86,1154.51,49.97,0.0,217.52,0.96,0.0,2022-10-04 00:36:27,104.34,16220095,0.0,1.0,0.0
495,0.96,318.29,1123.42,1.0,5.36,98.23,31.87,1167.64,50.02,0.0,217.68,0.96,0.0,2022-10-04 00:39:28,104.4,16220095,0.0,1.0,0.0
494,0.96,311.68,1111.61,1.0,5.32,98.29,31.89,1154.48,50.03,0.0,217.17,0.96,0.0,2022-10-04 00:42:28,104.46,16220095,0.0,1.0,0.0
493,0.96,314.19,1119.89,1.0,5.36,98.34,31.9,1163.13,50.02,0.0,217.18,0.96,0.0,2022-10-04 00:45:28,104.51,16220095,0.0,1.0,0.0
492,0.65,21.83,19.08,1.0,0.13,98.36,31.91,29.16,49.98,0.0,222.22,1.0,0.0,2022-10-04 00:48:17,104.53,16220095,0.0,1.0,0.0
491,0.96,308.92,1101.78,1.0,5.28,98.4,31.92,1144.27,50.01,0.0,216.57,0.96,0.0,2022-10-04 00:51:17,104.57,16220095,0.0,1.0,0.0
490,0.65,22.46,19.33,1.0,0.13,98.44,31.93,29.8,50.01,0.0,223.74,1.0,0.0,2022-10-04 00:54:17,104.61,16220095,0.0,1.0,0.0
509,0.58,23.35,17.0,1.0,0.13,98.44,31.93,29.08,50.0,0.0,222.99,1.0,0.0,2022-10-04 00:57:17,104.61,16220095,0.0,1.0,0.0
508,0.58,23.49,17.02,1.0,0.13,98.44,31.93,29.2,50.01,0.0,223.27,1.0,0.0,2022-10-04 01:00:17,104.61,16220095,0.0,1.0,0.0
507,0.58,23.22,16.68,1.0,0.13,98.44,31.93,28.78,49.96,0.0,222.78,1.0,0.0,2022-10-04 01:03:17,104.62,16220095,0.0,1.0,0.0
506,0.58,23.19,16.63,1.0,0.13,98.44,31.94,28.73,50.01,0.0,223.06,1.0,0.0,2022-10-04 01:06:17,104.62,16220095,0.0,1.0,0.0
505,0.58,23.29,16.58,1.0,0.13,98.44,31.94,28.78,50.03,0.0,223.43,1.0,0.0,2022-10-04 01:09:17,104.62,16220095,0.0,1.0,0.0
504,0.58,23.02,16.53,1.0,0.13,98.44,31.94,28.53,50.02,0.0,222.91,1.0,0.0,2022-10-04 01:12:17,104.62,16220095,0.0,1.0,0.0
503,0.58,23.2,16.58,1.0,0.13,98.44,31.94,28.7,50.02,0.0,222.86,1.0,0.0,2022-10-04 01:15:17,104.62,16220095,0.0,1.0,0.0
502,0.58,22.92,16.49,1.0,0.13,98.44,31.94,28.42,49.98,0.0,222.07,1.0,0.0,2022-10-04 01:18:17,104.62,16220095,0.0,1.0,0.0
501,0.58,23.13,16.56,1.0,0.13,98.44,31.94,28.63,50.0,0.0,222.31,1.0,0.0,2022-10-04 01:21:17,104.62,16220095,0.0,1.0,0.0
500,0.58,23.07,16.43,1.0,0.13,98.44,31.94,28.51,50.05,0.0,222.74,1.0,0.0,2022-10-04 01:24:17,104.63,16220095,0.0,1.0,0.0
519,0.58,23.08,16.46,1.0,0.13,98.45,31.94,28.54,50.04,0.0,223.68,1.0,0.0,2022-10-04 01:27:17,104.63,16220095,0.0,1.0,0.0
518,0.58,23.19,16.54,1.0,0.13,98.45,31.95,28.68,50.01,0.0,224.04,1.0,0.0,2022-10-04 01:30:17,104.63,16220095,0.0,1.0,0.0
517,0.58,22.93,16.38,1.0,0.13,98.45,31.95,28.37,49.97,0.0,222.32,1.0,0.0,2022-10-04 01:33:17,104.63,16220095,0.0,1.0,0.0
516,0.58,22.81,16.36,1.0,0.13,98.45,31.95,28.25,49.98,0.0,221.43,1.0,0.0,2022-10-04 01:36:17,104.63,16220095,0.0,1.0,0.0
515,0.58,23.02,16.43,1.0,0.13,98.45,31.95,28.47,50.02,0.0,222.4,1.0,0.0,2022-10-04 01:39:17,104.63,16220095,0.0,1.0,0.0
514,0.96,302.93,1091.61,1.0,5.25,98.5,31.96,1132.86,50.03,0.0,215.98,0.96,0.0,2022-10-04 01:42:17,104.69,16220095,0.0,1.0,0.0
513,0.97,305.04,1126.7,1.0,5.41,98.56,31.98,1167.26,50.04,0.0,215.6,0.97,0.0,2022-10-04 01:45:17,104.74,16220095,0.0,1.0,0.0
512,0.97,307.05,1140.64,1.0,5.47,98.61,31.99,1181.24,50.01,0.0,215.76,0.97,0.0,2022-10-04 01:48:17,104.8,16220095,0.0,1.0,0.0
511,0.96,311.63,1121.15,1.0,5.35,98.67,32.01,1163.65,50.02,0.0,217.4,0.96,0.0,2022-10-04 01:51:17,104.86,16220095,0.0,1.0,0.0
510,0.66,21.53,19.02,1.0,0.13,98.68,32.01,28.89,50.03,0.0,220.88,1.0,0.0,2022-10-04 01:54:17,104.88,16220095,0.0,1.0,0.0
529,0.97,297.56,1123.26,1.0,5.4,98.72,32.03,1162.0,50.05,0.0,215.09,0.97,0.0,2022-10-04 01:57:17,104.92,16220095,0.0,1.0,0.0
528,0.59,23.2,16.96,1.0,0.13,98.76,32.04,28.92,50.04,0.0,221.81,1.0,0.0,2022-10-04 02:00:17,104.96,16220095,0.0,1.0,0.0
527,0.58,23.07,16.79,1.0,0.13,98.76,32.04,28.72,50.01,0.0,221.62,1.0,0.0,2022-10-04 02:03:17,104.96,16220095,0.0,1.0,0.0
526,0.58,22.94,16.52,1.0,0.13,98.76,32.04,28.46,50.0,0.0,220.96,1.0,0.0,2022-10-04 02:06:17,104.96,16220095,0.0,1.0,0.0
525,0.58,23.08,16.61,1.0,0.13,98.76,32.04,28.62,49.98,0.0,221.55,1.0,0.0,2022-10-04 02:09:17,104.96,16220095,0.0,1.0,0.0
524,0.58,23.24,16.61,1.0,0.13,98.77,32.04,28.76,50.01,0.0,223.3,1.0,0.0,2022-10-04 02:12:17,104.97,16220095,0.0,1.0,0.0
523,0.58,23.08,16.57,1.0,0.13,98.77,32.04,28.6,50.02,0.0,222.07,1.0,0.0,2022-10-04 02:15:17,104.97,16220095,0.0,1.0,0.0
522,0.58,22.66,16.23,1.0,0.13,98.77,32.04,28.06,49.98,0.0,221.28,1.0,0.0,2022-10-04 02:18:18,104.97,16220095,0.0,1.0,0.0
521,0.58,22.93,16.4,1.0,0.13,98.77,32.04,28.38,49.97,0.0,222.43,1.0,0.0,2022-10-04 02:21:17,104.97,16220095,0.0,1.0,0.0
520,0.57,22.95,16.28,1.0,0.13,98.77,32.05,28.33,50.03,0.0,222.04,1.0,0.0,2022-10-04 02:24:17,104.97,16220095,0.0,1.0,0.0
539,0.58,23.04,16.48,1.0,0.13,98.77,32.05,28.52,50.04,0.0,222.79,1.0,0.0,2022-10-04 02:27:17,104.97,16220095,0.0,1.0,0.0
538,0.57,23.15,16.39,1.0,0.13,98.77,32.05,28.56,50.01,0.0,223.12,1.0,0.0,2022-10-04 02:30:17,104.97,16220095,0.0,1.0,0.0
537,0.58,22.92,16.38,1.0,0.13,98.77,32.05,28.36,49.97,0.0,221.58,1.0,0.0,2022-10-04 02:33:17,104.98,16220095,0.0,1.0,0.0
536,0.58,23.09,16.42,1.0,0.13,98.77,32.05,28.52,49.94,0.0,222.85,1.0,0.0,2022-10-04 02:36:17,104.98,16220095,0.0,1.0,0.0
