,timestamp,y_phase_voltage,total_reactive_energy,b_phase_voltage,r_phase_pf,y_phase_current,r_phase_voltage,total_active_power,total_real_energy,y_phase_pf,total_apparent_power,total_pf,total_apparent_energy,b_phase_current,total_reactive_power,r_phase_current,serial_no,b_phase_pf,frequency
712,2022-10-04 12:27:28,239.5,5928.42,239.12,0.64,2.66,239.54,1284.53,5801.58,0.69,1926.96,0.67,8539.85,2.71,1435.33,2.68,43200007,0.66,50.03
711,2022-10-04 12:30:28,240.11,5928.49,239.57,0.65,2.84,240.03,1375.02,5801.65,0.71,2025.27,0.68,8539.95,2.79,1485.63,2.81,43200007,0.67,50.03
710,2022-10-04 12:33:28,239.24,5928.56,238.97,0.64,2.67,239.03,1279.05,5801.71,0.7,1906.33,0.67,8540.04,2.69,1412.32,2.62,43200007,0.67,50.03
709,2022-10-04 12:36:28,239.12,5928.64,238.8,0.64,2.7,238.49,1265.65,5801.77,0.7,1895.27,0.67,8540.14,2.64,1409.28,2.6,43200007,0.67,49.96
708,2022-10-04 12:39:28,240.15,5928.71,239.56,0.62,2.59,239.43,1211.93,5801.84,0.69,1850.65,0.66,8540.23,2.6,1397.3,2.53,43200007,0.65,49.98
707,2022-10-04 12:42:28,239.39,5928.77,238.83,0.64,2.59,239.0,1228.47,5801.9,0.7,1849.38,0.66,8540.33,2.59,1381.05,2.56,43200007,0.66,49.99
706,2022-10-04 12:45:28,239.22,5928.84,238.77,0.64,2.6,238.83,1246.01,5801.96,0.7,1863.2,0.67,8540.42,2.61,1384.13,2.59,43200007,0.67,49.98
705,2022-10-04 12:48:28,241.2,5928.91,241.02,0.63,2.56,241.1,1222.41,5802.02,0.69,1860.23,0.66,8540.51,2.58,1401.13,2.58,43200007,0.65,50.03
704,2022-10-04 12:51:28,240.61,5928.98,240.13,0.63,2.58,240.28,1222.12,5802.08,0.69,1852.59,0.66,8540.6,2.57,1391.11,2.56,43200007,0.65,49.97
703,2022-10-04 12:54:28,240.6,5929.05,240.17,0.63,2.57,240.34,1219.37,5802.14,0.69,1849.36,0.66,8540.7,2.56,1389.2,2.56,43200007,0.66,49.97
722,2022-10-04 12:57:28,241.11,5929.12,240.71,0.63,2.58,241.12,1219.96,5802.2,0.69,1851.75,0.66,8540.79,2.53,1391.74,2.57,43200007,0.65,50.04
721,2022-10-04 13:00:28,242.29,5929.19,241.75,0.64,2.52,241.79,1210.88,5802.27,0.69,1826.63,0.66,8540.88,2.51,1366.38,2.52,43200007,0.66,50.05
720,2022-10-04 13:03:28,241.99,5929.26,241.61,0.63,2.54,242.06,1170.56,5802.33,0.7,1773.74,0.66,8540.97,2.36,1330.95,2.43,43200007,0.65,50.06
719,2022-10-04 13:06:28,241.56,5929.32,240.98,0.63,2.58,241.2,1195.01,5802.39,0.7,1799.89,0.66,8541.06,2.42,1344.3,2.46,43200007,0.66,49.99
718,2022-10-04 13:09:28,242.1,5929.39,241.82,0.64,2.56,242.19,1213.25,5802.45,0.7,1812.49,0.67,8541.15,2.41,1345.03,2.52,43200007,0.66,49.99
717,2022-10-04 13:12:28,241.56,5929.46,241.69,0.64,2.52,241.57,1200.85,5802.51,0.7,1811.66,0.66,8541.24,2.48,1355.1,2.5,43200007,0.66,49.97
716,2022-10-04 13:15:28,242.0,5929.53,241.66,0.64,2.76,241.78,1317.04,5802.57,0.71,1954.02,0.67,8541.34,2.63,1441.82,2.69,43200007,0.67,50.0
715,2022-10-04 13:18:28,242.54,5929.6,242.2,0.64,2.78,242.65,1321.14,5802.63,0.7,1974.46,0.67,8541.44,2.63,1465.89,2.73,43200007,0.66,50.02
714,2022-10-04 13:21:28,241.85,5929.68,241.72,0.64,2.71,241.52,1288.93,5802.7,0.69,1943.34,0.66,8541.53,2.65,1453.03,2.67,43200007,0.66,50.01
713,2022-10-04 13:24:28,242.61,5929.75,242.26,0.64,2.71,242.69,1305.83,5802.77,0.7,1950.85,0.67,8541.63,2.64,1448.02,2.69,43200007,0.66,50.03
732,2022-10-04 13:27:28,243.11,5929.82,242.52,0.64,2.68,243.19,1274.88,5802.83,0.7,1916.3,0.67,8541.73,2.56,1429.18,2.65,43200007,0.66,50.03
731,2022-10-04 13:30:28,243.53,5929.89,243.15,0.63,2.63,243.42,1247.18,5802.89,0.69,1893.55,0.66,8541.82,2.56,1423.44,2.6,43200007,0.65,50.03
730,2022-10-04 13:33:28,243.01,5929.96,242.6,0.64,2.63,243.08,1248.84,5802.96,0.7,1874.13,0.67,8541.92,2.49,1395.7,2.59,43200007,0.66,50.04
729,2022-10-04 13:36:28,242.32,5930.03,241.8,0.63,2.63,241.95,1234.24,5803.02,0.69,1873.96,0.66,8542.01,2.53,1408.45,2.59,43200007,0.65,49.99
728,2022-10-04 13:39:28,241.79,5930.1,241.33,0.63,2.67,241.65,1250.33,5803.08,0.7,1884.47,0.66,8542.11,2.57,1408.32,2.56,43200007,0.66,49.95
727,2022-10-04 13:42:28,241.91,5930.17,241.76,0.64,2.64,241.32,1257.09,5803.14,0.7,1887.31,0.67,8542.2,2.6,1406.33,2.57,43200007,0.66,50.03
726,2022-10-04 13:45:28,241.83,5930.25,241.47,0.63,2.61,241.56,1225.8,5803.21,0.7,1849.67,0.66,8542.3,2.5,1383.64,2.55,43200007,0.66,50.04
725,2022-10-04 13:48:28,240.93,5930.32,240.62,0.63,2.63,240.86,1231.48,5803.27,0.7,1860.36,0.66,8542.39,2.54,1392.86,2.55,43200007,0.66,50.02
724,2022-10-04 13:51:28,240.7,5930.39,240.56,0.63,2.67,240.41,1234.97,5803.33,0.7,1864.23,0.66,8542.48,2.5,1394.84,2.57,43200007,0.66,49.97
723,2022-10-04 13:54:28,240.62,5930.46,240.43,0.63,2.66,240.09,1233.68,5803.39,0.7,1861.09,0.66,8542.58,2.52,1391.75,2.56,43200007,0.66,50.01
742,2022-10-04 13:57:28,241.88,5930.52,241.91,0.63,2.67,242.12,1236.85,5803.45,0.7,1868.06,0.66,8542.67,2.47,1398.23,2.58,43200007,0.66,50.03
741,2022-10-04 14:00:28,240.82,5930.59,240.65,0.63,2.62,240.72,1202.3,5803.51,0.69,1829.37,0.66,8542.76,2.44,1377.2,2.54,43200007,0.65,50.04
740,2022-10-04 14:03:28,241.04,5930.66,240.99,0.63,2.58,241.1,1209.3,5803.57,0.7,1819.11,0.67,8542.85,2.45,1357.37,2.52,43200007,0.66,50.05
739,2022-10-04 14:06:28,240.7,5930.73,240.03,0.63,2.69,240.31,1242.47,5803.64,0.7,1872.54,0.66,8542.95,2.54,1399.42,2.57,43200007,0.66,49.99
738,2022-10-04 14:09:28,237.89,5930.85,237.85,0.76,6.6,237.78,3577.73,5803.77,0.8,4560.03,0.97,8543.13,6.39,2824.58,6.19,43200007,0.79,49.97
737,2022-10-04 14:12:28,238.08,5931.0,238.06,0.76,7.01,237.88,3823.15,5803.96,0.8,4885.04,0.97,8543.36,6.91,3037.78,6.61,43200007,0.79,49.95
736,2022-10-04 14:15:28,238.18,5931.15,238.19,0.77,7.0,238.31,3862.88,5804.15,0.81,4882.09,0.97,8543.61,6.9,2981.9,6.6,43200007,0.8,49.91
735,2022-10-04 14:18:28,237.9,5931.28,237.94,0.75,6.18,237.45,3368.09,5804.33,0.8,4327.71,0.97,8543.83,6.14,2714.73,5.88,43200007,0.78,49.93
734,2022-10-04 14:21:28,237.25,5931.42,236.91,0.76,6.47,236.77,3506.36,5804.51,0.8,4471.98,0.97,8544.06,6.33,2772.54,6.08,43200007,0.79,49.93
733,2022-10-04 14:24:28,236.69,5931.56,236.33,0.74,5.5,236.53,2917.28,5804.67,0.79,3793.85,0.97,8544.27,5.33,2422.75,5.21,43200007,0.77,49.98
745,2022-10-04 14:27:28,237.53,5931.68,236.78,0.73,4.99,236.52,2601.72,5804.82,0.78,3443.98,0.96,8544.46,4.88,2253.58,4.67,43200007,0.75,49.94
744,2022-10-04 14:30:28,237.48,5931.79,237.07,0.72,4.65,237.28,2397.56,5804.94,0.77,3215.64,0.75,8544.63,4.54,2139.97,4.37,43200007,0.74,50.04
743,2022-10-04 14:33:28,238.51,5931.88,237.74,0.68,3.8,237.9,1869.49,5805.05,0.76,2601.56,0.72,8544.77,3.59,1805.67,3.53,43200007,0.71,50.06
