,timestamp,y_phase_voltage,total_reactive_energy,b_phase_voltage,r_phase_pf,y_phase_current,r_phase_voltage,total_active_power,total_real_energy,y_phase_pf,total_apparent_power,total_pf,total_apparent_energy,b_phase_current,total_reactive_power,r_phase_current,serial_no,b_phase_pf,frequency
161,2022-10-03 16:24:23,0.0,124.23,240.68,1.0,0.0,0.0,878.03,608.05,1.0,895.33,0.98,627.03,3.72,175.18,0.0,40190046,0.98,49.95
180,2022-10-03 16:27:23,0.0,124.23,239.89,1.0,0.0,0.0,877.64,608.09,1.0,892.77,0.98,627.07,3.72,163.67,0.0,40190046,0.98,49.93
179,2022-10-03 16:30:23,0.0,124.24,239.28,1.0,0.0,0.0,881.97,608.14,1.0,897.87,0.98,627.12,3.75,168.27,0.0,40190046,0.98,49.89
178,2022-10-03 16:33:23,0.0,124.25,238.65,1.0,0.0,0.0,879.62,608.18,1.0,897.42,0.98,627.16,3.76,177.86,0.0,40190046,0.98,49.9
177,2022-10-03 16:36:23,0.0,124.25,239.75,1.0,0.0,0.0,888.7,608.23,1.0,902.9,0.98,627.21,3.77,159.5,0.0,40190046,0.98,49.86
176,2022-10-03 16:39:23,0.0,124.26,239.35,1.0,0.0,0.0,883.88,608.27,1.0,898.81,0.98,627.25,3.75,163.12,0.0,40190046,0.98,49.84
175,2022-10-03 16:42:23,0.0,124.27,239.4,1.0,0.0,0.0,885.08,608.31,1.0,900.24,0.98,627.3,3.76,164.53,0.0,40190046,0.98,49.88
174,2022-10-03 16:45:23,0.0,124.28,239.41,1.0,0.0,0.0,895.77,608.36,1.0,910.24,0.98,627.34,3.8,161.64,0.0,40190046,0.98,49.92
173,2022-10-03 16:48:23,0.0,124.29,239.29,1.0,0.0,0.0,891.05,608.4,1.0,907.0,0.98,627.39,3.79,169.35,0.0,40190046,0.98,49.99
172,2022-10-03 16:51:23,0.0,124.29,240.53,1.0,0.0,0.0,902.34,608.45,1.0,916.03,0.99,627.44,3.81,157.81,0.0,40190046,0.99,49.98
171,2022-10-03 16:54:23,0.0,124.3,241.12,1.0,0.0,0.0,902.14,608.49,1.0,916.45,0.98,627.48,3.8,161.3,0.0,40190046,0.98,50.01
190,2022-10-03 16:57:23,0.0,124.31,240.42,1.0,0.0,0.0,901.57,608.54,1.0,916.1,0.98,627.53,3.81,162.51,0.0,40190046,0.98,50.01
189,2022-10-03 17:00:23,0.0,124.32,240.93,1.0,0.0,0.0,899.09,608.58,1.0,912.64,0.99,627.57,3.79,156.69,0.0,40190046,0.99,50.02
188,2022-10-03 17:03:23,0.0,124.32,245.48,1.0,0.0,0.0,111.37,608.62,1.0,126.47,0.88,627.61,0.52,59.93,0.0,40190046,0.88,50.02
187,2022-10-03 17:06:28,0.0,124.33,245.07,1.0,0.0,0.0,110.08,608.63,1.0,123.42,0.89,627.62,0.5,55.81,0.0,40190046,0.89,49.96
186,2022-10-03 17:09:23,0.0,124.33,244.75,1.0,0.0,0.0,109.02,608.63,1.0,123.06,0.89,627.63,0.5,57.08,0.0,40190046,0.89,49.98
185,2022-10-03 17:12:23,0.0,124.33,243.87,1.0,0.0,0.0,109.64,608.64,1.0,123.89,0.88,627.63,0.51,57.68,0.0,40190046,0.88,49.94
184,2022-10-03 17:15:26,0.0,124.33,244.58,1.0,0.0,0.0,109.92,608.64,1.0,122.68,0.9,627.64,0.5,54.48,0.0,40190046,0.9,49.96
183,2022-10-03 17:18:12,0.0,124.34,242.67,1.0,0.0,0.0,108.12,608.65,1.0,120.56,0.9,627.64,0.5,53.34,0.0,40190046,0.9,49.95
182,2022-10-03 17:21:25,0.0,124.34,243.04,1.0,0.0,0.0,109.08,608.66,1.0,122.39,0.89,627.65,0.5,55.52,0.0,40190046,0.89,49.98
181,2022-10-03 17:24:23,0.0,124.34,243.69,1.0,0.0,0.0,108.97,608.66,1.0,121.46,0.9,627.66,0.5,53.64,0.0,40190046,0.9,49.98
200,2022-10-03 17:27:23,0.0,124.34,243.64,1.0,0.0,0.0,109.17,608.67,1.0,122.4,0.89,627.66,0.5,55.36,0.0,40190046,0.89,49.97
199,2022-10-03 17:31:23,0.0,124.35,244.47,1.0,0.0,0.0,110.02,608.67,1.0,123.21,0.89,627.67,0.5,55.48,0.0,40190046,0.89,50.05
198,2022-10-03 17:33:16,0.0,124.35,245.63,1.0,0.0,0.0,110.42,608.68,1.0,123.01,0.9,627.67,0.5,54.22,0.0,40190046,0.9,50.03
197,2022-10-03 17:38:04,0.0,124.35,245.04,1.0,0.0,0.0,109.67,608.69,1.0,122.23,0.9,627.68,0.5,53.95,0.0,40190046,0.9,50.01
196,2022-10-03 17:40:04,0.0,124.36,245.05,1.0,0.0,0.0,110.2,608.69,1.0,123.41,0.89,627.69,0.5,55.54,0.0,40190046,0.89,49.95
195,2022-10-03 17:42:30,0.0,124.36,246.48,1.0,0.0,0.0,111.1,608.69,1.0,124.32,0.89,627.69,0.5,55.8,0.0,40190046,0.89,50.0
194,2022-10-03 17:45:30,0.0,124.36,245.79,1.0,0.0,0.0,110.95,608.7,1.0,123.88,0.9,627.7,0.5,55.11,0.0,40190046,0.9,49.99
193,2022-10-03 17:48:04,0.0,124.37,242.72,1.0,0.0,0.0,866.49,608.72,1.0,880.98,0.98,627.72,3.63,159.13,0.0,40190046,0.98,50.02
192,2022-10-03 17:53:00,0.0,124.38,243.39,1.0,0.0,0.0,876.2,608.8,1.0,890.52,0.98,627.8,3.66,159.04,0.0,40190046,0.98,49.99
191,2022-10-03 17:54:24,0.0,124.39,243.01,1.0,0.0,0.0,877.51,608.82,1.0,892.04,0.98,627.82,3.67,160.36,0.0,40190046,0.98,49.97
210,2022-10-03 17:58:00,0.0,124.4,244.16,1.0,0.0,0.0,883.07,608.87,1.0,896.26,0.99,627.87,3.67,153.21,0.0,40190046,0.99,50.04
209,2022-10-03 18:00:04,0.0,124.4,244.97,1.0,0.0,0.0,889.69,608.9,1.0,902.18,0.99,627.9,3.68,149.6,0.0,40190046,0.99,50.07
208,2022-10-03 18:03:04,0.0,124.41,246.48,1.0,0.0,0.0,905.45,608.94,1.0,919.37,0.98,627.95,3.73,159.38,0.0,40190046,0.98,50.1
207,2022-10-03 18:06:24,0.0,124.42,245.33,1.0,0.0,0.0,898.89,609.0,1.0,911.45,0.99,628.0,3.71,150.76,0.0,40190046,0.99,50.02
206,2022-10-03 18:09:46,0.0,124.42,245.03,1.0,0.0,0.0,900.53,609.04,1.0,913.47,0.99,628.05,3.73,153.21,0.0,40190046,0.99,49.95
205,2022-10-03 18:12:53,0.0,124.43,244.73,1.0,0.0,0.0,899.53,609.09,1.0,910.98,0.99,628.1,3.72,143.99,0.0,40190046,0.99,50.03
204,2022-10-03 18:15:30,0.0,124.44,245.46,1.0,0.0,0.0,903.28,609.13,1.0,916.55,0.99,628.14,3.73,155.41,0.0,40190046,0.99,50.05
203,2022-10-03 18:18:34,0.0,124.45,247.26,1.0,0.0,0.0,916.78,609.18,1.0,932.07,0.98,628.19,3.77,168.14,0.0,40190046,0.98,50.06
202,2022-10-03 18:22:34,0.0,124.46,234.78,1.0,0.0,0.0,105.27,609.22,1.0,118.05,0.89,628.23,0.5,53.41,0.0,40190046,0.89,49.98
201,2022-10-03 18:24:24,0.0,124.47,234.96,1.0,0.0,0.0,105.57,609.22,1.0,118.7,0.89,628.23,0.51,54.26,0.0,40190046,0.89,49.97
212,2022-10-03 18:27:23,0.0,124.47,235.64,1.0,0.0,0.0,105.51,609.23,1.0,118.1,0.89,628.24,0.5,53.06,0.0,40190046,0.89,50.03
211,2022-10-03 18:30:23,0.0,124.47,235.18,1.0,0.0,0.0,105.9,609.23,1.0,119.1,0.89,628.24,0.51,54.49,0.0,40190046,0.89,50.01
220,2022-10-03 22:33:54,0.0,124.47,238.59,1.0,0.0,0.0,818.83,609.24,1.0,838.41,0.98,628.25,3.51,180.1,0.0,40190046,0.98,49.99
219,2022-10-03 22:36:24,0.0,124.47,239.83,1.0,0.0,0.0,803.94,609.28,1.0,822.52,0.98,628.29,3.43,173.86,0.0,40190046,0.98,50.03
218,2022-10-03 22:39:24,0.0,124.48,240.75,1.0,0.0,0.0,815.14,609.32,1.0,832.8,0.98,628.33,3.46,170.63,0.0,40190046,0.98,50.03
217,2022-10-03 22:42:24,0.0,124.49,238.79,1.0,0.0,0.0,810.78,609.36,1.0,828.41,0.98,628.37,3.47,170.01,0.0,40190046,0.98,50.0
216,2022-10-03 22:45:12,0.0,124.5,239.18,1.0,0.0,0.0,815.27,609.39,1.0,832.63,0.98,628.41,3.48,169.18,0.0,40190046,0.98,50.06
215,2022-10-03 22:48:24,0.0,124.51,239.26,1.0,0.0,0.0,819.17,609.44,1.0,836.45,0.98,628.45,3.5,169.18,0.0,40190046,0.98,50.03
214,2022-10-03 22:51:24,0.0,124.52,239.6,1.0,0.0,0.0,825.49,609.48,1.0,842.05,0.98,628.5,3.51,166.17,0.0,40190046,0.98,50.03
213,2022-10-03 22:54:24,0.0,124.53,237.93,1.0,0.0,0.0,823.79,609.52,1.0,840.56,0.98,628.54,3.53,167.05,0.0,40190046,0.98,50.01
230,2022-10-03 22:57:24,0.0,124.53,239.9,1.0,0.0,0.0,835.38,609.56,1.0,850.78,0.98,628.58,3.55,161.15,0.0,40190046,0.98,50.04
229,2022-10-03 23:00:24,0.0,124.54,240.15,1.0,0.0,0.0,838.83,609.61,1.0,853.3,0.98,628.62,3.55,156.51,0.0,40190046,0.98,50.05
228,2022-10-03 23:03:25,0.0,124.55,239.35,1.0,0.0,0.0,834.75,609.65,1.0,849.41,0.98,628.67,3.55,157.13,0.0,40190046,0.98,49.98
227,2022-10-03 23:06:31,0.0,124.56,240.54,1.0,0.0,0.0,843.49,609.69,1.0,857.38,0.98,628.71,3.56,153.69,0.0,40190046,0.98,49.98
226,2022-10-03 23:09:24,0.0,124.56,240.07,1.0,0.0,0.0,842.63,609.73,1.0,856.47,0.98,628.75,3.57,153.35,0.0,40190046,0.98,49.98
225,2022-10-03 23:12:00,0.0,124.57,240.1,1.0,0.0,0.0,847.89,609.77,1.0,862.34,0.98,628.79,3.59,157.21,0.0,40190046,0.98,50.05
224,2022-10-03 23:15:24,0.0,124.58,241.43,1.0,0.0,0.0,856.67,609.82,1.0,870.5,0.98,628.84,3.61,154.57,0.0,40190046,0.98,50.06
223,2022-10-03 23:18:24,0.0,124.59,240.79,1.0,0.0,0.0,855.94,609.86,1.0,869.25,0.98,628.88,3.61,151.57,0.0,40190046,0.98,50.01
222,2022-10-03 23:21:24,0.0,124.6,241.16,1.0,0.0,0.0,861.33,609.9,1.0,874.54,0.98,628.93,3.63,151.46,0.0,40190046,0.98,50.02
221,2022-10-03 23:24:24,0.0,124.6,240.18,1.0,0.0,0.0,856.12,609.95,1.0,869.45,0.98,628.97,3.62,151.65,0.0,40190046,0.98,50.04
240,2022-10-03 23:27:24,0.0,124.61,241.25,1.0,0.0,0.0,862.25,609.99,1.0,875.06,0.99,629.01,3.63,149.22,0.0,40190046,0.99,50.01
239,2022-10-03 23:30:27,0.0,124.62,239.83,1.0,0.0,0.0,856.19,610.03,1.0,869.43,0.98,629.06,3.63,151.15,0.0,40190046,0.98,50.05
238,2022-10-03 23:33:24,0.0,124.63,240.44,1.0,0.0,0.0,861.89,610.08,1.0,874.43,0.99,629.1,3.64,147.57,0.0,40190046,0.99,50.02
237,2022-10-03 23:36:24,0.0,124.63,240.7,1.0,0.0,0.0,864.68,610.12,1.0,877.3,0.99,629.14,3.65,148.29,0.0,40190046,0.99,50.03
236,2022-10-03 23:39:24,0.0,124.64,240.2,1.0,0.0,0.0,864.91,610.16,1.0,877.59,0.99,629.19,3.65,148.67,0.0,40190046,0.99,50.04
235,2022-10-03 23:42:24,0.0,124.65,239.51,1.0,0.0,0.0,860.16,610.2,1.0,872.49,0.99,629.23,3.64,146.15,0.0,40190046,0.99,50.02
234,2022-10-03 23:45:24,0.0,124.65,239.39,1.0,0.0,0.0,862.84,610.25,1.0,875.31,0.99,629.28,3.66,147.21,0.0,40190046,0.99,50.02
233,2022-10-03 23:48:24,0.0,124.66,240.5,1.0,0.0,0.0,864.97,610.29,1.0,876.77,0.99,629.32,3.65,143.36,0.0,40190046,0.99,50.03
232,2022-10-03 23:51:25,0.0,124.67,240.0,1.0,0.0,0.0,862.02,610.33,1.0,874.27,0.99,629.36,3.64,145.84,0.0,40190046,0.99,50.03
231,2022-10-03 23:54:24,0.0,124.68,240.55,1.0,0.0,0.0,864.26,610.38,1.0,876.28,0.99,629.41,3.64,144.61,0.0,40190046,0.99,50.06
250,2022-10-03 23:57:24,0.0,124.68,242.3,1.0,0.0,0.0,109.66,610.38,1.0,123.48,0.89,629.42,0.51,56.76,0.0,40190046,0.89,50.05
249,2022-10-04 00:00:24,0.0,124.68,242.73,1.0,0.0,0.0,109.99,610.39,1.0,123.7,0.89,629.42,0.51,56.59,0.0,40190046,0.89,50.02
248,2022-10-04 00:03:23,0.0,124.68,242.12,1.0,0.0,0.0,109.11,610.4,1.0,122.71,0.89,629.43,0.51,56.14,0.0,40190046,0.89,49.96
247,2022-10-04 00:06:24,0.0,124.69,241.84,1.0,0.0,0.0,108.92,610.4,1.0,122.56,0.89,629.43,0.51,56.19,0.0,40190046,0.89,50.02
246,2022-10-04 00:09:27,0.0,124.69,241.59,1.0,0.0,0.0,109.29,610.41,1.0,123.21,0.89,629.44,0.51,56.9,0.0,40190046,0.89,50.03
245,2022-10-04 00:12:24,0.0,124.69,242.31,1.0,0.0,0.0,109.34,610.41,1.0,123.77,0.88,629.45,0.51,58.0,0.0,40190046,0.88,50.01
244,2022-10-04 00:15:24,0.0,124.69,241.85,1.0,0.0,0.0,109.41,610.42,1.0,122.67,0.89,629.45,0.51,55.47,0.0,40190046,0.89,50.02
243,2022-10-04 00:18:24,0.0,124.7,241.31,1.0,0.0,0.0,108.46,610.42,1.0,121.72,0.89,629.46,0.5,55.24,0.0,40190046,0.89,50.01
242,2022-10-04 00:21:24,0.0,124.7,242.13,1.0,0.0,0.0,109.65,610.43,1.0,123.97,0.88,629.46,0.51,57.84,0.0,40190046,0.88,50.02
241,2022-10-04 00:24:24,0.0,124.7,241.74,1.0,0.0,0.0,109.31,610.43,1.0,122.9,0.89,629.47,0.51,56.18,0.0,40190046,0.89,50.03
260,2022-10-04 00:27:24,0.0,124.71,241.63,1.0,0.0,0.0,109.28,610.44,1.0,123.13,0.89,629.48,0.51,56.74,0.0,40190046,0.89,50.03
259,2022-10-04 00:30:24,0.0,124.71,242.15,1.0,0.0,0.0,109.75,610.44,1.0,123.5,0.89,629.48,0.51,56.62,0.0,40190046,0.89,50.02
258,2022-10-04 00:33:24,0.0,124.71,242.2,1.0,0.0,0.0,109.56,610.45,1.0,123.81,0.88,629.49,0.51,57.67,0.0,40190046,0.88,49.95
257,2022-10-04 00:36:25,0.0,124.71,240.11,1.0,0.0,0.0,859.19,610.46,1.0,874.58,0.98,629.5,3.64,163.33,0.0,40190046,0.98,49.98
256,2022-10-04 00:39:24,0.0,124.72,240.44,1.0,0.0,0.0,824.62,610.5,1.0,839.52,0.98,629.54,3.49,157.46,0.0,40190046,0.98,50.04
255,2022-10-04 00:42:24,0.0,124.72,240.07,1.0,0.0,0.0,829.53,610.54,1.0,844.57,0.98,629.58,3.52,158.65,0.0,40190046,0.98,50.04
254,2022-10-04 00:45:25,0.0,124.73,240.85,1.0,0.0,0.0,838.82,610.58,1.0,853.09,0.98,629.63,3.54,155.4,0.0,40190046,0.98,50.02
253,2022-10-04 00:48:24,0.0,124.74,240.11,1.0,0.0,0.0,835.06,610.63,1.0,849.51,0.98,629.67,3.54,156.02,0.0,40190046,0.98,49.98
252,2022-10-04 00:51:24,0.0,124.75,240.34,1.0,0.0,0.0,840.32,610.67,1.0,854.07,0.98,629.71,3.55,152.65,0.0,40190046,0.98,50.02
251,2022-10-04 00:54:24,0.0,124.76,240.85,1.0,0.0,0.0,848.93,610.71,1.0,862.24,0.98,629.76,3.58,150.91,0.0,40190046,0.98,50.01
270,2022-10-04 00:57:24,0.0,124.76,240.11,1.0,0.0,0.0,844.44,610.75,1.0,857.96,0.98,629.8,3.57,151.7,0.0,40190046,0.98,50.0
269,2022-10-04 01:00:24,0.0,124.77,241.08,1.0,0.0,0.0,850.02,610.8,1.0,863.16,0.98,629.84,3.58,150.03,0.0,40190046,0.98,50.01
268,2022-10-04 01:03:25,0.0,124.78,240.53,1.0,0.0,0.0,854.35,610.84,1.0,867.16,0.99,629.88,3.6,148.51,0.0,40190046,0.99,49.96
267,2022-10-04 01:06:24,0.0,124.79,240.55,1.0,0.0,0.0,849.86,610.88,1.0,862.61,0.99,629.93,3.59,147.79,0.0,40190046,0.99,50.02
266,2022-10-04 01:09:24,0.0,124.79,240.62,1.0,0.0,0.0,856.34,610.92,1.0,868.83,0.99,629.97,3.61,146.77,0.0,40190046,0.99,50.02
265,2022-10-04 01:12:24,0.0,124.8,240.82,1.0,0.0,0.0,853.81,610.97,1.0,866.28,0.99,630.01,3.6,146.47,0.0,40190046,0.99,50.03
264,2022-10-04 01:15:24,0.0,124.81,242.15,1.0,0.0,0.0,861.15,611.01,1.0,873.1,0.99,630.06,3.61,143.91,0.0,40190046,0.99,50.02
263,2022-10-04 01:18:24,0.0,124.81,241.89,1.0,0.0,0.0,860.92,611.05,1.0,872.84,0.99,630.1,3.61,143.74,0.0,40190046,0.99,49.98
262,2022-10-04 01:21:24,0.0,124.82,242.55,1.0,0.0,0.0,868.85,611.09,1.0,881.04,0.99,630.15,3.63,146.06,0.0,40190046,0.99,50.01
261,2022-10-04 01:24:24,0.0,124.83,242.96,1.0,0.0,0.0,871.17,611.14,1.0,883.31,0.99,630.19,3.64,145.94,0.0,40190046,0.99,50.06
280,2022-10-04 01:27:24,0.0,124.84,242.87,1.0,0.0,0.0,870.55,611.18,1.0,882.49,0.99,630.23,3.63,144.68,0.0,40190046,0.99,50.04
279,2022-10-04 01:30:25,0.0,124.84,242.82,1.0,0.0,0.0,868.78,611.23,1.0,880.56,0.99,630.28,3.63,143.56,0.0,40190046,0.99,50.01
278,2022-10-04 01:33:24,0.0,124.85,243.19,1.0,0.0,0.0,871.35,611.27,1.0,883.36,0.99,630.32,3.63,145.2,0.0,40190046,0.99,49.97
277,2022-10-04 01:36:24,0.0,124.86,244.93,1.0,0.0,0.0,110.91,611.29,1.0,124.82,0.89,630.34,0.51,57.25,0.0,40190046,0.89,49.97
276,2022-10-04 01:39:24,0.0,124.86,244.54,1.0,0.0,0.0,110.94,611.29,1.0,125.2,0.89,630.35,0.51,58.03,0.0,40190046,0.89,50.03
275,2022-10-04 01:42:24,0.0,124.86,244.95,1.0,0.0,0.0,111.12,611.3,1.0,125.12,0.89,630.35,0.51,57.51,0.0,40190046,0.89,50.03
274,2022-10-04 01:45:25,0.0,124.86,244.64,1.0,0.0,0.0,110.9,611.3,1.0,125.06,0.89,630.36,0.51,57.8,0.0,40190046,0.89,50.04
273,2022-10-04 01:48:24,0.0,124.87,244.34,1.0,0.0,0.0,110.56,611.31,1.0,124.42,0.89,630.36,0.51,57.07,0.0,40190046,0.89,50.02
272,2022-10-04 01:51:24,0.0,124.87,245.01,1.0,0.0,0.0,111.23,611.31,1.0,125.25,0.89,630.37,0.51,57.57,0.0,40190046,0.89,50.02
271,2022-10-04 01:54:24,0.0,124.87,245.62,1.0,0.0,0.0,111.65,611.32,1.0,125.86,0.89,630.38,0.51,58.09,0.0,40190046,0.89,50.05
290,2022-10-04 01:57:24,0.0,124.88,245.7,1.0,0.0,0.0,111.21,611.32,1.0,125.11,0.89,630.38,0.51,57.31,0.0,40190046,0.89,50.05
289,2022-10-04 02:00:24,0.0,124.88,245.19,1.0,0.0,0.0,110.99,611.33,1.0,124.26,0.89,630.39,0.51,55.88,0.0,40190046,0.89,50.04
288,2022-10-04 02:03:24,0.0,124.88,245.29,1.0,0.0,0.0,110.71,611.34,1.0,124.31,0.89,630.4,0.51,56.54,0.0,40190046,0.89,50.01
287,2022-10-04 02:06:24,0.0,124.88,245.5,1.0,0.0,0.0,110.87,611.34,1.0,124.42,0.89,630.4,0.51,56.46,0.0,40190046,0.89,50.0
286,2022-10-04 02:09:25,0.0,124.89,245.48,1.0,0.0,0.0,110.66,611.35,1.0,124.31,0.89,630.41,0.51,56.63,0.0,40190046,0.89,49.98
285,2022-10-04 02:12:24,0.0,124.89,245.69,1.0,0.0,0.0,111.48,611.35,1.0,126.38,0.88,630.41,0.51,59.53,0.0,40190046,0.88,50.01
284,2022-10-04 02:15:24,0.0,124.9,243.47,1.0,0.0,0.0,834.64,611.37,1.0,848.64,0.98,630.43,3.49,153.49,0.0,40190046,0.98,50.03
283,2022-10-04 02:18:24,0.0,124.9,243.77,1.0,0.0,0.0,843.86,611.41,1.0,857.97,0.98,630.47,3.52,155.0,0.0,40190046,0.98,49.98
282,2022-10-04 02:21:24,0.0,124.91,244.05,1.0,0.0,0.0,847.15,611.45,1.0,861.4,0.98,630.52,3.53,156.04,0.0,40190046,0.98,49.98
281,2022-10-04 02:24:24,0.0,124.92,243.95,1.0,0.0,0.0,850.39,611.5,1.0,864.17,0.98,630.56,3.54,153.71,0.0,40190046,0.98,50.03
292,2022-10-04 02:27:24,0.0,124.93,243.97,1.0,0.0,0.0,851.6,611.54,1.0,865.22,0.98,630.6,3.55,152.89,0.0,40190046,0.98,50.05
291,2022-10-04 02:30:24,0.0,124.93,244.19,1.0,0.0,0.0,854.8,611.58,1.0,868.14,0.98,630.65,3.56,151.66,0.0,40190046,0.98,50.01
300,2022-10-04 06:33:54,0.0,124.94,239.91,1.0,0.0,0.0,809.3,611.62,1.0,826.54,0.98,630.68,3.44,167.92,0.0,40190046,0.98,50.06
299,2022-10-04 06:36:25,0.0,124.94,239.5,1.0,0.0,0.0,788.78,611.66,1.0,806.16,0.98,630.72,3.37,166.49,0.0,40190046,0.98,50.03
298,2022-10-04 06:39:01,0.0,124.95,239.72,1.0,0.0,0.0,790.57,611.69,1.0,807.19,0.98,630.75,3.37,162.94,0.0,40190046,0.98,50.01
297,2022-10-04 06:42:25,0.0,124.96,238.89,1.0,0.0,0.0,797.87,611.74,1.0,814.81,0.98,630.8,3.41,165.27,0.0,40190046,0.98,50.01
296,2022-10-04 06:45:25,0.0,124.97,236.81,1.0,0.0,0.0,793.88,611.78,1.0,811.88,0.98,630.84,3.43,169.99,0.0,40190046,0.98,49.99
295,2022-10-04 06:48:17,0.0,124.98,239.21,1.0,0.0,0.0,805.65,611.81,1.0,821.45,0.98,630.87,3.43,160.3,0.0,40190046,0.98,50.02
294,2022-10-04 06:51:17,0.0,124.98,238.15,1.0,0.0,0.0,803.0,611.85,1.0,818.76,0.98,630.91,3.44,159.86,0.0,40190046,0.98,50.02
293,2022-10-04 06:54:25,0.0,124.99,238.07,1.0,0.0,0.0,806.7,611.9,1.0,822.48,0.98,630.96,3.46,160.38,0.0,40190046,0.98,50.01
310,2022-10-04 06:57:24,0.0,125.0,239.87,1.0,0.0,0.0,824.85,611.94,1.0,839.55,0.98,631.0,3.5,156.38,0.0,40190046,0.98,50.06
309,2022-10-04 07:00:29,0.0,125.01,239.72,1.0,0.0,0.0,825.19,611.98,1.0,839.88,0.98,631.05,3.5,156.4,0.0,40190046,0.98,50.08
308,2022-10-04 07:03:17,0.0,125.01,239.32,1.0,0.0,0.0,826.29,612.01,1.0,840.87,0.98,631.08,3.51,155.91,0.0,40190046,0.98,50.09
307,2022-10-04 07:08:55,0.0,125.03,237.72,1.0,0.0,0.0,823.96,612.1,1.0,838.77,0.98,631.17,3.53,156.91,0.0,40190046,0.98,50.02
306,2022-10-04 07:09:47,0.0,125.03,237.91,1.0,0.0,0.0,824.87,612.1,1.0,839.44,0.98,631.17,3.53,155.75,0.0,40190046,0.98,50.01
305,2022-10-04 07:12:06,0.0,125.04,237.03,1.0,0.0,0.0,822.34,612.14,1.0,836.91,0.98,631.21,3.53,155.44,0.0,40190046,0.98,49.98
304,2022-10-04 07:15:26,0.0,125.05,236.87,1.0,0.0,0.0,823.54,612.18,1.0,838.71,0.98,631.26,3.54,158.77,0.0,40190046,0.98,50.04
303,2022-10-04 07:18:25,0.0,125.06,236.86,1.0,0.0,0.0,827.76,612.23,1.0,842.56,0.98,631.3,3.56,157.24,0.0,40190046,0.98,50.07
302,2022-10-04 07:21:24,0.0,125.06,236.98,1.0,0.0,0.0,830.12,612.27,1.0,844.79,0.98,631.34,3.56,156.76,0.0,40190046,0.98,50.06
301,2022-10-04 07:24:24,0.0,125.07,237.16,1.0,0.0,0.0,830.98,612.31,1.0,845.14,0.98,631.38,3.56,154.06,0.0,40190046,0.98,50.06
320,2022-10-04 07:27:24,0.0,125.08,236.42,1.0,0.0,0.0,830.29,612.35,1.0,844.68,0.98,631.42,3.57,155.25,0.0,40190046,0.98,50.03
319,2022-10-04 07:30:24,0.0,125.09,236.6,1.0,0.0,0.0,832.02,612.39,1.0,846.46,0.98,631.47,3.58,155.66,0.0,40190046,0.98,50.02
318,2022-10-04 07:33:25,0.0,125.09,235.79,1.0,0.0,0.0,831.67,612.43,1.0,846.54,0.98,631.51,3.59,157.95,0.0,40190046,0.98,50.01
317,2022-10-04 07:36:24,0.0,125.1,236.62,1.0,0.0,0.0,837.86,612.48,1.0,852.59,0.98,631.55,3.6,157.81,0.0,40190046,0.98,50.06
316,2022-10-04 07:39:24,0.0,125.11,235.56,1.0,0.0,0.0,832.81,612.52,1.0,848.11,0.98,631.59,3.6,160.35,0.0,40190046,0.98,50.01
315,2022-10-04 07:42:24,0.0,125.12,235.08,1.0,0.0,0.0,835.57,612.56,1.0,851.27,0.98,631.64,3.62,162.77,0.0,40190046,0.98,50.03
314,2022-10-04 07:45:24,0.0,125.12,232.72,1.0,0.0,0.0,831.4,612.6,1.0,849.33,0.98,631.68,3.65,173.64,0.0,40190046,0.98,50.01
313,2022-10-04 07:48:24,0.0,125.13,232.96,1.0,0.0,0.0,835.1,612.64,1.0,853.38,0.98,631.72,3.66,175.69,0.0,40190046,0.98,50.02
312,2022-10-04 07:51:25,0.0,125.14,233.32,1.0,0.0,0.0,832.68,612.68,1.0,850.22,0.98,631.76,3.64,171.8,0.0,40190046,0.98,50.01
311,2022-10-04 07:54:24,0.0,125.15,233.15,1.0,0.0,0.0,837.31,612.73,1.0,855.75,0.98,631.81,3.67,176.71,0.0,40190046,0.98,50.01
330,2022-10-04 07:57:25,0.0,125.16,232.48,1.0,0.0,0.0,837.1,612.77,1.0,856.64,0.98,631.85,3.69,181.95,0.0,40190046,0.98,50.04
329,2022-10-04 08:00:29,0.0,125.17,232.43,1.0,0.0,0.0,837.03,612.81,1.0,856.74,0.98,631.89,3.69,182.68,0.0,40190046,0.98,50.08
328,2022-10-04 08:03:24,0.0,125.18,232.29,1.0,0.0,0.0,834.6,612.85,1.0,853.9,0.98,631.94,3.68,180.5,0.0,40190046,0.98,50.03
327,2022-10-04 08:06:25,0.0,125.19,232.84,1.0,0.0,0.0,840.34,612.89,1.0,858.25,0.98,631.98,3.69,174.42,0.0,40190046,0.98,49.97
326,2022-10-04 08:09:24,0.0,125.2,230.65,1.0,0.0,0.0,834.16,612.94,1.0,853.87,0.98,632.02,3.7,182.37,0.0,40190046,0.98,49.9
325,2022-10-04 08:12:24,0.0,125.21,230.46,1.0,0.0,0.0,839.43,612.98,1.0,859.8,0.98,632.06,3.73,186.07,0.0,40190046,0.98,49.96
324,2022-10-04 08:15:25,0.0,125.21,229.51,1.0,0.0,0.0,831.63,613.02,1.0,854.7,0.97,632.11,3.72,197.22,0.0,40190046,0.97,50.02
323,2022-10-04 08:18:25,0.0,125.22,229.73,1.0,0.0,0.0,835.09,613.06,1.0,857.08,0.97,632.15,3.73,192.9,0.0,40190046,0.97,49.97
