,timestamp,y_phase_voltage,total_reactive_energy,b_phase_voltage,r_phase_pf,y_phase_current,r_phase_voltage,total_active_power,total_real_energy,y_phase_pf,total_apparent_power,total_pf,total_apparent_energy,b_phase_current,total_reactive_power,r_phase_current,serial_no,b_phase_pf,frequency
9,2022-10-02 23:57:19,0.0,79.4,0.0,1.0,0.0,241.49,0.0,166.31,1.0,0.0,1.0,194.59,0.0,0.0,0.0,39190209,1.0,50.05
8,2022-10-03 00:00:20,0.0,79.4,0.0,1.0,0.0,238.15,0.0,166.31,1.0,0.0,1.0,194.59,0.0,0.0,0.0,39190209,1.0,50.01
7,2022-10-03 00:03:19,0.0,79.4,0.0,1.0,0.0,239.05,0.0,166.31,1.0,0.0,1.0,194.59,0.0,0.0,0.0,39190209,1.0,49.92
6,2022-10-03 00:06:19,0.0,79.4,0.0,1.0,0.0,236.46,0.0,166.31,1.0,0.0,1.0,194.59,0.0,0.0,0.0,39190209,1.0,49.92
5,2022-10-03 00:09:19,0.0,79.4,0.0,1.0,0.0,240.27,0.0,166.31,1.0,0.0,1.0,194.59,0.0,0.0,0.0,39190209,1.0,49.99
4,2022-10-03 00:12:19,0.0,79.4,0.0,1.0,0.0,236.02,0.0,166.31,1.0,0.0,1.0,194.59,0.0,0.0,0.0,39190209,1.0,50.01
3,2022-10-03 00:15:19,0.0,79.4,0.0,1.0,0.0,238.29,0.0,166.31,1.0,0.0,1.0,194.59,0.0,0.0,0.0,39190209,1.0,49.98
2,2022-10-03 00:18:19,0.0,79.4,0.0,1.0,0.0,238.53,0.0,166.31,1.0,0.0,1.0,194.59,0.0,0.0,0.0,39190209,1.0,49.92
1,2022-10-03 00:21:19,0.0,79.4,0.0,1.0,0.0,238.19,0.0,166.31,1.0,0.0,1.0,194.59,0.0,0.0,0.0,39190209,1.0,49.9
0,2022-10-03 00:24:19,0.0,79.4,0.0,1.0,0.0,238.54,0.0,166.31,1.0,0.0,1.0,194.59,0.0,0.0,0.0,39190209,1.0,49.93
19,2022-10-03 00:27:19,0.0,79.4,0.0,1.0,0.0,238.0,0.0,166.31,1.0,0.0,1.0,194.59,0.0,0.0,0.0,39190209,1.0,49.97
18,2022-10-03 00:30:19,0.0,79.4,0.0,1.0,0.0,238.46,0.0,166.31,1.0,0.0,1.0,194.59,0.0,0.0,0.0,39190209,1.0,49.99
17,2022-10-03 00:33:19,0.0,79.4,0.0,1.0,0.0,239.7,0.0,166.31,1.0,0.0,1.0,194.59,0.0,0.0,0.0,39190209,1.0,49.99
16,2022-10-03 00:36:19,0.0,79.4,0.0,1.0,0.0,238.31,0.0,166.31,1.0,0.0,1.0,194.59,0.0,0.0,0.0,39190209,1.0,49.99
15,2022-10-03 00:39:19,0.0,79.4,0.0,1.0,0.0,239.02,0.0,166.31,1.0,0.0,1.0,194.59,0.0,0.0,0.0,39190209,1.0,49.99
14,2022-10-03 00:42:19,0.0,79.4,0.0,1.0,0.0,240.1,0.0,166.31,1.0,0.0,1.0,194.59,0.0,0.0,0.0,39190209,1.0,50.02
13,2022-10-03 00:45:19,0.0,79.4,0.0,1.0,0.0,238.71,0.0,166.31,1.0,0.0,1.0,194.59,0.0,0.0,0.0,39190209,1.0,49.97
12,2022-10-03 00:48:19,0.0,79.4,0.0,1.0,0.0,238.89,0.0,166.31,1.0,0.0,1.0,194.59,0.0,0.0,0.0,39190209,1.0,49.95
11,2022-10-03 00:51:19,0.0,79.4,0.0,1.0,0.0,238.14,0.0,166.31,1.0,0.0,1.0,194.59,0.0,0.0,0.0,39190209,1.0,49.98
10,2022-10-03 00:54:19,0.0,79.4,0.0,1.0,0.0,238.1,0.0,166.31,1.0,0.0,1.0,194.59,0.0,0.0,0.0,39190209,1.0,50.02
29,2022-10-03 00:57:19,0.0,79.4,0.0,1.0,0.0,239.18,0.0,166.31,1.0,0.0,1.0,194.59,0.0,0.0,0.0,39190209,1.0,50.01
28,2022-10-03 01:00:19,0.0,79.4,0.0,1.0,0.0,238.48,0.0,166.31,1.0,0.0,1.0,194.59,0.0,0.0,0.0,39190209,1.0,50.03
27,2022-10-03 01:03:19,0.0,79.4,0.0,1.0,0.0,237.42,0.0,166.31,1.0,0.0,1.0,194.59,0.0,0.0,0.0,39190209,1.0,49.91
26,2022-10-03 01:06:19,0.0,79.4,0.0,1.0,0.0,239.47,0.0,166.31,1.0,0.0,1.0,194.59,0.0,0.0,0.0,39190209,1.0,49.89
25,2022-10-03 01:09:19,0.0,79.4,0.0,1.0,0.0,238.81,0.0,166.31,1.0,0.0,1.0,194.59,0.0,0.0,0.0,39190209,1.0,49.92
24,2022-10-03 01:12:19,0.0,79.4,0.0,1.0,0.0,239.8,0.0,166.31,1.0,0.0,1.0,194.59,0.0,0.0,0.0,39190209,1.0,49.9
23,2022-10-03 01:15:19,0.0,79.4,0.0,1.0,0.0,239.28,0.0,166.31,1.0,0.0,1.0,194.59,0.0,0.0,0.0,39190209,1.0,49.89
22,2022-10-03 01:18:19,0.0,79.4,0.0,1.0,0.0,240.34,0.0,166.31,1.0,0.0,1.0,194.59,0.0,0.0,0.0,39190209,1.0,49.9
21,2022-10-03 01:21:19,0.0,79.4,0.0,1.0,0.0,237.23,0.0,166.31,1.0,0.0,1.0,194.59,0.0,0.0,0.0,39190209,1.0,49.9
20,2022-10-03 01:24:19,0.0,79.4,0.0,1.0,0.0,239.67,0.0,166.31,1.0,0.0,1.0,194.59,0.0,0.0,0.0,39190209,1.0,49.92
39,2022-10-03 01:27:19,0.0,79.4,0.0,1.0,0.0,238.61,0.0,166.31,1.0,0.0,1.0,194.59,0.0,0.0,0.0,39190209,1.0,49.97
38,2022-10-03 01:30:19,0.0,79.4,0.0,1.0,0.0,238.96,0.0,166.31,1.0,0.0,1.0,194.59,0.0,0.0,0.0,39190209,1.0,49.93
37,2022-10-03 01:33:19,0.0,79.4,0.0,1.0,0.0,242.32,0.0,166.31,1.0,0.0,1.0,194.59,0.0,0.0,0.0,39190209,1.0,49.91
36,2022-10-03 01:36:19,0.0,79.4,0.0,1.0,0.0,239.67,0.0,166.31,1.0,0.0,1.0,194.59,0.0,0.0,0.0,39190209,1.0,49.94
35,2022-10-03 01:39:19,0.0,79.4,0.0,1.0,0.0,238.01,0.0,166.31,1.0,0.0,1.0,194.59,0.0,0.0,0.0,39190209,1.0,49.92
34,2022-10-03 01:42:19,0.0,79.4,0.0,1.0,0.0,238.47,0.0,166.31,1.0,0.0,1.0,194.59,0.0,0.0,0.0,39190209,1.0,49.95
33,2022-10-03 01:45:19,0.0,79.4,0.0,1.0,0.0,238.48,0.0,166.31,1.0,0.0,1.0,194.59,0.0,0.0,0.0,39190209,1.0,49.98
32,2022-10-03 01:48:19,0.0,79.4,0.0,1.0,0.0,242.44,0.0,166.31,1.0,0.0,1.0,194.59,0.0,0.0,0.0,39190209,1.0,49.98
31,2022-10-03 01:51:19,0.0,79.4,0.0,1.0,0.0,239.66,0.0,166.31,1.0,0.0,1.0,194.59,0.0,0.0,0.0,39190209,1.0,50.04
30,2022-10-03 01:54:19,0.0,79.4,0.0,1.0,0.0,239.01,0.0,166.31,1.0,0.0,1.0,194.59,0.0,0.0,0.0,39190209,1.0,50.01
49,2022-10-03 01:57:19,0.0,79.4,0.0,1.0,0.0,239.19,0.0,166.31,1.0,0.0,1.0,194.59,0.0,0.0,0.0,39190209,1.0,49.99
48,2022-10-03 02:00:19,0.0,79.4,0.0,1.0,0.0,239.12,0.0,166.31,1.0,0.0,1.0,194.59,0.0,0.0,0.0,39190209,1.0,50.0
47,2022-10-03 02:03:19,0.0,79.4,0.0,1.0,0.0,239.25,0.0,166.31,1.0,0.0,1.0,194.59,0.0,0.0,0.0,39190209,1.0,50.02
46,2022-10-03 02:06:19,0.0,79.4,0.0,1.0,0.0,239.03,0.0,166.31,1.0,0.0,1.0,194.59,0.0,0.0,0.0,39190209,1.0,49.99
45,2022-10-03 02:09:19,0.0,79.4,0.0,1.0,0.0,237.88,0.0,166.31,1.0,0.0,1.0,194.59,0.0,0.0,0.0,39190209,1.0,49.95
44,2022-10-03 02:12:19,0.0,79.4,0.0,1.0,0.0,239.11,0.0,166.31,1.0,0.0,1.0,194.59,0.0,0.0,0.0,39190209,1.0,50.0
43,2022-10-03 02:15:19,0.0,79.4,0.0,1.0,0.0,242.32,0.0,166.31,1.0,0.0,1.0,194.59,0.0,0.0,0.0,39190209,1.0,50.03
42,2022-10-03 02:18:19,0.0,79.4,0.0,1.0,0.0,238.25,0.0,166.31,1.0,0.0,1.0,194.59,0.0,0.0,0.0,39190209,1.0,50.01
41,2022-10-03 02:21:19,0.0,79.4,0.0,1.0,0.0,237.46,0.0,166.31,1.0,0.0,1.0,194.59,0.0,0.0,0.0,39190209,1.0,50.0
40,2022-10-03 02:24:19,0.0,79.4,0.0,1.0,0.0,239.93,0.0,166.31,1.0,0.0,1.0,194.59,0.0,0.0,0.0,39190209,1.0,50.0
59,2022-10-03 02:27:19,0.0,79.4,0.0,1.0,0.0,239.34,0.0,166.31,1.0,0.0,1.0,194.59,0.0,0.0,0.0,39190209,1.0,50.0
58,2022-10-03 02:30:19,0.0,79.4,0.0,1.0,0.0,237.14,0.0,166.31,1.0,0.0,1.0,194.59,0.0,0.0,0.0,39190209,1.0,50.0
57,2022-10-03 02:33:19,0.0,79.4,0.0,1.0,0.0,238.95,0.0,166.31,1.0,0.0,1.0,194.59,0.0,0.0,0.0,39190209,1.0,49.95
56,2022-10-03 02:36:19,0.0,79.4,0.0,1.0,0.0,237.81,0.0,166.31,1.0,0.0,1.0,194.59,0.0,0.0,0.0,39190209,1.0,49.97
55,2022-10-03 02:39:19,0.0,79.4,0.0,1.0,0.0,239.38,0.0,166.31,1.0,0.0,1.0,194.59,0.0,0.0,0.0,39190209,1.0,50.01
54,2022-10-03 02:42:19,0.0,79.4,0.0,1.0,0.0,238.41,0.0,166.31,1.0,0.0,1.0,194.59,0.0,0.0,0.0,39190209,1.0,50.01
53,2022-10-03 02:45:19,0.0,79.4,0.0,1.0,0.0,238.85,0.0,166.31,1.0,0.0,1.0,194.59,0.0,0.0,0.0,39190209,1.0,49.98
52,2022-10-03 02:48:19,0.0,79.4,0.0,1.0,0.0,238.46,0.0,166.31,1.0,0.0,1.0,194.59,0.0,0.0,0.0,39190209,1.0,49.95
51,2022-10-03 02:51:19,0.0,79.4,0.0,1.0,0.0,239.14,0.0,166.31,1.0,0.0,1.0,194.59,0.0,0.0,0.0,39190209,1.0,50.02
50,2022-10-03 02:54:19,0.0,79.4,0.0,1.0,0.0,239.54,0.0,166.31,1.0,0.0,1.0,194.59,0.0,0.0,0.0,39190209,1.0,50.05
69,2022-10-03 02:57:19,0.0,79.4,0.0,1.0,0.0,240.18,0.0,166.31,1.0,0.0,1.0,194.59,0.0,0.0,0.0,39190209,1.0,49.21
68,2022-10-03 03:00:19,0.0,79.4,0.0,1.0,0.0,239.06,0.0,166.31,1.0,0.0,1.0,194.59,0.0,0.0,0.0,39190209,1.0,50.03
67,2022-10-03 03:03:19,0.0,79.4,0.0,1.0,0.0,239.19,0.0,166.31,1.0,0.0,1.0,194.59,0.0,0.0,0.0,39190209,1.0,49.99
66,2022-10-03 03:06:19,0.0,79.4,0.0,1.0,0.0,237.85,0.0,166.31,1.0,0.0,1.0,194.59,0.0,0.0,0.0,39190209,1.0,49.95
65,2022-10-03 03:09:19,0.0,79.4,0.0,1.0,0.0,238.91,0.0,166.31,1.0,0.0,1.0,194.59,0.0,0.0,0.0,39190209,1.0,49.98
64,2022-10-03 03:12:19,0.0,79.4,0.0,1.0,0.0,239.01,0.0,166.31,1.0,0.0,1.0,194.59,0.0,0.0,0.0,39190209,1.0,49.99
63,2022-10-03 03:15:19,0.0,79.4,0.0,1.0,0.0,239.19,0.0,166.31,1.0,0.0,1.0,194.59,0.0,0.0,0.0,39190209,1.0,50.0
62,2022-10-03 03:18:19,0.0,79.4,0.0,1.0,0.0,236.67,0.0,166.31,1.0,0.0,1.0,194.59,0.0,0.0,0.0,39190209,1.0,49.99
61,2022-10-03 03:21:19,0.0,79.4,0.0,1.0,0.0,239.31,0.0,166.31,1.0,0.0,1.0,194.59,0.0,0.0,0.0,39190209,1.0,49.98
60,2022-10-03 03:24:19,0.0,79.4,0.0,1.0,0.0,239.73,0.0,166.31,1.0,0.0,1.0,194.59,0.0,0.0,0.0,39190209,1.0,49.96
79,2022-10-03 03:27:19,0.0,79.4,0.0,1.0,0.0,240.44,0.0,166.31,1.0,0.0,1.0,194.59,0.0,0.0,0.0,39190209,1.0,49.95
78,2022-10-03 03:30:19,0.0,79.4,0.0,1.0,0.0,238.18,0.0,166.31,1.0,0.0,1.0,194.59,0.0,0.0,0.0,39190209,1.0,49.89
77,2022-10-03 03:33:19,0.0,79.4,0.0,1.0,0.0,240.22,0.0,166.31,1.0,0.0,1.0,194.59,0.0,0.0,0.0,39190209,1.0,49.86
76,2022-10-03 03:36:19,0.0,79.4,0.0,1.0,0.0,240.94,0.0,166.31,1.0,0.0,1.0,194.59,0.0,0.0,0.0,39190209,1.0,49.94
75,2022-10-03 03:39:19,0.0,79.4,0.0,1.0,0.0,238.88,0.0,166.31,1.0,0.0,1.0,194.59,0.0,0.0,0.0,39190209,1.0,49.97
74,2022-10-03 03:42:19,0.0,79.4,0.0,1.0,0.0,240.96,0.0,166.31,1.0,0.0,1.0,194.59,0.0,0.0,0.0,39190209,1.0,49.95
73,2022-10-03 03:45:19,0.0,79.4,0.0,1.0,0.0,239.51,0.0,166.31,1.0,0.0,1.0,194.59,0.0,0.0,0.0,39190209,1.0,49.93
72,2022-10-03 03:48:19,0.0,79.4,0.0,1.0,0.0,238.15,0.0,166.31,1.0,0.0,1.0,194.59,0.0,0.0,0.0,39190209,1.0,49.95
71,2022-10-03 03:51:19,0.0,79.4,0.0,1.0,0.0,238.41,0.0,166.31,1.0,0.0,1.0,194.59,0.0,0.0,0.0,39190209,1.0,49.93
70,2022-10-03 03:54:19,0.0,79.4,0.0,1.0,0.0,242.45,0.0,166.31,1.0,0.0,1.0,194.59,0.0,0.0,0.0,39190209,1.0,49.94
89,2022-10-03 03:57:19,0.0,79.4,0.0,1.0,0.0,239.1,0.0,166.31,1.0,0.0,1.0,194.59,0.0,0.0,0.0,39190209,1.0,49.97
88,2022-10-03 04:00:19,0.0,79.4,0.0,1.0,0.0,239.31,0.0,166.31,1.0,0.0,1.0,194.59,0.0,0.0,0.0,39190209,1.0,50.04
87,2022-10-03 04:03:19,0.0,79.4,0.0,1.0,0.0,239.81,0.0,166.31,1.0,0.0,1.0,194.59,0.0,0.0,0.0,39190209,1.0,50.03
86,2022-10-03 04:06:19,0.0,79.4,0.0,1.0,0.0,240.34,0.0,166.31,1.0,0.0,1.0,194.59,0.0,0.0,0.0,39190209,1.0,50.01
85,2022-10-03 04:09:19,0.0,79.4,0.0,1.0,0.0,239.41,0.0,166.31,1.0,0.0,1.0,194.59,0.0,0.0,0.0,39190209,1.0,49.95
84,2022-10-03 04:12:19,0.0,79.4,0.0,1.0,0.0,240.6,0.0,166.31,1.0,0.0,1.0,194.59,0.0,0.0,0.0,39190209,1.0,49.9
83,2022-10-03 04:15:19,0.0,79.4,0.0,1.0,0.0,236.94,0.0,166.31,1.0,0.0,1.0,194.59,0.0,0.0,0.0,39190209,1.0,49.97
82,2022-10-03 04:18:19,0.0,79.4,0.0,1.0,0.0,238.3,0.0,166.31,1.0,0.0,1.0,194.59,0.0,0.0,0.0,39190209,1.0,50.02
81,2022-10-03 04:21:19,0.0,79.4,0.0,1.0,0.0,239.19,0.0,166.31,1.0,0.0,1.0,194.59,0.0,0.0,0.0,39190209,1.0,50.01
80,2022-10-03 04:24:19,0.0,79.4,0.0,1.0,0.0,238.67,0.0,166.31,1.0,0.0,1.0,194.59,0.0,0.0,0.0,39190209,1.0,49.97
99,2022-10-03 04:27:19,0.0,79.4,0.0,1.0,0.0,241.02,0.0,166.31,1.0,0.0,1.0,194.59,0.0,0.0,0.0,39190209,1.0,49.92
98,2022-10-03 04:30:19,0.0,79.4,0.0,1.0,0.0,237.97,0.0,166.31,1.0,0.0,1.0,194.59,0.0,0.0,0.0,39190209,1.0,50.03
97,2022-10-03 04:33:19,0.0,79.4,0.0,1.0,0.0,239.18,0.0,166.31,1.0,0.0,1.0,194.59,0.0,0.0,0.0,39190209,1.0,49.98
96,2022-10-03 04:36:19,0.0,79.4,0.0,1.0,0.0,240.29,0.0,166.31,1.0,0.0,1.0,194.59,0.0,0.0,0.0,39190209,1.0,49.93
95,2022-10-03 04:39:19,0.0,79.4,0.0,1.0,0.0,238.76,0.0,166.31,1.0,0.0,1.0,194.59,0.0,0.0,0.0,39190209,1.0,49.95
94,2022-10-03 04:42:19,0.0,79.4,0.0,1.0,0.0,239.0,0.0,166.31,1.0,0.0,1.0,194.59,0.0,0.0,0.0,39190209,1.0,49.99
93,2022-10-03 04:45:19,0.0,79.4,0.0,1.0,0.0,240.44,0.0,166.31,1.0,0.0,1.0,194.59,0.0,0.0,0.0,39190209,1.0,50.01
92,2022-10-03 04:48:19,0.0,79.4,0.0,1.0,0.0,238.7,0.0,166.31,1.0,0.0,1.0,194.59,0.0,0.0,0.0,39190209,1.0,50.05
91,2022-10-03 04:51:19,0.0,79.4,0.0,1.0,0.0,238.02,0.0,166.31,1.0,0.0,1.0,194.59,0.0,0.0,0.0,39190209,1.0,50.01
90,2022-10-03 04:54:19,0.0,79.4,0.0,1.0,0.0,238.5,0.0,166.31,1.0,0.0,1.0,194.59,0.0,0.0,0.0,39190209,1.0,49.97
109,2022-10-03 04:57:19,0.0,79.4,0.0,1.0,0.0,239.88,0.0,166.31,1.0,0.0,1.0,194.59,0.0,0.0,0.0,39190209,1.0,50.0
108,2022-10-03 05:00:19,0.0,79.4,0.0,1.0,0.0,238.04,0.0,166.31,1.0,0.0,1.0,194.59,0.0,0.0,0.0,39190209,1.0,50.06
107,2022-10-03 05:03:19,0.0,79.4,0.0,1.0,0.0,238.77,0.0,166.31,1.0,0.0,1.0,194.59,0.0,0.0,0.0,39190209,1.0,50.02
106,2022-10-03 05:06:19,0.0,79.4,0.0,1.0,0.0,240.76,0.0,166.31,1.0,0.0,1.0,194.59,0.0,0.0,0.0,39190209,1.0,49.94
105,2022-10-03 05:09:19,0.0,79.4,0.0,1.0,0.0,239.68,0.0,166.31,1.0,0.0,1.0,194.59,0.0,0.0,0.0,39190209,1.0,49.97
104,2022-10-03 05:12:19,0.0,79.4,0.0,1.0,0.0,240.79,0.0,166.31,1.0,0.0,1.0,194.59,0.0,0.0,0.0,39190209,1.0,49.98
103,2022-10-03 05:15:19,0.0,79.4,0.0,1.0,0.0,240.6,0.0,166.31,1.0,0.0,1.0,194.59,0.0,0.0,0.0,39190209,1.0,50.01
102,2022-10-03 05:18:19,0.0,79.4,0.0,1.0,0.0,240.59,0.0,166.31,1.0,0.0,1.0,194.59,0.0,0.0,0.0,39190209,1.0,50.03
101,2022-10-03 05:21:19,0.0,79.4,0.0,1.0,0.0,240.21,0.0,166.31,1.0,0.0,1.0,194.59,0.0,0.0,0.0,39190209,1.0,49.99
100,2022-10-03 05:24:19,0.0,79.4,0.0,1.0,0.0,236.48,0.0,166.31,1.0,0.0,1.0,194.59,0.0,0.0,0.0,39190209,1.0,49.95
119,2022-10-03 05:27:19,0.0,79.4,0.0,1.0,0.0,238.04,0.0,166.31,1.0,0.0,1.0,194.59,0.0,0.0,0.0,39190209,1.0,49.97
118,2022-10-03 05:30:19,0.0,79.4,0.0,1.0,0.0,239.59,0.0,166.31,1.0,0.0,1.0,194.59,0.0,0.0,0.0,39190209,1.0,50.05
117,2022-10-03 05:33:19,0.0,79.4,0.0,1.0,0.0,237.5,0.0,166.31,1.0,0.0,1.0,194.59,0.0,0.0,0.0,39190209,1.0,50.05
116,2022-10-03 05:36:19,0.0,79.4,0.0,1.0,0.0,241.45,0.0,166.31,1.0,0.0,1.0,194.59,0.0,0.0,0.0,39190209,1.0,50.01
115,2022-10-03 05:39:19,0.0,79.4,0.0,1.0,0.0,240.15,0.0,166.31,1.0,0.0,1.0,194.59,0.0,0.0,0.0,39190209,1.0,49.99
114,2022-10-03 05:42:19,0.0,79.4,0.0,1.0,0.0,239.03,0.0,166.31,1.0,0.0,1.0,194.59,0.0,0.0,0.0,39190209,1.0,49.99
113,2022-10-03 05:45:19,0.0,79.4,0.0,1.0,0.0,239.99,0.0,166.31,1.0,0.0,1.0,194.59,0.0,0.0,0.0,39190209,1.0,50.05
112,2022-10-03 05:48:19,0.0,79.4,0.0,1.0,0.0,242.38,0.0,166.31,1.0,0.0,1.0,194.59,0.0,0.0,0.0,39190209,1.0,50.03
111,2022-10-03 05:51:19,0.0,79.4,0.0,1.0,0.0,239.54,0.0,166.31,1.0,0.0,1.0,194.59,0.0,0.0,0.0,39190209,1.0,49.95
110,2022-10-03 05:54:19,0.0,79.4,0.0,1.0,0.0,240.05,0.0,166.31,1.0,0.0,1.0,194.59,0.0,0.0,0.0,39190209,1.0,49.98
129,2022-10-03 05:57:19,0.0,79.4,0.0,1.0,0.0,238.68,0.0,166.31,1.0,0.0,1.0,194.59,0.0,0.0,0.0,39190209,1.0,50.06
128,2022-10-03 06:00:19,0.0,79.4,0.0,1.0,0.0,238.44,0.0,166.31,1.0,0.0,1.0,194.59,0.0,0.0,0.0,39190209,1.0,50.08
127,2022-10-03 06:03:19,0.0,79.4,0.0,1.0,0.0,238.22,0.0,166.31,1.0,0.0,1.0,194.59,0.0,0.0,0.0,39190209,1.0,50.08
126,2022-10-03 06:06:19,0.0,79.4,0.0,1.0,0.0,240.51,0.0,166.31,1.0,0.0,1.0,194.59,0.0,0.0,0.0,39190209,1.0,50.0
125,2022-10-03 06:09:19,0.0,79.4,0.0,1.0,0.0,238.16,0.0,166.31,1.0,0.0,1.0,194.59,0.0,0.0,0.0,39190209,1.0,49.97
124,2022-10-03 06:12:19,0.0,79.4,0.0,1.0,0.0,240.98,0.0,166.31,1.0,0.0,1.0,194.59,0.0,0.0,0.0,39190209,1.0,49.97
123,2022-10-03 06:15:19,0.0,79.4,0.0,1.0,0.0,239.15,0.0,166.31,1.0,0.0,1.0,194.59,0.0,0.0,0.0,39190209,1.0,50.05
122,2022-10-03 06:18:19,0.0,79.4,0.0,1.0,0.0,240.29,0.0,166.31,1.0,0.0,1.0,194.59,0.0,0.0,0.0,39190209,1.0,50.05
121,2022-10-03 06:21:19,0.0,79.4,0.0,1.0,0.0,238.18,0.0,166.31,1.0,0.0,1.0,194.59,0.0,0.0,0.0,39190209,1.0,50.01
120,2022-10-03 06:24:19,0.0,79.4,0.0,1.0,0.0,239.73,0.0,166.31,1.0,0.0,1.0,194.59,0.0,0.0,0.0,39190209,1.0,49.96
139,2022-10-03 06:27:19,0.0,79.4,0.0,1.0,0.0,238.67,0.0,166.31,1.0,0.0,1.0,194.59,0.0,0.0,0.0,39190209,1.0,50.02
138,2022-10-03 06:30:19,0.0,79.4,0.0,1.0,0.0,239.91,0.0,166.31,1.0,0.0,1.0,194.59,0.0,0.0,0.0,39190209,1.0,50.04
137,2022-10-03 06:33:19,0.0,79.4,0.0,1.0,0.0,239.71,0.0,166.31,1.0,0.0,1.0,194.59,0.0,0.0,0.0,39190209,1.0,50.02
136,2022-10-03 06:36:19,0.0,79.4,0.0,1.0,0.0,238.52,0.0,166.31,1.0,0.0,1.0,194.59,0.0,0.0,0.0,39190209,1.0,50.01
135,2022-10-03 06:39:19,0.0,79.4,0.0,1.0,0.0,241.32,0.0,166.31,1.0,0.0,1.0,194.59,0.0,0.0,0.0,39190209,1.0,49.98
134,2022-10-03 06:42:19,0.0,79.4,0.0,1.0,0.0,235.9,0.0,166.31,1.0,0.0,1.0,194.59,0.0,0.0,0.0,39190209,1.0,50.01
133,2022-10-03 06:45:19,0.0,79.4,0.0,1.0,0.0,240.38,0.0,166.31,1.0,0.0,1.0,194.59,0.0,0.0,0.0,39190209,1.0,49.97
132,2022-10-03 06:48:19,0.0,79.4,0.0,1.0,0.0,238.35,0.0,166.31,1.0,0.0,1.0,194.59,0.0,0.0,0.0,39190209,1.0,50.02
131,2022-10-03 06:51:19,0.0,79.4,0.0,1.0,0.0,236.61,0.0,166.31,1.0,0.0,1.0,194.59,0.0,0.0,0.0,39190209,1.0,50.01
130,2022-10-03 06:54:19,0.0,79.4,0.0,1.0,0.0,237.99,0.0,166.31,1.0,0.0,1.0,194.59,0.0,0.0,0.0,39190209,1.0,49.97
149,2022-10-03 06:57:19,0.0,79.4,0.0,1.0,0.0,237.06,0.0,166.31,1.0,0.0,1.0,194.59,0.0,0.0,0.0,39190209,1.0,49.96
148,2022-10-03 07:00:19,0.0,79.4,0.0,0.67,0.0,236.99,23.45,166.31,1.0,34.98,0.67,194.59,0.0,25.69,0.15,39190209,1.0,50.01
147,2022-10-03 07:03:19,0.0,79.4,0.0,0.65,0.0,238.42,21.85,166.31,1.0,33.38,0.66,194.6,0.0,24.98,0.14,39190209,1.0,50.05
146,2022-10-03 07:06:19,0.0,79.4,0.0,0.64,0.0,239.47,20.43,166.31,1.0,32.09,0.64,194.6,0.0,24.49,0.13,39190209,1.0,49.99
145,2022-10-03 07:09:19,0.0,79.4,0.0,0.63,0.0,239.21,19.92,166.32,1.0,31.38,0.64,194.6,0.0,24.01,0.13,39190209,1.0,49.95
144,2022-10-03 07:12:19,0.0,79.4,0.0,0.65,0.0,238.57,20.63,166.32,1.0,31.78,0.65,194.6,0.0,23.93,0.13,39190209,1.0,49.98
143,2022-10-03 07:15:19,0.0,79.4,0.0,0.65,0.0,239.41,21.1,166.32,1.0,32.46,0.65,194.6,0.0,24.42,0.14,39190209,1.0,50.04
142,2022-10-03 07:18:19,0.0,79.41,0.0,0.66,0.0,237.73,21.74,166.32,1.0,32.9,0.66,194.6,0.0,24.45,0.14,39190209,1.0,50.01
141,2022-10-03 07:21:19,0.0,79.41,0.0,0.67,0.0,238.82,22.82,166.32,1.0,33.91,0.68,194.61,0.0,24.83,0.14,39190209,1.0,50.03
140,2022-10-03 07:24:19,0.0,79.41,0.0,0.68,0.0,238.2,23.81,166.32,1.0,34.87,0.69,194.61,0.0,25.22,0.15,39190209,1.0,49.97
159,2022-10-03 07:27:19,0.0,79.41,0.0,0.68,0.0,239.31,24.19,166.32,1.0,35.32,0.69,194.61,0.0,25.48,0.15,39190209,1.0,50.01
158,2022-10-03 07:30:19,0.0,79.41,0.0,0.68,0.0,239.49,23.37,166.32,1.0,34.49,0.68,194.61,0.0,25.11,0.14,39190209,1.0,49.99
157,2022-10-03 07:33:19,0.0,79.41,0.0,0.68,0.0,241.36,23.7,166.32,1.0,35.05,0.68,194.61,0.0,25.56,0.14,39190209,1.0,50.0
156,2022-10-03 07:36:19,0.0,79.41,0.0,0.69,0.0,238.94,24.69,166.33,1.0,35.65,0.7,194.61,0.0,25.46,0.15,39190209,1.0,49.98
155,2022-10-03 07:39:19,0.0,79.41,0.0,0.68,0.0,239.73,24.2,166.33,1.0,35.38,0.69,194.62,0.0,25.55,0.15,39190209,1.0,50.01
154,2022-10-03 07:42:19,0.0,79.42,0.0,0.68,0.0,239.38,23.83,166.33,1.0,34.85,0.69,194.62,0.0,25.18,0.15,39190209,1.0,50.01
153,2022-10-03 07:45:19,0.0,79.42,0.0,0.68,0.0,239.18,23.48,166.33,1.0,34.44,0.69,194.62,0.0,24.94,0.14,39190209,1.0,50.01
152,2022-10-03 07:48:19,0.0,79.42,0.0,0.69,0.0,238.62,23.55,166.33,1.0,34.36,0.69,194.62,0.0,24.77,0.14,39190209,1.0,50.0
151,2022-10-03 07:51:19,0.0,79.42,0.0,0.68,0.0,239.2,23.47,166.33,1.0,34.44,0.69,194.62,0.0,24.96,0.14,39190209,1.0,50.01
