,timestamp,y_phase_voltage,total_reactive_energy,b_phase_voltage,r_phase_pf,y_phase_current,r_phase_voltage,total_active_power,total_real_energy,y_phase_pf,total_apparent_power,total_pf,total_apparent_energy,b_phase_current,total_reactive_power,r_phase_current,serial_no,b_phase_pf,frequency
257,2022-10-04 00:30:18,0.0,9.09,0.0,0.23,0.0,238.83,4.72,26.48,1.0,20.97,1.0,28.76,0.0,20.23,0.09,16220187,1.0,50.02
256,2022-10-04 00:33:19,0.0,9.09,0.0,0.22,0.0,239.26,4.65,26.48,1.0,20.72,1.0,28.76,0.0,19.99,0.09,16220187,1.0,49.95
255,2022-10-04 00:36:19,0.0,9.09,0.0,0.23,0.0,239.36,4.7,26.48,1.0,20.82,1.0,28.76,0.0,20.09,0.09,16220187,1.0,49.99
254,2022-10-04 00:39:19,0.0,9.09,0.0,0.22,0.0,239.55,4.58,26.48,1.0,20.46,1.0,28.76,0.0,19.74,0.09,16220187,1.0,50.04
253,2022-10-04 00:42:19,0.0,9.09,0.0,0.91,0.0,238.12,438.79,26.48,1.0,481.91,0.91,28.77,0.0,199.25,2.02,16220187,1.0,50.05
252,2022-10-04 00:45:19,0.0,9.1,0.0,0.96,0.0,237.97,1020.2,26.52,1.0,1062.44,0.96,28.81,0.0,296.61,4.46,16220187,1.0,50.02
251,2022-10-04 00:48:19,0.0,9.12,0.0,0.96,0.0,236.92,1069.8,26.57,1.0,1111.91,0.96,28.86,0.0,303.1,4.69,16220187,1.0,49.98
250,2022-10-04 00:51:22,0.0,9.13,0.0,0.96,0.0,236.56,1049.72,26.63,1.0,1092.24,0.96,28.92,0.0,301.81,4.62,16220187,1.0,50.02
249,2022-10-04 00:54:22,0.0,9.15,0.0,0.96,0.0,237.04,1064.71,26.68,1.0,1106.88,0.96,28.97,0.0,302.61,4.67,16220187,1.0,50.01
268,2022-10-04 00:57:22,0.0,9.16,0.0,0.78,0.0,239.5,90.65,26.72,1.0,116.44,1.0,29.02,0.0,72.36,0.49,16220187,1.0,50.01
267,2022-10-04 01:00:22,0.0,9.16,0.0,0.03,0.0,239.59,1.12,26.72,1.0,38.96,1.0,29.02,0.0,38.94,0.16,16220187,1.0,50.01
266,2022-10-04 01:03:22,0.0,9.17,0.0,0.22,0.0,239.61,4.71,26.72,1.0,21.09,1.0,29.02,0.0,20.35,0.09,16220187,1.0,49.97
265,2022-10-04 01:06:22,0.0,9.17,0.0,0.22,0.0,239.29,4.57,26.72,1.0,20.67,1.0,29.02,0.0,19.96,0.09,16220187,1.0,50.03
264,2022-10-04 01:09:21,0.0,9.17,0.0,0.22,0.0,239.36,4.64,26.72,1.0,20.87,1.0,29.02,0.0,20.15,0.09,16220187,1.0,50.03
263,2022-10-04 01:12:21,0.0,9.17,0.0,0.22,0.0,239.8,4.58,26.73,1.0,20.57,1.0,29.02,0.0,19.86,0.09,16220187,1.0,50.03
262,2022-10-04 01:15:21,0.0,9.17,0.0,0.22,0.0,240.51,4.55,26.73,1.0,20.68,1.0,29.02,0.0,19.97,0.09,16220187,1.0,50.03
261,2022-10-04 01:18:21,0.0,9.17,0.0,0.22,0.0,240.21,4.58,26.73,1.0,20.95,1.0,29.03,0.0,20.24,0.09,16220187,1.0,49.98
260,2022-10-04 01:21:21,0.0,9.17,0.0,0.21,0.0,240.9,4.37,26.73,1.0,20.57,1.0,29.03,0.0,19.9,0.09,16220187,1.0,50.01
259,2022-10-04 01:24:24,0.0,9.17,0.0,0.22,0.0,240.45,4.58,26.73,1.0,20.92,1.0,29.03,0.0,20.21,0.09,16220187,1.0,50.06
274,2022-10-04 01:27:24,0.0,9.17,0.0,0.21,0.0,241.16,4.51,26.73,1.0,20.98,1.0,29.03,0.0,20.29,0.09,16220187,1.0,50.05
273,2022-10-04 01:30:24,0.0,9.18,0.0,0.22,0.0,240.9,4.49,26.73,1.0,20.86,1.0,29.03,0.0,20.17,0.09,16220187,1.0,50.01
272,2022-10-04 01:33:24,0.0,9.18,0.0,0.21,0.0,241.56,4.48,26.73,1.0,21.02,1.0,29.03,0.0,20.33,0.09,16220187,1.0,49.98
271,2022-10-04 01:36:22,0.0,9.18,0.0,0.21,0.0,240.74,4.4,26.73,1.0,20.99,1.0,29.03,0.0,20.32,0.09,16220187,1.0,49.98
270,2022-10-04 01:39:27,0.0,9.18,0.0,0.21,0.0,241.06,4.49,26.73,1.0,20.97,1.0,29.03,0.0,20.28,0.09,16220187,1.0,50.04
269,2022-10-04 01:42:25,0.0,9.18,0.0,0.22,0.0,240.81,4.61,26.73,1.0,21.05,1.0,29.03,0.0,20.33,0.09,16220187,1.0,50.05
278,2022-10-04 04:46:52,0.0,9.18,0.0,0.06,0.0,241.24,2.83,26.73,1.0,45.88,1.0,29.03,0.0,45.34,0.19,16220187,1.0,50.08
277,2022-10-04 04:48:48,0.0,9.18,0.0,0.07,0.0,240.7,3.03,26.73,1.0,46.31,1.0,29.03,0.0,45.75,0.19,16220187,1.0,50.08
276,2022-10-04 04:51:18,0.0,9.18,0.0,0.95,0.0,238.78,759.47,26.74,1.0,799.63,0.95,29.05,0.0,250.2,3.35,16220187,1.0,50.01
275,2022-10-04 04:54:18,0.0,9.2,0.0,0.96,0.0,238.05,977.75,26.79,1.0,1018.71,0.96,29.1,0.0,285.96,4.28,16220187,1.0,49.99
288,2022-10-04 04:57:18,0.0,9.21,0.0,0.03,0.0,240.1,1.0,26.83,1.0,39.04,1.0,29.14,0.0,39.03,0.16,16220187,1.0,49.99
287,2022-10-04 05:00:22,0.0,9.21,0.0,0.03,0.0,240.31,1.25,26.83,1.0,39.07,1.0,29.14,0.0,39.05,0.16,16220187,1.0,50.06
286,2022-10-04 05:03:22,0.0,9.21,0.0,0.22,0.0,240.1,4.7,26.83,1.0,21.56,1.0,29.14,0.0,20.83,0.09,16220187,1.0,50.06
285,2022-10-04 05:06:41,0.0,9.21,0.0,0.22,0.0,239.26,4.64,26.83,1.0,21.01,1.0,29.14,0.0,20.28,0.09,16220187,1.0,49.96
284,2022-10-04 05:09:11,0.0,9.22,0.0,0.22,0.0,239.13,4.87,26.83,1.0,21.71,1.0,29.14,0.0,20.95,0.09,16220187,1.0,49.95
283,2022-10-04 05:12:11,0.0,9.22,0.0,0.23,0.0,239.15,4.94,26.83,1.0,21.91,1.0,29.14,0.0,21.13,0.09,16220187,1.0,49.93
282,2022-10-04 05:15:11,0.0,9.22,0.0,0.22,0.0,239.08,4.79,26.83,1.0,21.66,1.0,29.14,0.0,20.91,0.09,16220187,1.0,49.99
281,2022-10-04 05:18:11,0.0,9.22,0.0,0.95,0.0,237.67,786.28,26.84,1.0,827.0,0.95,29.16,0.0,256.29,3.48,16220187,1.0,50.01
280,2022-10-04 05:21:11,0.0,9.24,0.0,0.96,0.0,237.23,980.28,26.89,1.0,1021.28,0.96,29.2,0.0,286.44,4.3,16220187,1.0,50.03
279,2022-10-04 05:24:11,0.0,9.25,0.0,0.96,0.0,237.52,1006.4,26.94,1.0,1048.03,0.96,29.26,0.0,292.45,4.41,16220187,1.0,50.01
298,2022-10-04 05:27:11,0.0,9.27,0.0,0.96,0.0,236.65,1027.54,26.99,1.0,1069.09,0.96,29.31,0.0,295.16,4.52,16220187,1.0,50.0
297,2022-10-04 05:30:11,0.0,9.28,0.0,0.96,0.0,236.88,1044.75,27.04,1.0,1086.43,0.96,29.36,0.0,298.03,4.59,16220187,1.0,50.03
296,2022-10-04 05:33:11,0.0,9.29,0.0,0.03,0.0,238.48,1.3,27.06,1.0,38.59,1.0,29.39,0.0,38.56,0.16,16220187,1.0,50.07
295,2022-10-04 05:36:49,0.0,9.29,0.0,0.22,0.0,238.19,4.52,27.06,1.0,20.48,1.0,29.39,0.0,19.78,0.09,16220187,1.0,50.03
294,2022-10-04 05:39:48,0.0,9.29,0.0,0.22,0.0,237.34,4.63,27.06,1.0,20.84,1.0,29.39,0.0,20.11,0.09,16220187,1.0,49.98
293,2022-10-04 05:42:18,0.0,9.29,0.0,0.22,0.0,237.78,4.43,27.06,1.0,20.26,1.0,29.39,0.0,19.57,0.09,16220187,1.0,49.99
292,2022-10-04 05:45:24,0.0,9.29,0.0,0.22,0.0,237.84,4.63,27.06,1.0,20.88,1.0,29.39,0.0,20.16,0.09,16220187,1.0,50.08
291,2022-10-04 05:48:24,0.0,9.3,0.0,0.22,0.0,236.85,4.74,27.06,1.0,21.51,1.0,29.4,0.0,20.77,0.09,16220187,1.0,50.06
290,2022-10-04 05:51:24,0.0,9.3,0.0,0.09,0.0,236.87,4.09,27.07,1.0,46.85,1.0,29.4,0.0,46.21,0.2,16220187,1.0,50.01
289,2022-10-04 05:54:24,0.0,9.31,0.0,0.96,0.0,234.64,952.91,27.09,1.0,993.28,0.96,29.43,0.0,280.29,4.23,16220187,1.0,50.05
308,2022-10-04 05:57:27,0.0,9.32,0.0,0.96,0.0,234.69,998.39,27.14,1.0,1039.3,0.96,29.48,0.0,288.72,4.43,16220187,1.0,50.04
307,2022-10-04 06:00:27,0.0,9.34,0.0,0.96,0.0,234.16,1032.76,27.2,1.0,1073.95,0.96,29.53,0.0,294.59,4.59,16220187,1.0,50.1
306,2022-10-04 06:03:27,0.0,9.35,0.0,0.96,0.0,234.27,1053.19,27.25,1.0,1094.7,0.96,29.59,0.0,298.59,4.67,16220187,1.0,50.14
305,2022-10-04 06:06:27,0.0,9.37,0.0,0.95,0.0,235.59,811.44,27.3,1.0,849.77,0.95,29.64,0.0,252.36,3.61,16220187,1.0,50.07
304,2022-10-04 06:09:22,0.0,9.37,0.0,0.03,0.0,236.81,1.18,27.3,1.0,38.46,1.0,29.65,0.0,38.44,0.16,16220187,1.0,50.01
303,2022-10-04 06:12:17,0.0,9.37,0.0,0.22,0.0,235.62,4.93,27.3,1.0,21.91,1.0,29.65,0.0,21.14,0.09,16220187,1.0,50.0
302,2022-10-04 06:15:26,0.0,9.37,0.0,0.21,0.0,240.11,4.41,27.3,1.0,21.13,1.0,29.65,0.0,20.46,0.09,16220187,1.0,49.99
301,2022-10-04 06:18:26,0.0,9.37,0.0,0.21,0.0,238.94,4.51,27.3,1.0,21.36,1.0,29.65,0.0,20.67,0.09,16220187,1.0,50.02
300,2022-10-04 06:21:26,0.0,9.37,0.0,0.21,0.0,238.65,4.55,27.3,1.0,21.19,1.0,29.65,0.0,20.49,0.09,16220187,1.0,50.04
299,2022-10-04 06:24:28,0.0,9.38,0.0,0.22,0.0,238.95,4.59,27.3,1.0,20.98,1.0,29.65,0.0,20.27,0.09,16220187,1.0,50.0
318,2022-10-04 06:27:28,0.0,9.38,0.0,0.92,0.0,236.88,486.64,27.31,1.0,526.87,0.92,29.66,0.0,201.91,2.22,16220187,1.0,49.96
317,2022-10-04 06:30:25,0.0,9.39,0.0,0.96,0.0,235.35,999.59,27.35,1.0,1039.96,0.96,29.7,0.0,286.96,4.42,16220187,1.0,50.0
316,2022-10-04 06:33:25,0.0,9.41,0.0,0.96,0.0,235.24,1042.06,27.4,1.0,1082.86,0.96,29.76,0.0,294.43,4.6,16220187,1.0,50.06
315,2022-10-04 06:36:25,0.0,9.42,0.0,0.96,0.0,234.34,1064.13,27.45,1.0,1105.33,0.96,29.81,0.0,299.0,4.72,16220187,1.0,50.04
314,2022-10-04 06:39:01,0.0,9.43,0.0,0.96,0.0,234.42,1052.11,27.5,1.0,1092.91,0.96,29.86,0.0,295.84,4.66,16220187,1.0,50.03
313,2022-10-04 06:42:01,0.0,9.45,0.0,0.78,0.0,236.5,89.67,27.54,1.0,115.46,1.0,29.9,0.0,72.01,0.49,16220187,1.0,50.03
312,2022-10-04 06:45:01,0.0,9.45,0.0,0.03,0.0,236.34,1.2,27.54,1.0,38.52,1.0,29.91,0.0,38.5,0.16,16220187,1.0,50.0
311,2022-10-04 06:48:01,0.0,9.45,0.0,0.22,0.0,237.5,4.71,27.54,1.0,21.52,1.0,29.91,0.0,20.79,0.09,16220187,1.0,50.04
310,2022-10-04 06:51:01,0.0,9.45,0.0,0.22,0.0,237.39,4.58,27.54,1.0,21.22,1.0,29.91,0.0,20.51,0.09,16220187,1.0,50.04
309,2022-10-04 06:54:01,0.0,9.45,0.0,0.22,0.0,237.3,4.73,27.54,1.0,21.4,1.0,29.91,0.0,20.67,0.09,16220187,1.0,50.02
328,2022-10-04 06:57:01,0.0,9.45,0.0,0.21,0.0,238.72,4.5,27.54,1.0,21.01,1.0,29.91,0.0,20.31,0.09,16220187,1.0,50.08
327,2022-10-04 07:00:01,0.0,9.45,0.0,0.22,0.0,238.06,4.52,27.54,1.0,20.81,1.0,29.91,0.0,20.11,0.09,16220187,1.0,50.09
326,2022-10-04 07:03:01,0.0,9.46,0.0,0.95,0.0,235.94,698.76,27.56,1.0,738.92,0.95,29.92,0.0,240.27,3.13,16220187,1.0,50.1
325,2022-10-04 07:06:01,0.0,9.47,0.0,0.96,0.0,234.12,1018.58,27.6,1.0,1058.97,0.96,29.97,0.0,289.68,4.52,16220187,1.0,50.06
324,2022-10-04 07:09:01,0.0,9.49,0.0,0.96,0.0,233.81,1064.16,27.65,1.0,1105.08,0.96,30.03,0.0,297.94,4.73,16220187,1.0,50.03
323,2022-10-04 07:12:03,0.0,9.5,0.0,0.96,0.0,232.44,1063.15,27.71,1.0,1103.44,0.96,30.08,0.0,295.44,4.75,16220187,1.0,49.98
322,2022-10-04 07:15:23,0.0,9.52,0.0,0.96,0.0,237.56,1067.64,27.77,1.0,1109.93,0.96,30.14,0.0,303.45,4.67,16220187,1.0,50.05
321,2022-10-04 07:18:04,0.0,9.53,0.0,0.04,0.0,239.52,1.45,27.79,1.0,39.52,1.0,30.17,0.0,39.49,0.17,16220187,1.0,50.08
320,2022-10-04 07:21:04,0.0,9.53,0.0,0.04,0.0,239.57,1.42,27.79,1.0,39.91,1.0,30.17,0.0,39.89,0.17,16220187,1.0,50.1
319,2022-10-04 07:24:04,0.0,9.53,0.0,0.21,0.0,239.76,4.69,27.79,1.0,21.87,1.0,30.17,0.0,21.14,0.09,16220187,1.0,50.07
338,2022-10-04 07:27:04,0.0,9.53,0.0,0.22,0.0,239.45,4.6,27.79,1.0,21.36,1.0,30.17,0.0,20.65,0.09,16220187,1.0,50.03
337,2022-10-04 07:30:06,0.0,9.53,0.0,0.21,0.0,239.31,4.49,27.79,1.0,21.16,1.0,30.17,0.0,20.47,0.09,16220187,1.0,50.03
336,2022-10-04 07:33:06,0.0,9.53,0.0,0.21,0.0,238.42,4.33,27.79,1.0,20.84,1.0,30.17,0.0,20.18,0.09,16220187,1.0,50.01
335,2022-10-04 07:36:04,0.0,9.53,0.0,0.21,0.0,238.78,4.5,27.79,1.0,21.2,1.0,30.17,0.0,20.51,0.09,16220187,1.0,50.06
334,2022-10-04 07:39:04,0.0,9.54,0.0,0.95,0.0,236.61,854.44,27.82,1.0,895.14,0.95,30.2,0.0,266.85,3.78,16220187,1.0,50.03
333,2022-10-04 07:42:04,0.0,9.56,0.0,0.96,0.0,237.41,1025.15,27.87,1.0,1066.35,0.96,30.25,0.0,293.55,4.49,16220187,1.0,50.02
332,2022-10-04 07:45:05,0.0,9.57,0.0,0.96,0.0,237.3,1014.04,27.92,1.0,1055.65,0.96,30.31,0.0,293.48,4.45,16220187,1.0,50.01
331,2022-10-04 07:48:05,0.0,9.59,0.0,0.96,0.0,236.43,1022.83,27.97,1.0,1063.98,0.96,30.36,0.0,293.05,4.5,16220187,1.0,50.03
330,2022-10-04 07:51:05,0.0,9.6,0.0,0.96,0.0,236.52,1051.61,28.02,1.0,1091.12,0.96,30.41,0.0,290.94,4.62,16220187,1.0,50.04
329,2022-10-04 07:54:07,0.0,9.61,0.0,0.04,0.0,238.47,1.38,28.03,1.0,39.44,1.0,30.42,0.0,39.42,0.17,16220187,1.0,50.02
348,2022-10-04 07:57:06,0.0,9.61,0.0,0.22,0.0,238.78,4.78,28.03,1.0,22.11,1.0,30.43,0.0,21.37,0.09,16220187,1.0,50.04
347,2022-10-04 08:00:06,0.0,9.61,0.0,0.22,0.0,238.13,4.73,28.03,1.0,21.91,1.0,30.43,0.0,21.18,0.09,16220187,1.0,50.07
346,2022-10-04 08:03:03,0.0,9.61,0.0,0.21,0.0,238.6,4.55,28.03,1.0,21.33,1.0,30.43,0.0,20.63,0.09,16220187,1.0,50.06
345,2022-10-04 08:06:03,0.0,9.61,0.0,0.21,0.0,237.51,4.67,28.03,1.0,21.9,1.0,30.43,0.0,21.18,0.09,16220187,1.0,49.98
344,2022-10-04 08:09:03,0.0,9.61,0.0,0.21,0.0,237.18,4.45,28.03,1.0,21.39,1.0,30.43,0.0,20.72,0.09,16220187,1.0,49.93
343,2022-10-04 08:12:07,0.0,9.62,0.0,0.91,0.0,240.14,452.8,28.03,1.0,495.89,0.91,30.44,0.0,202.19,2.06,16220187,1.0,49.99
342,2022-10-04 08:15:01,0.0,9.63,0.0,0.96,0.0,237.55,971.53,28.07,1.0,1012.77,0.96,30.47,0.0,286.06,4.26,16220187,1.0,50.02
341,2022-10-04 08:18:02,0.0,9.64,0.0,0.96,0.0,236.48,972.35,28.12,1.0,1012.94,0.96,30.53,0.0,283.86,4.28,16220187,1.0,49.96
340,2022-10-04 08:21:02,0.0,9.66,0.0,0.96,0.0,236.9,1011.68,28.17,1.0,1053.64,0.96,30.58,0.0,294.38,4.45,16220187,1.0,50.02
339,2022-10-04 08:24:01,0.0,9.67,0.0,0.96,0.0,237.18,1028.93,28.22,1.0,1070.77,0.96,30.63,0.0,296.41,4.51,16220187,1.0,50.03
353,2022-10-04 08:27:11,0.0,9.69,0.0,0.03,0.0,238.49,1.27,28.26,1.0,40.88,1.0,30.68,0.0,40.86,0.17,16220187,1.0,50.03
352,2022-10-04 08:30:11,0.0,9.69,0.0,0.04,0.0,238.38,1.45,28.26,1.0,39.86,1.0,30.68,0.0,39.83,0.17,16220187,1.0,50.0
351,2022-10-04 08:33:12,0.0,9.69,0.0,0.21,0.0,238.32,4.73,28.26,1.0,22.07,1.0,30.68,0.0,21.34,0.09,16220187,1.0,49.95
350,2022-10-04 08:36:09,0.0,9.69,0.0,0.21,0.0,237.5,4.67,28.26,1.0,21.85,1.0,30.68,0.0,21.13,0.09,16220187,1.0,49.91
349,2022-10-04 08:39:09,0.0,9.69,0.0,0.21,0.0,236.6,4.7,28.26,1.0,21.91,1.0,30.68,0.0,21.18,0.09,16220187,1.0,49.9
357,2022-10-04 11:45:54,0.0,9.69,0.0,0.06,0.0,238.15,2.6,28.26,1.0,45.3,1.0,30.68,0.0,44.77,0.19,16220187,1.0,50.03
356,2022-10-04 11:48:24,0.0,9.69,0.0,0.89,0.0,237.4,317.59,28.26,1.0,357.05,0.89,30.68,0.0,163.16,1.5,16220187,1.0,50.0
355,2022-10-04 11:51:53,0.0,9.7,0.0,0.96,0.0,236.19,1003.24,28.3,1.0,1043.44,0.96,30.72,0.0,286.83,4.42,16220187,1.0,50.05
354,2022-10-04 11:54:23,0.0,9.71,0.0,0.96,0.0,237.04,1068.61,28.34,1.0,1109.82,0.96,30.77,0.0,299.62,4.68,16220187,1.0,50.05
367,2022-10-04 11:57:24,0.0,9.72,0.0,0.04,0.0,240.35,1.51,28.37,1.0,39.56,1.0,30.8,0.0,39.53,0.17,16220187,1.0,50.07
366,2022-10-04 12:00:23,0.0,9.72,0.0,0.04,0.0,241.0,1.63,28.37,1.0,39.09,1.0,30.8,0.0,39.06,0.16,16220187,1.0,50.12
365,2022-10-04 12:03:21,0.0,9.73,0.0,0.22,0.0,241.71,4.67,28.37,1.0,21.13,1.0,30.8,0.0,20.4,0.09,16220187,1.0,50.14
364,2022-10-04 12:06:21,0.0,9.73,0.0,0.22,0.0,241.59,4.56,28.37,1.0,21.02,1.0,30.8,0.0,20.31,0.09,16220187,1.0,50.07
363,2022-10-04 12:09:44,0.0,9.73,0.0,0.22,0.0,241.49,4.71,28.37,1.0,21.4,1.0,30.8,0.0,20.66,0.09,16220187,1.0,50.03
362,2022-10-04 12:12:51,0.0,9.73,0.0,0.22,0.0,241.65,4.7,28.37,1.0,21.27,1.0,30.8,0.0,20.53,0.09,16220187,1.0,50.02
361,2022-10-04 12:15:17,0.0,9.73,0.0,0.22,0.0,241.3,4.63,28.37,1.0,20.9,1.0,30.8,0.0,20.17,0.09,16220187,1.0,50.0
360,2022-10-04 12:18:55,0.0,9.73,0.0,0.22,0.0,241.85,4.43,28.37,1.0,20.61,1.0,30.8,0.0,19.92,0.09,16220187,1.0,50.01
359,2022-10-04 12:21:25,0.0,9.73,0.0,0.22,0.0,241.62,4.51,28.37,1.0,20.78,1.0,30.8,0.0,20.08,0.09,16220187,1.0,49.99
358,2022-10-04 12:24:18,0.0,9.73,0.0,0.22,0.0,241.12,4.56,28.37,1.0,20.83,1.0,30.81,0.0,20.13,0.09,16220187,1.0,49.99
377,2022-10-04 12:27:18,0.0,9.73,0.0,0.21,0.0,241.9,4.39,28.37,1.0,20.66,1.0,30.81,0.0,19.99,0.09,16220187,1.0,50.04
376,2022-10-04 12:30:18,0.0,9.73,0.0,0.21,0.0,242.29,4.48,28.37,1.0,20.93,1.0,30.81,0.0,20.24,0.09,16220187,1.0,50.03
375,2022-10-04 12:33:24,0.0,9.74,0.0,0.22,0.0,242.61,4.57,28.37,1.0,21.2,1.0,30.81,0.0,20.5,0.09,16220187,1.0,50.04
374,2022-10-04 12:36:28,0.0,9.74,0.0,0.21,0.0,242.5,4.53,28.37,1.0,21.1,1.0,30.81,0.0,20.4,0.09,16220187,1.0,49.96
373,2022-10-04 12:39:17,0.0,9.74,0.0,0.22,0.0,243.15,4.49,28.37,1.0,20.86,1.0,30.81,0.0,20.17,0.09,16220187,1.0,49.99
372,2022-10-04 12:42:17,0.0,9.74,0.0,0.22,0.0,243.4,4.6,28.37,1.0,21.27,1.0,30.81,0.0,20.56,0.09,16220187,1.0,50.0
371,2022-10-04 12:45:51,0.0,9.74,0.0,0.89,0.0,242.99,380.42,28.37,1.0,426.01,0.89,30.81,0.0,191.75,1.75,16220187,1.0,49.99
370,2022-10-04 12:48:23,0.0,9.75,0.0,0.96,0.0,243.69,1038.56,28.4,1.0,1081.74,0.96,30.85,0.0,302.59,4.44,16220187,1.0,50.03
369,2022-10-04 12:51:23,0.0,9.77,0.0,0.96,0.0,239.88,1125.81,28.46,1.0,1169.89,0.96,30.9,0.0,318.14,4.88,16220187,1.0,49.97
368,2022-10-04 12:54:28,0.0,9.78,0.0,0.96,0.0,238.57,1078.96,28.51,1.0,1121.33,0.96,30.96,0.0,305.32,4.7,16220187,1.0,49.98
387,2022-10-04 12:57:28,0.0,9.8,0.0,0.96,0.0,239.55,1091.38,28.57,1.0,1134.9,0.96,31.02,0.0,311.25,4.73,16220187,1.0,50.05
386,2022-10-04 13:00:28,0.0,9.81,0.0,0.95,0.0,243.73,829.41,28.62,1.0,870.6,0.95,31.08,0.0,264.64,3.57,16220187,1.0,50.06
385,2022-10-04 13:03:53,0.0,9.82,0.0,0.05,0.0,245.21,2.1,28.62,1.0,39.67,1.0,31.08,0.0,39.62,0.16,16220187,1.0,50.07
384,2022-10-04 13:06:30,0.0,9.82,0.0,0.22,0.0,244.44,4.64,28.62,1.0,21.25,1.0,31.08,0.0,20.54,0.09,16220187,1.0,50.0
383,2022-10-04 13:09:00,0.0,9.82,0.0,0.22,0.0,244.41,4.61,28.62,1.0,21.31,1.0,31.08,0.0,20.6,0.09,16220187,1.0,50.0
382,2022-10-04 13:12:30,0.0,9.82,0.0,0.22,0.0,244.18,4.59,28.63,1.0,21.29,1.0,31.08,0.0,20.58,0.09,16220187,1.0,49.97
381,2022-10-04 13:15:24,0.0,9.82,0.0,0.21,0.0,245.05,4.32,28.63,1.0,20.83,1.0,31.08,0.0,20.17,0.09,16220187,1.0,50.01
380,2022-10-04 13:18:24,0.0,9.82,0.0,0.21,0.0,244.86,4.31,28.63,1.0,20.57,1.0,31.09,0.0,19.91,0.08,16220187,1.0,50.03
379,2022-10-04 13:21:50,0.0,9.83,0.0,0.94,0.0,242.58,635.97,28.64,1.0,678.16,0.94,31.1,0.0,235.46,2.8,16220187,1.0,50.04
378,2022-10-04 13:24:29,0.0,9.84,0.0,0.96,0.0,242.65,1106.94,28.68,1.0,1151.28,0.96,31.14,0.0,316.44,4.75,16220187,1.0,50.05
397,2022-10-04 13:27:29,0.0,9.86,0.0,0.96,0.0,242.9,1102.65,28.73,1.0,1147.27,0.96,31.2,0.0,316.83,4.72,16220187,1.0,50.05
396,2022-10-04 13:30:20,0.0,9.87,0.0,0.96,0.0,242.18,1115.52,28.79,1.0,1159.7,0.96,31.26,0.0,317.07,4.79,16220187,1.0,50.04
395,2022-10-04 13:33:01,0.0,9.89,0.0,0.96,0.0,236.88,1158.22,28.84,1.0,1202.12,0.96,31.31,0.0,321.9,5.08,16220187,1.0,50.05
394,2022-10-04 13:36:21,0.0,9.9,0.0,0.03,0.0,238.3,1.04,28.88,1.0,39.18,1.0,31.36,0.0,39.16,0.16,16220187,1.0,50.01
393,2022-10-04 13:39:26,0.0,9.9,0.0,0.03,0.0,237.51,1.2,28.88,1.0,39.09,1.0,31.36,0.0,39.08,0.17,16220187,1.0,49.95
392,2022-10-04 13:42:26,0.0,9.9,0.0,0.22,0.0,236.99,4.62,28.88,1.0,21.04,1.0,31.36,0.0,20.33,0.09,16220187,1.0,50.03
391,2022-10-04 13:45:26,0.0,9.9,0.0,0.22,0.0,238.09,4.59,28.89,1.0,21.09,1.0,31.36,0.0,20.38,0.09,16220187,1.0,50.06
390,2022-10-04 13:49:02,0.0,9.9,0.0,0.22,0.0,236.99,4.55,28.89,1.0,20.81,1.0,31.36,0.0,20.1,0.09,16220187,1.0,50.02
389,2022-10-04 13:51:02,0.0,9.91,0.0,0.22,0.0,238.05,4.51,28.89,1.0,20.57,1.0,31.36,0.0,19.87,0.09,16220187,1.0,49.98
388,2022-10-04 13:54:22,0.0,9.91,0.0,0.22,0.0,237.75,4.63,28.89,1.0,20.78,1.0,31.36,0.0,20.05,0.09,16220187,1.0,50.03
