,timestamp,y_phase_voltage,total_reactive_energy,b_phase_voltage,r_phase_pf,y_phase_current,r_phase_voltage,total_active_power,total_real_energy,y_phase_pf,total_apparent_power,total_pf,total_apparent_energy,b_phase_current,total_reactive_power,r_phase_current,serial_no,b_phase_pf,frequency
187,2022-10-03 09:03:21,0.0,16.77,0.0,0.28,0.0,218.5,12.66,5.54,1.0,44.75,1.0,18.06,0.0,42.49,0.2,16220239,1.0,50.01
186,2022-10-03 09:06:21,0.0,16.78,0.0,0.27,0.0,218.29,12.28,5.54,1.0,46.06,1.0,18.06,0.0,43.95,0.21,16220239,1.0,50.04
185,2022-10-03 09:09:21,0.0,16.78,0.0,0.27,0.0,217.51,12.18,5.55,1.0,45.81,1.0,18.07,0.0,43.72,0.21,16220239,1.0,50.04
184,2022-10-03 09:12:21,0.0,16.78,0.0,0.26,0.0,216.85,12.13,5.55,1.0,45.84,1.0,18.07,0.0,43.77,0.21,16220239,1.0,50.02
183,2022-10-03 09:15:21,0.0,16.78,0.0,0.28,0.0,215.81,12.82,5.55,1.0,46.05,1.0,18.07,0.0,43.79,0.21,16220239,1.0,50.0
182,2022-10-03 09:18:21,0.0,16.78,0.0,0.28,0.0,215.45,12.74,5.55,1.0,45.55,1.0,18.07,0.0,43.29,0.21,16220239,1.0,50.01
181,2022-10-03 09:21:21,0.0,16.79,0.0,0.27,0.0,215.11,12.71,5.55,1.0,46.59,1.0,18.07,0.0,44.38,0.22,16220239,1.0,49.99
180,2022-10-03 09:24:21,0.0,16.79,0.0,0.26,0.0,214.66,11.49,5.55,1.0,44.91,1.0,18.08,0.0,42.98,0.21,16220239,1.0,50.01
199,2022-10-03 09:27:21,0.0,16.79,0.0,0.28,0.0,214.85,12.77,5.55,1.0,45.72,1.0,18.08,0.0,43.46,0.21,16220239,1.0,50.04
198,2022-10-03 09:30:21,0.0,16.79,0.0,0.28,0.0,214.62,12.95,5.55,1.0,45.63,1.0,18.08,0.0,43.31,0.21,16220239,1.0,49.95
197,2022-10-03 09:33:21,0.0,16.79,0.0,0.28,0.0,214.89,12.94,5.55,1.0,45.64,1.0,18.08,0.0,43.33,0.22,16220239,1.0,49.99
196,2022-10-03 09:36:21,0.0,16.8,0.0,0.29,0.0,214.84,13.1,5.55,1.0,45.5,1.0,18.09,0.0,43.14,0.21,16220239,1.0,50.0
195,2022-10-03 09:39:21,0.0,16.8,0.0,0.29,0.0,214.21,12.88,5.55,1.0,45.11,1.0,18.09,0.0,42.8,0.21,16220239,1.0,50.04
194,2022-10-03 09:42:21,0.0,16.8,0.0,0.27,0.0,214.5,12.26,5.55,1.0,45.05,1.0,18.09,0.0,42.91,0.21,16220239,1.0,50.03
193,2022-10-03 09:45:21,0.0,16.8,0.0,0.27,0.0,214.02,12.27,5.55,1.0,44.94,1.0,18.09,0.0,42.81,0.21,16220239,1.0,50.0
192,2022-10-03 09:48:21,0.0,16.81,0.0,0.27,0.0,214.74,12.16,5.55,1.0,44.92,1.0,18.09,0.0,42.81,0.21,16220239,1.0,50.07
191,2022-10-03 09:51:21,0.0,16.81,0.0,0.29,0.0,214.15,12.98,5.55,1.0,45.1,1.0,18.1,0.0,42.76,0.21,16220239,1.0,50.09
190,2022-10-03 09:54:21,0.0,16.81,0.0,0.28,0.0,213.84,12.24,5.55,1.0,44.22,1.0,18.1,0.0,42.07,0.21,16220239,1.0,50.11
209,2022-10-03 09:57:21,0.0,16.81,0.0,0.28,0.0,216.42,12.85,5.56,1.0,45.28,1.0,18.1,0.0,42.98,0.21,16220239,1.0,50.11
208,2022-10-03 10:00:21,0.0,16.81,0.0,0.06,0.0,216.45,1.83,5.56,1.0,29.7,1.0,18.1,0.0,29.34,0.14,16220239,1.0,50.13
207,2022-10-03 10:03:21,0.0,16.82,0.0,0.06,0.0,212.92,1.89,5.56,1.0,33.43,1.0,18.11,0.0,33.04,0.16,16220239,1.0,50.05
206,2022-10-03 10:06:21,0.0,16.82,0.0,1.0,0.0,212.16,0.0,5.56,1.0,0.0,1.0,18.11,0.0,0.0,0.0,16220239,1.0,50.03
205,2022-10-03 10:09:21,0.0,16.82,0.0,1.0,0.0,211.1,0.0,5.56,1.0,0.0,1.0,18.11,0.0,0.0,0.0,16220239,1.0,50.06
204,2022-10-03 10:12:21,0.0,16.82,0.0,1.0,0.0,210.49,0.0,5.56,1.0,0.0,1.0,18.11,0.0,0.0,0.0,16220239,1.0,50.04
203,2022-10-03 10:15:21,0.0,16.82,0.0,1.0,0.0,209.96,0.0,5.56,1.0,0.0,1.0,18.11,0.0,0.0,0.0,16220239,1.0,50.06
202,2022-10-03 10:18:21,0.0,16.82,0.0,1.0,0.0,213.66,0.0,5.56,1.0,0.0,1.0,18.11,0.0,0.0,0.0,16220239,1.0,50.07
201,2022-10-03 10:21:21,0.0,16.82,0.0,1.0,0.0,213.07,0.0,5.56,1.0,0.0,1.0,18.11,0.0,0.0,0.0,16220239,1.0,50.06
200,2022-10-03 10:24:21,0.0,16.82,0.0,1.0,0.0,214.51,0.0,5.56,1.0,0.0,1.0,18.11,0.0,0.0,0.0,16220239,1.0,50.06
219,2022-10-03 10:27:21,0.0,16.82,0.0,1.0,0.0,214.33,0.0,5.56,1.0,0.0,1.0,18.11,0.0,0.0,0.0,16220239,1.0,50.08
218,2022-10-03 10:30:21,0.0,16.82,0.0,1.0,0.0,214.57,0.0,5.56,1.0,0.0,1.0,18.11,0.0,0.0,0.0,16220239,1.0,50.07
217,2022-10-03 10:33:21,0.0,16.82,0.0,1.0,0.0,211.51,0.0,5.56,1.0,0.0,1.0,18.11,0.0,0.0,0.0,16220239,1.0,50.02
216,2022-10-03 10:36:21,0.0,16.82,0.0,1.0,0.0,210.3,0.0,5.56,1.0,0.0,1.0,18.11,0.0,0.0,0.0,16220239,1.0,49.96
215,2022-10-03 10:39:21,0.0,16.82,0.0,1.0,0.0,210.69,0.0,5.56,1.0,0.0,1.0,18.11,0.0,0.0,0.0,16220239,1.0,49.97
214,2022-10-03 10:42:21,0.0,16.82,0.0,1.0,0.0,210.79,0.0,5.56,1.0,0.0,1.0,18.11,0.0,0.0,0.0,16220239,1.0,49.99
213,2022-10-03 10:45:21,0.0,16.82,0.0,1.0,0.0,210.33,0.0,5.56,1.0,0.0,1.0,18.11,0.0,0.0,0.0,16220239,1.0,50.03
212,2022-10-03 10:48:21,0.0,16.82,0.0,1.0,0.0,237.14,0.0,5.56,1.0,0.0,1.0,18.11,0.0,0.0,0.0,16220239,1.0,49.98
211,2022-10-03 10:51:21,0.0,16.82,0.0,1.0,0.0,240.26,0.0,5.56,1.0,0.0,1.0,18.11,0.0,0.0,0.0,16220239,1.0,50.01
210,2022-10-03 10:54:21,0.0,16.82,0.0,1.0,0.0,217.21,0.0,5.56,1.0,0.0,1.0,18.11,0.0,0.0,0.0,16220239,1.0,50.01
229,2022-10-03 10:57:21,0.0,16.82,0.0,1.0,0.0,216.67,0.0,5.56,1.0,0.0,1.0,18.11,0.0,0.0,0.0,16220239,1.0,50.0
228,2022-10-03 11:00:21,0.0,16.82,0.0,1.0,0.0,216.78,0.0,5.56,1.0,0.0,1.0,18.11,0.0,0.0,0.0,16220239,1.0,50.04
227,2022-10-03 11:03:21,0.0,16.82,0.0,1.0,0.0,213.64,0.0,5.56,1.0,0.0,1.0,18.11,0.0,0.0,0.0,16220239,1.0,50.05
226,2022-10-03 11:06:21,0.0,16.82,0.0,1.0,0.0,212.78,0.0,5.56,1.0,0.0,1.0,18.11,0.0,0.0,0.0,16220239,1.0,49.99
225,2022-10-03 11:09:21,0.0,16.82,0.0,1.0,0.0,212.6,0.0,5.56,1.0,0.0,1.0,18.11,0.0,0.0,0.0,16220239,1.0,50.01
224,2022-10-03 11:12:21,0.0,16.82,0.0,1.0,0.0,211.61,0.0,5.56,1.0,0.0,1.0,18.11,0.0,0.0,0.0,16220239,1.0,49.97
223,2022-10-03 11:15:21,0.0,16.82,0.0,1.0,0.0,211.86,0.0,5.56,1.0,0.0,1.0,18.11,0.0,0.0,0.0,16220239,1.0,49.98
222,2022-10-03 11:18:21,0.0,16.82,0.0,1.0,0.0,215.29,0.0,5.56,1.0,0.0,1.0,18.11,0.0,0.0,0.0,16220239,1.0,50.0
221,2022-10-03 11:21:21,0.0,16.82,0.0,1.0,0.0,215.47,0.0,5.56,1.0,0.0,1.0,18.11,0.0,0.0,0.0,16220239,1.0,50.03
220,2022-10-03 11:24:21,0.0,16.82,0.0,1.0,0.0,215.62,0.0,5.56,1.0,0.0,1.0,18.11,0.0,0.0,0.0,16220239,1.0,50.01
239,2022-10-03 11:27:21,0.0,16.82,0.0,1.0,0.0,215.6,0.0,5.56,1.0,0.0,1.0,18.11,0.0,0.0,0.0,16220239,1.0,50.02
238,2022-10-03 11:30:21,0.0,16.82,0.0,1.0,0.0,216.46,0.0,5.56,1.0,0.0,1.0,18.11,0.0,0.0,0.0,16220239,1.0,49.98
237,2022-10-03 11:33:21,0.0,16.82,0.0,1.0,0.0,214.3,0.0,5.56,1.0,0.0,1.0,18.11,0.0,0.0,0.0,16220239,1.0,49.96
236,2022-10-03 11:36:21,0.0,16.82,0.0,1.0,0.0,213.54,0.0,5.56,1.0,0.0,1.0,18.11,0.0,0.0,0.0,16220239,1.0,49.94
235,2022-10-03 11:39:21,0.0,16.82,0.0,1.0,0.0,214.5,0.0,5.56,1.0,0.0,1.0,18.11,0.0,0.0,0.0,16220239,1.0,50.0
234,2022-10-03 11:42:21,0.0,16.82,0.0,1.0,0.0,213.6,0.0,5.56,1.0,0.0,1.0,18.11,0.0,0.0,0.0,16220239,1.0,50.01
233,2022-10-03 11:45:21,0.0,16.82,0.0,1.0,0.0,214.06,0.0,5.56,1.0,0.0,1.0,18.11,0.0,0.0,0.0,16220239,1.0,49.97
232,2022-10-03 11:48:21,0.0,16.82,0.0,1.0,0.0,217.81,0.0,5.56,1.0,0.0,1.0,18.11,0.0,0.0,0.0,16220239,1.0,49.95
231,2022-10-03 11:51:21,0.0,16.82,0.0,1.0,0.0,218.2,0.0,5.56,1.0,0.0,1.0,18.11,0.0,0.0,0.0,16220239,1.0,49.91
230,2022-10-03 11:54:21,0.0,16.82,0.0,1.0,0.0,217.44,0.0,5.56,1.0,0.0,1.0,18.11,0.0,0.0,0.0,16220239,1.0,49.91
249,2022-10-03 11:57:21,0.0,16.82,0.0,1.0,0.0,217.91,0.0,5.56,1.0,0.0,1.0,18.11,0.0,0.0,0.0,16220239,1.0,49.93
248,2022-10-03 12:00:23,0.0,16.82,0.0,1.0,0.0,214.21,0.0,5.56,1.0,0.0,1.0,18.11,0.0,0.0,0.0,16220239,1.0,49.98
247,2022-10-03 12:03:21,0.0,16.82,0.0,1.0,0.0,214.6,0.0,5.56,1.0,0.0,1.0,18.11,0.0,0.0,0.0,16220239,1.0,50.05
246,2022-10-03 12:07:21,0.0,16.82,0.0,1.0,0.0,214.5,0.0,5.56,1.0,0.0,1.0,18.11,0.0,0.0,0.0,16220239,1.0,50.01
245,2022-10-03 12:09:21,0.0,16.82,0.0,1.0,0.0,214.51,0.0,5.56,1.0,0.0,1.0,18.11,0.0,0.0,0.0,16220239,1.0,49.94
244,2022-10-03 12:12:21,0.0,16.82,0.0,1.0,0.0,214.13,0.0,5.56,1.0,0.0,1.0,18.11,0.0,0.0,0.0,16220239,1.0,49.93
243,2022-10-03 12:15:21,0.0,16.82,0.0,1.0,0.0,217.77,0.0,5.56,1.0,0.0,1.0,18.11,0.0,0.0,0.0,16220239,1.0,49.94
242,2022-10-03 12:18:21,0.0,16.82,0.0,1.0,0.0,218.25,0.0,5.56,1.0,0.0,1.0,18.11,0.0,0.0,0.0,16220239,1.0,50.0
241,2022-10-03 12:21:21,0.0,16.82,0.0,1.0,0.0,217.43,0.0,5.56,1.0,0.0,1.0,18.11,0.0,0.0,0.0,16220239,1.0,49.95
240,2022-10-03 12:24:21,0.0,16.82,0.0,1.0,0.0,218.7,0.0,5.56,1.0,0.0,1.0,18.11,0.0,0.0,0.0,16220239,1.0,49.96
259,2022-10-03 12:27:14,0.0,16.82,0.0,1.0,0.0,218.96,0.0,5.56,1.0,0.0,1.0,18.11,0.0,0.0,0.0,16220239,1.0,50.02
258,2022-10-03 12:30:21,0.0,16.82,0.0,1.0,0.0,216.97,0.0,5.56,1.0,0.0,1.0,18.11,0.0,0.0,0.0,16220239,1.0,50.04
257,2022-10-03 12:33:21,0.0,16.82,0.0,1.0,0.0,213.96,0.0,5.56,1.0,0.0,1.0,18.11,0.0,0.0,0.0,16220239,1.0,50.05
256,2022-10-03 12:36:21,0.0,16.82,0.0,1.0,0.0,213.8,0.0,5.56,1.0,0.0,1.0,18.11,0.0,0.0,0.0,16220239,1.0,50.04
255,2022-10-03 12:39:21,0.0,16.82,0.0,1.0,0.0,213.85,0.0,5.56,1.0,0.0,1.0,18.11,0.0,0.0,0.0,16220239,1.0,50.0
254,2022-10-03 12:42:21,0.0,16.82,0.0,1.0,0.0,213.25,0.0,5.56,1.0,0.0,1.0,18.11,0.0,0.0,0.0,16220239,1.0,49.97
253,2022-10-03 12:45:21,0.0,16.82,0.0,1.0,0.0,217.1,0.0,5.56,1.0,0.0,1.0,18.11,0.0,0.0,0.0,16220239,1.0,49.99
252,2022-10-03 12:48:21,0.0,16.82,0.0,1.0,0.0,217.86,0.0,5.56,1.0,0.0,1.0,18.11,0.0,0.0,0.0,16220239,1.0,50.01
251,2022-10-03 12:51:21,0.0,16.82,0.0,1.0,0.0,217.74,0.0,5.56,1.0,0.0,1.0,18.11,0.0,0.0,0.0,16220239,1.0,50.03
250,2022-10-03 12:54:21,0.0,16.82,0.0,1.0,0.0,215.38,0.0,5.56,1.0,0.0,1.0,18.11,0.0,0.0,0.0,16220239,1.0,50.0
269,2022-10-03 12:57:21,0.0,16.82,0.0,1.0,0.0,215.3,0.0,5.56,1.0,0.0,1.0,18.11,0.0,0.0,0.0,16220239,1.0,50.02
268,2022-10-03 13:00:26,0.0,16.82,0.0,1.0,0.0,213.66,0.0,5.56,1.0,0.0,1.0,18.11,0.0,0.0,0.0,16220239,1.0,50.1
267,2022-10-03 13:03:21,0.0,16.82,0.0,1.0,0.0,213.85,0.0,5.56,1.0,0.0,1.0,18.11,0.0,0.0,0.0,16220239,1.0,50.1
266,2022-10-03 13:06:21,0.0,16.82,0.0,1.0,0.0,214.1,0.0,5.56,1.0,0.0,1.0,18.11,0.0,0.0,0.0,16220239,1.0,50.06
265,2022-10-03 13:09:21,0.0,16.82,0.0,1.0,0.0,217.19,0.0,5.56,1.0,0.0,1.0,18.11,0.0,0.0,0.0,16220239,1.0,50.01
264,2022-10-03 13:12:21,0.0,16.82,0.0,1.0,0.0,217.65,0.0,5.56,1.0,0.0,1.0,18.11,0.0,0.0,0.0,16220239,1.0,50.01
263,2022-10-03 13:15:21,0.0,16.82,0.0,1.0,0.0,217.06,0.0,5.56,1.0,0.0,1.0,18.11,0.0,0.0,0.0,16220239,1.0,50.04
262,2022-10-03 13:18:21,0.0,16.82,0.0,1.0,0.0,214.29,0.0,5.56,1.0,0.0,1.0,18.11,0.0,0.0,0.0,16220239,1.0,50.07
261,2022-10-03 13:21:21,0.0,16.82,0.0,1.0,0.0,214.84,0.0,5.56,1.0,0.0,1.0,18.11,0.0,0.0,0.0,16220239,1.0,50.04
260,2022-10-03 13:24:40,0.0,16.82,0.0,1.0,0.0,214.46,0.0,5.56,1.0,0.0,1.0,18.11,0.0,0.0,0.0,16220239,1.0,50.06
279,2022-10-03 13:27:21,0.0,16.82,0.0,1.0,0.0,214.23,0.0,5.56,1.0,0.0,1.0,18.11,0.0,0.0,0.0,16220239,1.0,50.06
278,2022-10-03 13:30:21,0.0,16.82,0.0,1.0,0.0,214.13,0.0,5.56,1.0,0.0,1.0,18.11,0.0,0.0,0.0,16220239,1.0,50.06
277,2022-10-03 13:33:21,0.0,16.82,0.0,1.0,0.0,218.12,0.0,5.56,1.0,0.0,1.0,18.11,0.0,0.0,0.0,16220239,1.0,50.05
276,2022-10-03 13:36:21,0.0,16.82,0.0,1.0,0.0,216.84,0.0,5.56,1.0,0.0,1.0,18.11,0.0,0.0,0.0,16220239,1.0,50.05
275,2022-10-03 13:39:21,0.0,16.82,0.0,1.0,0.0,217.0,0.0,5.56,1.0,0.0,1.0,18.11,0.0,0.0,0.0,16220239,1.0,50.06
274,2022-10-03 13:42:21,0.0,16.82,0.0,1.0,0.0,216.55,0.0,5.56,1.0,0.0,1.0,18.11,0.0,0.0,0.0,16220239,1.0,50.03
273,2022-10-03 13:45:21,0.0,16.82,0.0,1.0,0.0,213.64,0.0,5.56,1.0,0.0,1.0,18.11,0.0,0.0,0.0,16220239,1.0,50.0
272,2022-10-03 13:48:21,0.0,16.82,0.0,1.0,0.0,212.66,0.0,5.56,1.0,0.0,1.0,18.11,0.0,0.0,0.0,16220239,1.0,50.01
271,2022-10-03 13:51:21,0.0,16.82,0.0,1.0,0.0,212.97,0.0,5.56,1.0,0.0,1.0,18.11,0.0,0.0,0.0,16220239,1.0,50.06
270,2022-10-03 13:54:21,0.0,16.82,0.0,1.0,0.0,213.5,0.0,5.56,1.0,0.0,1.0,18.11,0.0,0.0,0.0,16220239,1.0,50.04
289,2022-10-03 13:57:21,0.0,16.82,0.0,1.0,0.0,213.23,0.0,5.56,1.0,0.0,1.0,18.11,0.0,0.0,0.0,16220239,1.0,50.03
288,2022-10-03 14:00:21,0.0,16.82,0.0,1.0,0.0,216.57,0.0,5.56,1.0,0.0,1.0,18.11,0.0,0.0,0.0,16220239,1.0,50.05
287,2022-10-03 14:03:21,0.0,16.82,0.0,1.0,0.0,214.2,0.0,5.56,1.0,0.0,1.0,18.11,0.0,0.0,0.0,16220239,1.0,50.06
286,2022-10-03 14:06:21,0.0,16.82,0.0,1.0,0.0,212.21,0.0,5.56,1.0,0.0,1.0,18.11,0.0,0.0,0.0,16220239,1.0,50.04
285,2022-10-03 14:09:21,0.0,16.82,0.0,1.0,0.0,211.42,0.0,5.56,1.0,0.0,1.0,18.11,0.0,0.0,0.0,16220239,1.0,49.97
284,2022-10-03 14:12:21,0.0,16.82,0.0,1.0,0.0,210.41,0.0,5.56,1.0,0.0,1.0,18.11,0.0,0.0,0.0,16220239,1.0,49.93
283,2022-10-03 14:15:21,0.0,16.82,0.0,1.0,0.0,210.53,0.0,5.56,1.0,0.0,1.0,18.11,0.0,0.0,0.0,16220239,1.0,49.94
282,2022-10-03 14:18:21,0.0,16.82,0.0,1.0,0.0,214.0,0.0,5.56,1.0,0.0,1.0,18.11,0.0,0.0,0.0,16220239,1.0,50.01
281,2022-10-03 14:21:21,0.0,16.82,0.0,1.0,0.0,213.63,0.0,5.56,1.0,0.0,1.0,18.11,0.0,0.0,0.0,16220239,1.0,50.01
280,2022-10-03 14:24:21,0.0,16.82,0.0,1.0,0.0,213.61,0.0,5.56,1.0,0.0,1.0,18.11,0.0,0.0,0.0,16220239,1.0,50.0
299,2022-10-03 14:27:21,0.0,16.82,0.0,1.0,0.0,213.79,0.0,5.56,1.0,0.0,1.0,18.11,0.0,0.0,0.0,16220239,1.0,49.99
298,2022-10-03 14:30:21,0.0,16.82,0.0,1.0,0.0,210.13,0.0,5.56,1.0,0.0,1.0,18.11,0.0,0.0,0.0,16220239,1.0,50.03
297,2022-10-03 14:33:21,0.0,16.82,0.0,1.0,0.0,209.44,0.0,5.56,1.0,0.0,1.0,18.11,0.0,0.0,0.0,16220239,1.0,50.03
296,2022-10-03 14:36:21,0.0,16.82,0.0,1.0,0.0,237.1,0.0,5.56,1.0,0.0,1.0,18.11,0.0,0.0,0.0,16220239,1.0,50.02
295,2022-10-03 14:39:21,0.0,16.82,0.0,1.0,0.0,236.04,0.0,5.56,1.0,0.0,1.0,18.11,0.0,0.0,0.0,16220239,1.0,49.98
294,2022-10-03 14:42:21,0.0,16.82,0.0,1.0,0.0,235.96,0.0,5.56,1.0,0.0,1.0,18.11,0.0,0.0,0.0,16220239,1.0,49.97
293,2022-10-03 14:45:21,0.0,16.82,0.0,1.0,0.0,239.05,0.0,5.56,1.0,0.0,1.0,18.11,0.0,0.0,0.0,16220239,1.0,49.98
292,2022-10-03 14:48:21,0.0,16.82,0.0,1.0,0.0,238.93,0.0,5.56,1.0,0.0,1.0,18.11,0.0,0.0,0.0,16220239,1.0,50.01
291,2022-10-03 14:51:21,0.0,16.82,0.0,1.0,0.0,239.28,0.0,5.56,1.0,0.0,1.0,18.11,0.0,0.0,0.0,16220239,1.0,50.03
290,2022-10-03 14:54:21,0.0,16.82,0.0,1.0,0.0,236.99,0.0,5.56,1.0,0.0,1.0,18.11,0.0,0.0,0.0,16220239,1.0,49.99
309,2022-10-03 14:57:21,0.0,16.82,0.0,1.0,0.0,237.02,0.0,5.56,1.0,0.0,1.0,18.11,0.0,0.0,0.0,16220239,1.0,49.99
308,2022-10-03 15:00:21,0.0,16.82,0.0,1.0,0.0,236.46,0.0,5.56,1.0,0.0,1.0,18.11,0.0,0.0,0.0,16220239,1.0,50.03
307,2022-10-03 15:03:21,0.0,16.82,0.0,1.0,0.0,237.03,0.0,5.56,1.0,0.0,1.0,18.11,0.0,0.0,0.0,16220239,1.0,50.1
306,2022-10-03 15:06:21,0.0,16.82,0.0,1.0,0.0,235.79,0.0,5.56,1.0,0.0,1.0,18.11,0.0,0.0,0.0,16220239,1.0,50.02
305,2022-10-03 15:09:21,0.0,16.82,0.0,1.0,0.0,238.88,0.0,5.56,1.0,0.0,1.0,18.11,0.0,0.0,0.0,16220239,1.0,50.0
304,2022-10-03 15:12:21,0.0,16.82,0.0,1.0,0.0,238.85,0.0,5.56,1.0,0.0,1.0,18.11,0.0,0.0,0.0,16220239,1.0,50.01
303,2022-10-03 15:15:21,0.0,16.82,0.0,1.0,0.0,239.46,0.0,5.56,1.0,0.0,1.0,18.11,0.0,0.0,0.0,16220239,1.0,50.01
302,2022-10-03 15:18:21,0.0,16.82,0.0,1.0,0.0,236.64,0.0,5.56,1.0,0.0,1.0,18.11,0.0,0.0,0.0,16220239,1.0,50.03
301,2022-10-03 15:21:22,0.0,16.82,0.0,1.0,0.0,236.76,0.0,5.56,1.0,0.0,1.0,18.11,0.0,0.0,0.0,16220239,1.0,50.02
300,2022-10-03 15:24:21,0.0,16.82,0.0,1.0,0.0,237.27,0.0,5.56,1.0,0.0,1.0,18.11,0.0,0.0,0.0,16220239,1.0,50.01
319,2022-10-03 15:27:21,0.0,16.82,0.0,1.0,0.0,236.47,0.0,5.56,1.0,0.0,1.0,18.11,0.0,0.0,0.0,16220239,1.0,50.03
318,2022-10-03 15:30:21,0.0,16.82,0.0,1.0,0.0,235.68,0.0,5.56,1.0,0.0,1.0,18.11,0.0,0.0,0.0,16220239,1.0,50.01
317,2022-10-03 15:33:21,0.0,16.82,0.0,1.0,0.0,239.79,0.0,5.56,1.0,0.0,1.0,18.11,0.0,0.0,0.0,16220239,1.0,50.01
316,2022-10-03 15:36:21,0.0,16.82,0.0,1.0,0.0,239.12,0.0,5.56,1.0,0.0,1.0,18.11,0.0,0.0,0.0,16220239,1.0,49.99
315,2022-10-03 15:39:22,0.0,16.82,0.0,1.0,0.0,239.73,0.0,5.56,1.0,0.0,1.0,18.11,0.0,0.0,0.0,16220239,1.0,49.96
314,2022-10-03 15:42:35,0.0,16.82,0.0,1.0,0.0,239.13,0.0,5.56,1.0,0.0,1.0,18.11,0.0,0.0,0.0,16220239,1.0,50.01
313,2022-10-03 15:45:05,0.0,16.82,0.0,1.0,0.0,236.26,0.0,5.56,1.0,0.0,1.0,18.11,0.0,0.0,0.0,16220239,1.0,50.0
312,2022-10-03 15:48:05,0.0,16.82,0.0,1.0,0.0,237.02,0.0,5.56,1.0,0.0,1.0,18.11,0.0,0.0,0.0,16220239,1.0,50.04
311,2022-10-03 15:51:05,0.0,16.82,0.0,1.0,0.0,235.71,0.0,5.56,1.0,0.0,1.0,18.11,0.0,0.0,0.0,16220239,1.0,50.0
310,2022-10-03 15:54:05,0.0,16.82,0.0,1.0,0.0,236.04,0.0,5.56,1.0,0.0,1.0,18.11,0.0,0.0,0.0,16220239,1.0,49.98
329,2022-10-03 15:57:05,0.0,16.82,0.0,1.0,0.0,235.97,0.0,5.56,1.0,0.0,1.0,18.11,0.0,0.0,0.0,16220239,1.0,49.95
328,2022-10-03 16:00:05,0.0,16.82,0.0,1.0,0.0,240.22,0.0,5.56,1.0,0.0,1.0,18.11,0.0,0.0,0.0,16220239,1.0,50.06
327,2022-10-03 16:03:05,0.0,16.82,0.0,1.0,0.0,240.13,0.0,5.56,1.0,0.0,1.0,18.11,0.0,0.0,0.0,16220239,1.0,50.06
326,2022-10-03 16:06:05,0.0,16.82,0.0,1.0,0.0,240.4,0.0,5.56,1.0,0.0,1.0,18.11,0.0,0.0,0.0,16220239,1.0,50.0
325,2022-10-03 16:09:05,0.0,16.82,0.0,1.0,0.0,237.7,0.0,5.56,1.0,0.0,1.0,18.11,0.0,0.0,0.0,16220239,1.0,49.96
324,2022-10-03 16:12:05,0.0,16.82,0.0,1.0,0.0,238.11,0.0,5.56,1.0,0.0,1.0,18.11,0.0,0.0,0.0,16220239,1.0,49.94
323,2022-10-03 16:15:05,0.0,16.82,0.0,1.0,0.0,237.66,0.0,5.56,1.0,0.0,1.0,18.11,0.0,0.0,0.0,16220239,1.0,49.99
322,2022-10-03 16:18:05,0.0,16.82,0.0,1.0,0.0,238.4,0.0,5.56,1.0,0.0,1.0,18.11,0.0,0.0,0.0,16220239,1.0,50.01
321,2022-10-03 16:21:05,0.0,16.82,0.0,1.0,0.0,237.07,0.0,5.56,1.0,0.0,1.0,18.11,0.0,0.0,0.0,16220239,1.0,49.97
320,2022-10-03 16:24:05,0.0,16.82,0.0,1.0,0.0,240.25,0.0,5.56,1.0,0.0,1.0,18.11,0.0,0.0,0.0,16220239,1.0,49.94
339,2022-10-03 16:27:05,0.0,16.82,0.0,1.0,0.0,240.52,0.0,5.56,1.0,0.0,1.0,18.11,0.0,0.0,0.0,16220239,1.0,49.92
338,2022-10-03 16:30:05,0.0,16.82,0.0,1.0,0.0,240.06,0.0,5.56,1.0,0.0,1.0,18.11,0.0,0.0,0.0,16220239,1.0,49.9
337,2022-10-03 16:33:05,0.0,16.82,0.0,1.0,0.0,238.24,0.0,5.56,1.0,0.0,1.0,18.11,0.0,0.0,0.0,16220239,1.0,49.9
336,2022-10-03 16:36:05,0.0,16.82,0.0,1.0,0.0,238.25,0.0,5.56,1.0,0.0,1.0,18.11,0.0,0.0,0.0,16220239,1.0,49.85
335,2022-10-03 16:39:05,0.0,16.82,0.0,1.0,0.0,238.18,0.0,5.56,1.0,0.0,1.0,18.11,0.0,0.0,0.0,16220239,1.0,49.85
334,2022-10-03 16:42:05,0.0,16.82,0.0,1.0,0.0,237.67,0.0,5.56,1.0,0.0,1.0,18.11,0.0,0.0,0.0,16220239,1.0,49.85
333,2022-10-03 16:45:05,0.0,16.82,0.0,1.0,0.0,237.41,0.0,5.56,1.0,0.0,1.0,18.11,0.0,0.0,0.0,16220239,1.0,49.92
332,2022-10-03 16:48:05,0.0,16.82,0.0,1.0,0.0,241.15,0.0,5.56,1.0,0.0,1.0,18.11,0.0,0.0,0.0,16220239,1.0,49.98
331,2022-10-03 16:51:05,0.0,16.82,0.0,1.0,0.0,216.28,0.0,5.56,1.0,0.0,1.0,18.11,0.0,0.0,0.0,16220239,1.0,49.96
330,2022-10-03 16:54:05,0.0,16.82,0.0,1.0,0.0,216.86,0.0,5.56,1.0,0.0,1.0,18.11,0.0,0.0,0.0,16220239,1.0,50.0
349,2022-10-03 16:57:05,0.0,16.82,0.0,1.0,0.0,216.94,0.0,5.56,1.0,0.0,1.0,18.11,0.0,0.0,0.0,16220239,1.0,50.01
