,timestamp,y_phase_voltage,total_reactive_energy,b_phase_voltage,r_phase_pf,y_phase_current,r_phase_voltage,total_active_power,total_real_energy,y_phase_pf,total_apparent_power,total_pf,total_apparent_energy,b_phase_current,total_reactive_power,r_phase_current,serial_no,b_phase_pf,frequency
348,2022-10-03 17:00:05,0.0,60.29,0.0,0.62,0.0,228.08,31.58,87.05,1.0,50.91,1.0,107.03,0.0,39.53,0.22,16220181,1.0,50.03
347,2022-10-03 17:03:05,0.0,60.29,0.0,0.62,0.0,227.53,31.47,87.06,1.0,50.6,1.0,107.03,0.0,39.23,0.22,16220181,1.0,50.03
346,2022-10-03 17:06:05,0.0,60.3,0.0,0.62,0.0,229.32,31.53,87.06,1.0,51.18,1.0,107.03,0.0,39.91,0.22,16220181,1.0,49.98
345,2022-10-03 17:09:05,0.0,60.3,0.0,0.61,0.0,231.67,31.68,87.06,1.0,51.89,1.0,107.04,0.0,40.69,0.22,16220181,1.0,49.98
344,2022-10-03 17:12:05,0.0,60.3,0.0,0.61,0.0,231.26,31.71,87.06,1.0,51.8,1.0,107.04,0.0,40.55,0.22,16220181,1.0,49.96
343,2022-10-03 17:15:05,0.0,60.3,0.0,0.62,0.0,228.38,31.55,87.06,1.0,50.97,1.0,107.04,0.0,39.64,0.22,16220181,1.0,49.98
342,2022-10-03 17:18:05,0.0,60.3,0.0,0.62,0.0,227.58,31.48,87.06,1.0,50.61,1.0,107.04,0.0,39.24,0.22,16220181,1.0,49.98
341,2022-10-03 17:21:05,0.0,60.32,0.0,0.89,0.0,214.79,1625.68,87.09,1.0,1824.51,0.89,107.08,0.0,828.26,8.49,16220181,1.0,49.99
340,2022-10-03 17:24:05,0.0,60.36,0.0,0.89,0.0,218.89,1656.79,87.17,1.0,1868.18,0.89,107.17,0.0,863.23,8.54,16220181,1.0,49.99
359,2022-10-03 17:27:05,0.0,60.38,0.0,0.74,0.0,228.81,38.11,87.21,1.0,51.44,1.0,107.21,0.0,34.19,0.23,16220181,1.0,49.15
358,2022-10-03 17:30:05,0.0,60.41,0.0,0.89,0.0,218.68,1650.95,87.26,1.0,1861.23,0.89,107.27,0.0,859.38,8.51,16220181,1.0,50.02
357,2022-10-03 17:33:05,0.0,60.43,0.0,0.73,0.0,233.08,38.39,87.29,1.0,52.77,1.0,107.3,0.0,35.84,0.23,16220181,1.0,50.05
356,2022-10-03 17:36:05,0.0,60.45,0.0,0.89,0.0,214.61,1650.8,87.34,1.0,1844.53,0.89,107.36,0.0,822.9,8.6,16220181,1.0,50.04
355,2022-10-03 17:39:05,0.0,60.48,0.0,0.74,0.0,229.21,38.0,87.39,1.0,51.34,1.0,107.41,0.0,34.18,0.22,16220181,1.0,49.98
354,2022-10-03 17:42:05,0.0,60.48,0.0,0.61,0.0,230.12,31.43,87.39,1.0,51.55,1.0,107.42,0.0,40.45,0.22,16220181,1.0,49.99
353,2022-10-03 17:45:05,0.0,60.48,0.0,0.61,0.0,231.94,31.62,87.39,1.0,52.14,1.0,107.42,0.0,41.05,0.23,16220181,1.0,49.97
352,2022-10-03 17:48:05,0.0,60.48,0.0,0.61,0.0,229.82,31.43,87.39,1.0,51.39,1.0,107.42,0.0,40.25,0.22,16220181,1.0,50.04
351,2022-10-03 17:51:05,0.0,60.49,0.0,0.61,0.0,229.91,31.5,87.39,1.0,51.5,1.0,107.42,0.0,40.33,0.22,16220181,1.0,50.01
350,2022-10-03 17:54:05,0.0,60.49,0.0,0.61,0.0,230.18,31.47,87.4,1.0,51.47,1.0,107.43,0.0,40.32,0.22,16220181,1.0,49.96
369,2022-10-03 17:57:05,0.0,60.49,0.0,0.62,0.0,227.53,31.24,87.4,1.0,50.6,1.0,107.43,0.0,39.41,0.22,16220181,1.0,50.02
368,2022-10-03 18:00:05,0.0,60.49,0.0,0.63,0.0,222.79,30.98,87.4,1.0,49.28,1.0,107.43,0.0,37.94,0.22,16220181,1.0,50.08
367,2022-10-03 18:03:05,0.0,60.49,0.0,0.63,0.0,222.7,31.02,87.4,1.0,49.26,1.0,107.43,0.0,37.88,0.22,16220181,1.0,50.08
366,2022-10-03 18:06:05,0.0,60.5,0.0,0.62,0.0,229.65,31.64,87.4,1.0,51.44,1.0,107.44,0.0,40.15,0.22,16220181,1.0,50.03
365,2022-10-03 18:09:05,0.0,60.5,0.0,0.62,0.0,225.3,31.07,87.4,1.0,49.84,1.0,107.44,0.0,38.58,0.22,16220181,1.0,49.96
364,2022-10-03 18:12:05,0.0,60.5,0.0,0.62,0.0,224.55,31.03,87.41,1.0,49.67,1.0,107.44,0.0,38.39,0.22,16220181,1.0,50.02
363,2022-10-03 18:15:05,0.0,60.5,0.0,0.63,0.0,222.81,31.18,87.41,1.0,49.29,1.0,107.44,0.0,37.79,0.22,16220181,1.0,50.06
362,2022-10-03 18:18:05,0.0,60.5,0.0,0.62,0.0,225.57,31.25,87.41,1.0,50.08,1.0,107.45,0.0,38.74,0.22,16220181,1.0,50.06
361,2022-10-03 18:21:05,0.0,60.51,0.0,0.62,0.0,226.06,31.37,87.41,1.0,50.28,1.0,107.45,0.0,38.89,0.22,16220181,1.0,50.02
360,2022-10-03 18:24:05,0.0,60.51,0.0,0.63,0.0,223.85,31.17,87.41,1.0,49.52,1.0,107.45,0.0,38.09,0.22,16220181,1.0,49.98
379,2022-10-03 18:27:05,0.0,60.54,0.0,0.9,0.0,208.98,1638.3,87.47,1.0,1814.36,0.9,107.51,0.0,779.67,8.68,16220181,1.0,50.04
378,2022-10-03 18:30:05,0.0,60.56,0.0,0.76,0.0,224.17,38.47,87.52,1.0,50.66,1.0,107.57,0.0,32.63,0.23,16220181,1.0,50.0
377,2022-10-03 18:33:05,0.0,60.58,0.0,0.9,0.0,207.44,1632.44,87.55,1.0,1804.98,0.9,107.61,0.0,770.11,8.7,16220181,1.0,49.98
376,2022-10-03 18:36:05,0.0,60.6,0.0,0.76,0.0,221.79,37.71,87.6,1.0,49.5,1.0,107.66,0.0,31.75,0.22,16220181,1.0,49.97
375,2022-10-03 18:39:05,0.0,60.62,0.0,0.91,0.0,206.4,1624.7,87.63,1.0,1793.78,0.91,107.7,0.0,760.27,8.69,16220181,1.0,49.94
374,2022-10-03 18:42:05,0.0,60.64,0.0,0.77,0.0,220.39,37.44,87.68,1.0,48.93,1.0,107.76,0.0,31.18,0.22,16220181,1.0,49.88
373,2022-10-03 18:45:05,0.0,60.66,0.0,0.62,0.0,218.84,28.66,87.71,1.0,46.57,1.0,107.79,0.0,36.34,0.21,16220181,1.0,49.88
372,2022-10-03 18:48:05,0.0,60.66,0.0,0.64,0.0,218.83,30.58,87.72,1.0,48.14,1.0,107.79,0.0,36.81,0.22,16220181,1.0,49.94
371,2022-10-03 18:51:05,0.0,60.66,0.0,0.63,0.0,220.02,30.58,87.72,1.0,48.4,1.0,107.79,0.0,37.14,0.22,16220181,1.0,49.98
370,2022-10-03 18:54:05,0.0,60.66,0.0,0.62,0.0,223.22,30.84,87.72,1.0,49.38,1.0,107.8,0.0,38.17,0.22,16220181,1.0,50.02
389,2022-10-03 18:57:05,0.0,60.66,0.0,0.64,0.0,215.8,30.34,87.72,1.0,47.13,1.0,107.8,0.0,35.71,0.22,16220181,1.0,50.06
388,2022-10-03 19:00:05,0.0,60.67,0.0,0.64,0.0,217.4,30.46,87.72,1.0,47.65,1.0,107.8,0.0,36.29,0.22,16220181,1.0,50.04
387,2022-10-03 19:03:05,0.0,60.67,0.0,0.64,0.0,216.85,30.41,87.72,1.0,47.36,1.0,107.8,0.0,35.95,0.22,16220181,1.0,49.99
386,2022-10-03 19:06:05,0.0,60.67,0.0,0.64,0.0,217.68,30.54,87.72,1.0,47.72,1.0,107.81,0.0,36.29,0.22,16220181,1.0,49.99
385,2022-10-03 19:09:05,0.0,60.67,0.0,0.65,0.0,214.05,30.41,87.73,1.0,46.66,1.0,107.81,0.0,35.04,0.22,16220181,1.0,50.05
384,2022-10-03 19:12:05,0.0,60.67,0.0,0.65,0.0,213.15,30.46,87.73,1.0,46.55,1.0,107.81,0.0,34.85,0.22,16220181,1.0,49.99
383,2022-10-03 19:15:05,0.0,60.68,0.0,0.64,0.0,218.16,30.6,87.73,1.0,47.82,1.0,107.81,0.0,36.38,0.22,16220181,1.0,49.94
382,2022-10-03 19:18:05,0.0,60.68,0.0,0.64,0.0,217.57,30.58,87.73,1.0,47.69,1.0,107.82,0.0,36.23,0.22,16220181,1.0,50.0
381,2022-10-03 19:21:05,0.0,60.68,0.0,0.63,0.0,222.34,31.11,87.73,1.0,49.18,1.0,107.82,0.0,37.71,0.22,16220181,1.0,49.99
380,2022-10-03 19:24:05,0.0,60.68,0.0,0.63,0.0,222.84,31.13,87.73,1.0,49.47,1.0,107.82,0.0,38.07,0.22,16220181,1.0,50.03
399,2022-10-03 19:27:05,0.0,60.68,0.0,0.63,0.0,220.69,30.82,87.74,1.0,48.55,1.0,107.82,0.0,37.14,0.22,16220181,1.0,50.06
398,2022-10-03 19:30:05,0.0,60.69,0.0,0.85,0.0,213.9,1298.08,87.74,1.0,1518.6,0.85,107.83,0.0,788.13,7.1,16220181,1.0,50.03
397,2022-10-03 19:33:05,0.0,60.73,0.0,0.89,0.0,213.7,1602.97,87.82,1.0,1796.88,0.89,107.92,0.0,811.94,8.41,16220181,1.0,50.01
396,2022-10-03 19:36:05,0.0,60.75,0.0,0.75,0.0,226.36,38.09,87.86,1.0,50.98,1.0,107.96,0.0,33.53,0.23,16220181,1.0,50.04
395,2022-10-03 19:39:05,0.0,60.77,0.0,0.89,0.0,214.98,1596.27,87.9,1.0,1794.48,0.89,108.01,0.0,819.81,8.35,16220181,1.0,50.05
394,2022-10-03 19:42:05,0.0,60.79,0.0,0.73,0.0,230.35,38.16,87.94,1.0,52.06,1.0,108.05,0.0,35.06,0.23,16220181,1.0,50.06
393,2022-10-03 19:45:05,0.0,60.81,0.0,0.89,0.0,217.49,1600.83,87.98,1.0,1808.21,0.89,108.1,0.0,840.82,8.31,16220181,1.0,50.11
392,2022-10-03 19:48:05,0.0,60.83,0.0,0.73,0.0,230.9,38.16,88.02,1.0,52.18,1.0,108.14,0.0,35.24,0.23,16220181,1.0,50.09
391,2022-10-03 19:51:05,0.0,60.84,0.0,0.61,0.0,230.43,31.66,88.03,1.0,52.08,1.0,108.16,0.0,40.94,0.23,16220181,1.0,50.05
390,2022-10-03 19:54:05,0.0,60.85,0.0,0.61,0.0,230.2,31.45,88.03,1.0,51.56,1.0,108.16,0.0,40.45,0.22,16220181,1.0,50.04
409,2022-10-03 19:57:05,0.0,60.85,0.0,0.6,0.0,232.31,31.63,88.04,1.0,52.32,1.0,108.17,0.0,41.26,0.23,16220181,1.0,50.04
408,2022-10-03 20:00:05,0.0,60.85,0.0,0.6,0.0,234.59,31.84,88.04,1.0,53.02,1.0,108.17,0.0,41.97,0.23,16220181,1.0,50.02
407,2022-10-03 20:03:05,0.0,60.85,0.0,0.6,0.0,235.65,31.97,88.04,1.0,53.35,1.0,108.17,0.0,42.28,0.23,16220181,1.0,50.07
406,2022-10-03 20:06:05,0.0,60.85,0.0,0.6,0.0,234.76,31.94,88.04,1.0,53.15,1.0,108.18,0.0,42.06,0.23,16220181,1.0,50.05
405,2022-10-03 20:09:05,0.0,60.86,0.0,0.6,0.0,232.54,31.68,88.04,1.0,52.37,1.0,108.18,0.0,41.28,0.23,16220181,1.0,50.06
404,2022-10-03 20:12:05,0.0,60.86,0.0,0.61,0.0,232.95,31.76,88.04,1.0,52.46,1.0,108.18,0.0,41.34,0.23,16220181,1.0,50.03
403,2022-10-03 20:15:05,0.0,60.86,0.0,0.62,0.0,226.87,31.34,88.04,1.0,50.64,1.0,108.18,0.0,39.37,0.22,16220181,1.0,50.05
402,2022-10-03 20:18:05,0.0,60.86,0.0,0.61,0.0,233.19,31.86,88.05,1.0,52.51,1.0,108.19,0.0,41.33,0.23,16220181,1.0,50.03
401,2022-10-03 20:21:05,0.0,60.87,0.0,0.6,0.0,235.97,32.09,88.05,1.0,53.52,1.0,108.19,0.0,42.4,0.23,16220181,1.0,50.04
400,2022-10-03 20:24:05,0.0,60.87,0.0,0.59,0.0,242.04,32.58,88.05,1.0,55.38,1.0,108.19,0.0,44.33,0.23,16220181,1.0,50.02
419,2022-10-03 20:27:05,0.0,60.87,0.0,0.59,0.0,243.68,32.82,88.05,1.0,56.05,1.0,108.19,0.0,44.98,0.23,16220181,1.0,50.07
418,2022-10-03 20:30:05,0.0,60.87,0.0,0.59,0.0,243.69,32.88,88.05,1.0,56.05,1.0,108.2,0.0,44.94,0.23,16220181,1.0,50.03
417,2022-10-03 20:33:05,0.0,60.87,0.0,0.59,0.0,244.08,32.87,88.05,1.0,56.14,1.0,108.2,0.0,45.05,0.23,16220181,1.0,50.04
416,2022-10-03 20:36:05,0.0,60.89,0.0,0.83,0.0,233.28,1556.72,88.08,1.0,1875.38,0.83,108.23,0.0,1045.8,8.04,16220181,1.0,50.02
415,2022-10-03 20:39:05,0.0,60.94,0.0,0.72,0.0,243.81,40.89,88.16,1.0,57.15,1.0,108.32,0.0,39.53,0.23,16220181,1.0,50.04
414,2022-10-03 20:42:05,0.0,60.95,0.0,0.84,0.0,231.86,1554.32,88.16,1.0,1859.52,0.84,108.33,0.0,1020.74,8.02,16220181,1.0,50.01
413,2022-10-03 20:45:05,0.0,61.0,0.0,0.71,0.0,242.83,39.97,88.24,1.0,56.24,1.0,108.42,0.0,39.16,0.23,16220181,1.0,49.99
412,2022-10-03 20:48:05,0.0,61.0,0.0,0.83,0.0,232.47,1549.82,88.24,1.0,1857.06,0.83,108.43,0.0,1023.1,7.99,16220181,1.0,50.04
411,2022-10-03 20:51:05,0.0,61.04,0.0,0.73,0.0,234.02,38.71,88.32,1.0,53.08,1.0,108.51,0.0,35.95,0.23,16220181,1.0,50.04
410,2022-10-03 20:54:05,0.0,61.05,0.0,0.87,0.0,220.93,1513.77,88.32,1.0,1747.11,0.87,108.52,0.0,872.29,7.91,16220181,1.0,50.03
429,2022-10-03 20:57:05,0.0,61.07,0.0,0.6,0.0,233.23,31.77,88.35,1.0,52.52,1.0,108.55,0.0,41.41,0.23,16220181,1.0,50.04
428,2022-10-03 21:00:05,0.0,61.07,0.0,0.6,0.0,233.55,31.49,88.35,1.0,52.32,1.0,108.55,0.0,41.36,0.22,16220181,1.0,50.04
427,2022-10-03 21:03:05,0.0,61.07,0.0,0.6,0.0,232.46,31.23,88.35,1.0,51.89,1.0,108.56,0.0,41.02,0.22,16220181,1.0,49.99
426,2022-10-03 21:06:05,0.0,61.07,0.0,0.61,0.0,230.53,31.19,88.35,1.0,51.27,1.0,108.56,0.0,40.28,0.22,16220181,1.0,49.99
425,2022-10-03 21:09:05,0.0,61.07,0.0,0.61,0.0,231.78,31.33,88.36,1.0,51.73,1.0,108.56,0.0,40.76,0.22,16220181,1.0,49.99
424,2022-10-03 21:12:05,0.0,61.08,0.0,0.6,0.0,237.43,31.88,88.36,1.0,53.47,1.0,108.57,0.0,42.5,0.23,16220181,1.0,50.04
423,2022-10-03 21:15:05,0.0,61.08,0.0,0.61,0.0,231.51,31.34,88.36,1.0,51.49,1.0,108.57,0.0,40.45,0.22,16220181,1.0,50.02
422,2022-10-03 21:18:05,0.0,61.08,0.0,0.61,0.0,231.21,31.24,88.36,1.0,51.42,1.0,108.57,0.0,40.44,0.22,16220181,1.0,49.98
421,2022-10-03 21:21:05,0.0,61.08,0.0,0.6,0.0,233.55,31.51,88.36,1.0,52.22,1.0,108.57,0.0,41.23,0.22,16220181,1.0,49.97
420,2022-10-03 21:24:05,0.0,61.08,0.0,0.6,0.0,235.59,31.72,88.36,1.0,52.77,1.0,108.58,0.0,41.75,0.22,16220181,1.0,50.02
439,2022-10-03 21:27:05,0.0,61.09,0.0,0.6,0.0,236.29,31.88,88.36,1.0,53.21,1.0,108.58,0.0,42.18,0.23,16220181,1.0,49.99
438,2022-10-03 21:30:05,0.0,61.09,0.0,0.6,0.0,235.87,31.86,88.37,1.0,53.02,1.0,108.58,0.0,41.96,0.23,16220181,1.0,49.98
437,2022-10-03 21:33:05,0.0,61.09,0.0,0.6,0.0,235.75,31.82,88.37,1.0,53.0,1.0,108.58,0.0,41.96,0.23,16220181,1.0,49.97
436,2022-10-03 21:36:05,0.0,61.09,0.0,0.59,0.0,242.27,32.37,88.37,1.0,55.24,1.0,108.59,0.0,44.31,0.23,16220181,1.0,49.98
435,2022-10-03 21:39:05,0.0,61.09,0.0,0.59,0.0,241.51,32.4,88.37,1.0,54.97,1.0,108.59,0.0,43.96,0.23,16220181,1.0,50.04
434,2022-10-03 21:42:05,0.0,61.13,0.0,0.84,0.0,230.13,1551.25,88.42,1.0,1841.22,0.84,108.65,0.0,991.83,8.0,16220181,1.0,50.0
433,2022-10-03 21:45:05,0.0,61.16,0.0,0.71,0.0,242.24,39.56,88.47,1.0,55.52,1.0,108.7,0.0,38.57,0.23,16220181,1.0,49.98
432,2022-10-03 21:48:05,0.0,61.18,0.0,0.84,0.0,232.26,1560.49,88.5,1.0,1866.91,0.84,108.75,0.0,1024.79,8.04,16220181,1.0,49.93
431,2022-10-03 21:51:05,0.0,61.21,0.0,0.72,0.0,240.27,39.25,88.55,1.0,54.69,1.0,108.8,0.0,37.69,0.23,16220181,1.0,49.93
430,2022-10-03 21:54:05,0.0,61.24,0.0,0.85,0.0,227.69,1549.77,88.58,1.0,1820.79,0.85,108.84,0.0,955.78,8.0,16220181,1.0,49.99
449,2022-10-03 21:57:05,0.0,61.26,0.0,0.71,0.0,242.37,39.4,88.62,1.0,55.55,1.0,108.89,0.0,38.77,0.23,16220181,1.0,50.01
448,2022-10-03 22:00:05,0.0,61.29,0.0,0.59,0.0,243.27,33.47,88.66,1.0,56.83,1.0,108.94,0.0,45.47,0.23,16220181,1.0,50.04
447,2022-10-03 22:03:05,0.0,61.29,0.0,0.58,0.0,242.83,32.45,88.66,1.0,55.85,1.0,108.94,0.0,45.0,0.23,16220181,1.0,49.99
446,2022-10-03 22:06:05,0.0,61.29,0.0,0.59,0.0,240.43,31.97,88.66,1.0,54.53,1.0,108.94,0.0,43.73,0.23,16220181,1.0,49.94
445,2022-10-03 22:09:05,0.0,61.29,0.0,0.58,0.0,240.77,31.92,88.66,1.0,54.61,1.0,108.94,0.0,43.86,0.23,16220181,1.0,49.95
444,2022-10-03 22:12:05,0.0,61.3,0.0,0.58,0.0,240.35,31.81,88.66,1.0,54.42,1.0,108.95,0.0,43.71,0.23,16220181,1.0,49.94
443,2022-10-03 22:15:05,0.0,61.3,0.0,0.57,0.0,246.13,32.59,88.67,1.0,56.71,1.0,108.95,0.0,45.94,0.23,16220181,1.0,49.99
442,2022-10-03 22:18:05,0.0,61.3,0.0,0.58,0.0,245.75,32.52,88.67,1.0,56.33,1.0,108.95,0.0,45.53,0.23,16220181,1.0,49.99
441,2022-10-03 22:21:05,0.0,61.3,0.0,0.58,0.0,245.5,32.46,88.67,1.0,56.27,1.0,108.95,0.0,45.5,0.23,16220181,1.0,49.98
440,2022-10-03 22:24:05,0.0,61.3,0.0,0.57,0.0,247.08,32.64,88.67,1.0,56.83,1.0,108.96,0.0,46.05,0.23,16220181,1.0,49.98
459,2022-10-03 22:27:05,0.0,61.31,0.0,0.58,0.0,244.38,32.5,88.67,1.0,55.91,1.0,108.96,0.0,45.04,0.23,16220181,1.0,50.01
458,2022-10-03 22:30:05,0.0,61.31,0.0,0.58,0.0,244.28,32.43,88.67,1.0,55.89,1.0,108.96,0.0,45.06,0.23,16220181,1.0,50.04
457,2022-10-03 22:33:05,0.0,61.31,0.0,0.58,0.0,244.14,32.43,88.68,1.0,55.86,1.0,108.97,0.0,45.03,0.23,16220181,1.0,50.01
456,2022-10-03 22:36:05,0.0,61.31,0.0,0.58,0.0,243.73,32.38,88.68,1.0,55.57,1.0,108.97,0.0,44.71,0.23,16220181,1.0,50.04
455,2022-10-03 22:39:05,0.0,61.32,0.0,0.58,0.0,243.71,32.47,88.68,1.0,55.57,1.0,108.97,0.0,44.64,0.23,16220181,1.0,50.04
454,2022-10-03 22:42:05,0.0,61.32,0.0,0.59,0.0,240.49,32.07,88.68,1.0,54.45,1.0,108.97,0.0,43.56,0.23,16220181,1.0,50.01
453,2022-10-03 22:45:05,0.0,61.32,0.0,0.78,0.0,230.39,1263.86,88.68,1.0,1613.47,0.78,108.98,0.0,1002.96,7.0,16220181,1.0,50.05
452,2022-10-03 22:48:05,0.0,61.37,0.0,0.85,0.0,228.47,1543.37,88.76,1.0,1822.64,0.85,109.07,0.0,969.56,7.98,16220181,1.0,50.03
451,2022-10-03 22:51:05,0.0,61.38,0.0,0.71,0.0,240.16,38.82,88.77,1.0,54.37,1.0,109.08,0.0,37.69,0.23,16220181,1.0,50.02
450,2022-10-03 22:54:05,0.0,61.42,0.0,0.85,0.0,229.22,1541.03,88.84,1.0,1823.4,0.85,109.16,0.0,974.69,7.96,16220181,1.0,50.01
469,2022-10-03 22:57:05,0.0,61.43,0.0,0.71,0.0,242.59,39.03,88.85,1.0,55.21,1.0,109.18,0.0,38.66,0.23,16220181,1.0,50.04
468,2022-10-03 23:00:05,0.0,61.47,0.0,0.84,0.0,230.52,1543.57,88.92,1.0,1835.31,0.84,109.26,0.0,992.84,7.96,16220181,1.0,50.06
467,2022-10-03 23:03:05,0.0,61.48,0.0,0.71,0.0,241.04,38.8,88.93,1.0,54.67,1.0,109.27,0.0,38.13,0.23,16220181,1.0,49.99
466,2022-10-03 23:06:05,0.0,61.51,0.0,0.58,0.0,242.41,32.66,88.97,1.0,55.85,1.0,109.32,0.0,44.86,0.23,16220181,1.0,50.0
465,2022-10-03 23:09:05,0.0,61.51,0.0,0.58,0.0,242.68,32.2,88.97,1.0,55.53,1.0,109.32,0.0,44.78,0.23,16220181,1.0,49.99
464,2022-10-03 23:12:05,0.0,61.51,0.0,0.58,0.0,244.46,32.37,88.97,1.0,56.03,1.0,109.33,0.0,45.28,0.23,16220181,1.0,50.05
463,2022-10-03 23:15:05,0.0,61.52,0.0,0.58,0.0,243.98,32.29,88.97,1.0,55.82,1.0,109.33,0.0,45.08,0.23,16220181,1.0,50.05
462,2022-10-03 23:18:05,0.0,61.52,0.0,0.57,0.0,246.7,32.61,88.97,1.0,56.74,1.0,109.33,0.0,45.97,0.23,16220181,1.0,50.02
461,2022-10-03 23:21:05,0.0,61.52,0.0,0.58,0.0,241.55,31.87,88.98,1.0,54.69,1.0,109.33,0.0,44.0,0.23,16220181,1.0,50.04
460,2022-10-03 23:24:05,0.0,61.52,0.0,0.58,0.0,244.42,32.36,88.98,1.0,55.92,1.0,109.34,0.0,45.16,0.23,16220181,1.0,50.04
479,2022-10-03 23:27:05,0.0,61.53,0.0,0.59,0.0,241.04,31.91,88.98,1.0,54.48,1.0,109.34,0.0,43.71,0.23,16220181,1.0,50.04
478,2022-10-03 23:30:05,0.0,61.53,0.0,0.58,0.0,241.69,31.94,88.98,1.0,54.72,1.0,109.34,0.0,43.99,0.23,16220181,1.0,50.04
477,2022-10-03 23:33:05,0.0,61.53,0.0,0.58,0.0,241.8,32.02,88.98,1.0,54.84,1.0,109.35,0.0,44.08,0.23,16220181,1.0,50.02
476,2022-10-03 23:36:05,0.0,61.53,0.0,0.58,0.0,245.26,32.45,88.98,1.0,56.12,1.0,109.35,0.0,45.33,0.23,16220181,1.0,50.04
475,2022-10-03 23:39:05,0.0,61.53,0.0,0.58,0.0,242.69,32.28,88.99,1.0,55.24,1.0,109.35,0.0,44.37,0.23,16220181,1.0,50.04
474,2022-10-03 23:42:05,0.0,61.54,0.0,0.59,0.0,241.77,32.12,88.99,1.0,54.83,1.0,109.35,0.0,44.0,0.23,16220181,1.0,50.03
473,2022-10-03 23:45:05,0.0,61.54,0.0,0.58,0.0,245.15,32.54,88.99,1.0,56.19,1.0,109.36,0.0,45.35,0.23,16220181,1.0,50.02
472,2022-10-03 23:48:05,0.0,61.54,0.0,0.58,0.0,244.72,32.53,88.99,1.0,55.99,1.0,109.36,0.0,45.12,0.23,16220181,1.0,50.04
471,2022-10-03 23:51:05,0.0,61.56,0.0,0.83,0.0,232.13,1500.34,89.02,1.0,1815.63,0.83,109.39,0.0,1022.5,7.82,16220181,1.0,50.04
470,2022-10-03 23:54:05,0.0,61.6,0.0,0.7,0.0,247.66,40.33,89.07,1.0,57.46,1.0,109.46,0.0,40.52,0.23,16220181,1.0,50.08
489,2022-10-03 23:57:05,0.0,61.62,0.0,0.82,0.0,234.02,1527.64,89.1,1.0,1854.47,0.82,109.49,0.0,1051.37,7.92,16220181,1.0,50.06
488,2022-10-04 00:00:05,0.0,61.65,0.0,0.7,0.0,247.54,39.99,89.15,1.0,57.33,1.0,109.55,0.0,40.67,0.23,16220181,1.0,50.04
487,2022-10-04 00:03:05,0.0,61.67,0.0,0.81,0.0,237.7,1538.67,89.17,1.0,1898.84,0.81,109.59,0.0,1112.7,7.99,16220181,1.0,49.99
486,2022-10-04 00:06:05,0.0,61.71,0.0,0.7,0.0,245.42,39.68,89.23,1.0,56.45,1.0,109.65,0.0,39.75,0.23,16220181,1.0,50.04
485,2022-10-04 00:09:05,0.0,61.72,0.0,0.81,0.0,237.35,1504.47,89.24,1.0,1866.62,0.81,109.67,0.0,1104.91,7.86,16220181,1.0,50.04
484,2022-10-04 00:12:05,0.0,61.74,0.0,0.58,0.0,247.13,32.92,89.26,1.0,57.24,1.0,109.7,0.0,46.36,0.23,16220181,1.0,50.01
483,2022-10-04 00:15:05,0.0,61.74,0.0,0.58,0.0,245.85,32.64,89.26,1.0,56.64,1.0,109.7,0.0,45.83,0.23,16220181,1.0,50.03
482,2022-10-04 00:18:05,0.0,61.74,0.0,0.58,0.0,246.11,32.58,89.27,1.0,56.61,1.0,109.7,0.0,45.83,0.23,16220181,1.0,50.02
481,2022-10-04 00:21:05,0.0,61.75,0.0,0.58,0.0,243.08,32.18,89.27,1.0,55.33,1.0,109.71,0.0,44.55,0.23,16220181,1.0,50.04
480,2022-10-04 00:24:05,0.0,61.75,0.0,0.59,0.0,240.41,31.98,89.27,1.0,54.43,1.0,109.71,0.0,43.6,0.23,16220181,1.0,50.02
499,2022-10-04 00:27:05,0.0,61.75,0.0,0.58,0.0,244.6,32.41,89.27,1.0,55.96,1.0,109.71,0.0,45.17,0.23,16220181,1.0,50.04
498,2022-10-04 00:30:05,0.0,61.75,0.0,0.59,0.0,239.73,31.87,89.27,1.0,54.18,1.0,109.71,0.0,43.37,0.23,16220181,1.0,50.04
497,2022-10-04 00:33:05,0.0,61.75,0.0,0.59,0.0,240.49,32.0,89.27,1.0,54.45,1.0,109.72,0.0,43.61,0.23,16220181,1.0,49.96
496,2022-10-04 00:36:05,0.0,61.76,0.0,0.58,0.0,245.2,32.46,89.28,1.0,56.2,1.0,109.72,0.0,45.42,0.23,16220181,1.0,49.99
495,2022-10-04 00:39:05,0.0,61.76,0.0,0.59,0.0,242.23,32.31,89.28,1.0,55.13,1.0,109.72,0.0,44.22,0.23,16220181,1.0,50.04
494,2022-10-04 00:42:05,0.0,61.76,0.0,0.58,0.0,243.03,32.36,89.28,1.0,55.41,1.0,109.72,0.0,44.53,0.23,16220181,1.0,50.04
493,2022-10-04 00:45:05,0.0,61.76,0.0,0.58,0.0,243.9,32.52,89.28,1.0,55.8,1.0,109.73,0.0,44.9,0.23,16220181,1.0,50.03
492,2022-10-04 00:48:05,0.0,61.77,0.0,0.59,0.0,241.21,32.21,89.28,1.0,54.71,1.0,109.73,0.0,43.78,0.23,16220181,1.0,49.98
491,2022-10-04 00:51:05,0.0,61.77,0.0,0.58,0.0,243.93,32.5,89.28,1.0,55.81,1.0,109.73,0.0,44.92,0.23,16220181,1.0,50.03
